Ｍ,日付(yyyy.mm.dd),場所,開催,クラス名,レース名,枠番,馬番,馬名,性別,年齢,騎手,斤量,頭数,人気,着順,芝(内・外),距離,馬場状態,多頭出し,所属,調教師,走破タイム,着差,2角,3角,4角,上り3F,馬体重,馬体重増減,ブリンカー
,"2021. 8.15",札幌,2札2,未勝利,未勝利,3,4,ウィリアムバローズ,牡,3,横山武史, 56 ,14,2,１, ,ダ1700,良,,(栗),上村洋行,1452,-0.7,1,1,1,37.4,482,0,B
,"2021. 8.15",札幌,2札2,未勝利,未勝利,7,10,ワセダハーツ,牡,3,横山武史, 56 ,12,3,１, ,ダ2400,良,,(栗),橋口慎介,2368,-0.0,8,2,2,37.9,434,+14,
,"2021. 8.15",札幌,2札2,未勝利,未勝利*,6,6,フリートオブフット,牝,2,横山武史, 54 ,9,2,１, ,芝1200,良,,(美),奥村武,1093,-0.3,,4,4,34.8,438,-4,
,"2021. 8.14",札幌,2札1,2勝,札幌道新･2勝,3,4,ヴァトレニ,セ,3,横山和生, 54 ,14,1,１, ,芝1500,良,,(栗),長谷川浩,1279,-0.4,3,3,2,35.0,448,+8,
,"2021. 8.14",札幌,2札1,3勝,羊蹄山Ｓ･3勝,8,13,ホウオウトゥルース,セ,5,横山和生, 57 ,14,7,１, ,ダ1700,良,,(美),高木登,1439,-0.4,12,6,4,36.1,470,-2,
,"2021. 8.14",札幌,2札1,ｵｰﾌﾟﾝ,コスモス,4,4,トーセンヴァンノ,牡,2,山田敬士, 54 ,6,4,１, ,芝1800,良,,(美),小桧山悟,1493,-0.1,2,2,1,36.3,476,-2,
,"2021. 8.14",札幌,2札1,1勝,１勝ｸﾗｽ,2,3,ディキシークイーン,牝,4,横山典弘, 55 ,16,3,１, ,芝1200,良,,(栗),昆貢,1093,-0.1,,6,6,34.8,488,+2,
,"2021. 8.14",札幌,2札1,1勝,１勝ｸﾗｽ,8,14,メイショウヨシテル,牡,3,池添謙一, 54 ,14,3,１, ,ダ1700,良,,(栗),池添兼雄,1464,-0.2,6,5,3,37.7,472,+8,
,"2021. 8.14",札幌,2札1,1勝,１勝ｸﾗｽ,5,8,コーストライン,牝,3,秋山稔樹,50△,14,1,１, ,芝2600,良,,(美),上原博之,2400,-0.1,7,7,4,35.8,462,-2,B
,"2021. 8.14",札幌,2札1,未勝利,未勝利,4,6,ペドラフォルカ,牝,3,横山武史, 54 ,14,5,１, ,ダ1700,良,,(栗),上村洋行,1472,-0.2,2,2,2,38.7,448,+2,
,"2021. 8.14",札幌,2札1,新馬,新馬,5,5,モンゴリアンキング,牡,2,池添謙一, 54 ,9,1,１, ,芝1500,良,,(栗),安田隆行,1291,-0.1,2,2,1,35.3,474,,
,"2021. 8.14",札幌,2札1,未勝利,未勝利,6,12,カタリーナ,牝,3,藤岡佑介, 54 ,16,2,１, ,芝2000,良,,(栗),松下武士,2014,-0.2,8,8,7,35.4,446,+6,
,"2021. 8.14",札幌,2札1,未勝利,未勝利,8,11,ルーリング,牡,3,小沢大仁,53▲,12,9,１, ,ダ1000,良,,(栗),浅見秀一,0591,-0.5,,8,5,34.9,514,+16,
,"2021. 8.14",札幌,2札1,未勝利,未勝利・牝,6,9,サツキティアラ,牝,3,坂井瑠星, 54 ,14,8,１, ,ダ1700,良,,(美),加藤和宏,1475,-0.1,4,4,2,39.2,466,-2,
,"2021. 8.14",札幌,2札1,未勝利,未勝利*,3,3,レッドラディエンス,牡,2,ルメール, 54 ,6,1,１, ,芝1800,良,,(美),藤沢和雄,1494,-0.3,5,3,3,35.5,476,-8,
,"2021. 6.27",札幌,1札6,2勝,ＨＢＣＨ･2勝,8,15,キーダイヤ,牝,4,横山武史, 53 ,16,10,１, ,芝1200,良,,(栗),藤岡健一,1084,-0.1,,3,3,35.2,442,+4,
,"2021. 6.27",札幌,1札6,OP(L),大沼Ｓ(L),2,2,ダンツキャッスル,牡,5,菱田裕二, 56 ,10,2,１, ,ダ1700,良,,(栗),谷潔,1455,-0.1,8,8,6,37.3,480,-2,B
,"2021. 6.27",札幌,1札6,2勝,ライラッ･2勝,4,4,ココニアル,牝,4,大野拓弥, 55 ,10,2,１, ,芝2000,良,,(美),和田勇介,2000,-0.1,8,8,8,35.9,452,+8,
,"2021. 6.27",札幌,1札6,1勝,１勝ｸﾗｽ,5,8,ヴァトレニ,セ,3,横山和生, 54 ,14,4,１, ,芝1500,良,,(栗),長谷川浩,1273,-0.1,3,3,2,34.6,440,+8,
,"2021. 6.27",札幌,1札6,1勝,１勝ｸﾗｽ・牝,1,1,ペイシャクェーサー,牝,3,秋山稔樹,50△,13,1,１, ,ダ1700,良,,(美),蛯名利弘,1470,-1.0,3,4,3,39.1,478,+6,
,"2021. 6.27",札幌,1札6,1勝,１勝ｸﾗｽ,4,5,グローリアスサルム,牝,3,横山琉人,49▲,14,1,１, ,芝2600,良,,(美),小島茂之,2396,-0.1,13,8,4,35.7,452,+10,
,"2021. 6.27",札幌,1札6,未勝利,未勝利,2,2,マテンロウスタイル,牡,3,横山典弘, 56 ,13,3,１, ,ダ1700,良,,(栗),昆貢,1494,-0.6,5,4,3,40.2,504,0,
,"2021. 6.27",札幌,1札6,新馬,新馬,7,7,ラブリイユアアイズ,牝,2,団野大成, 54 ,10,6,１, ,芝1200,良,,(美),黒岩陽一,1096,-0.2,,2,2,35.7,448,,
,"2021. 6.27",札幌,1札6,未勝利,未勝利,4,6,ケンアンビシャス,牡,3,吉田隼人, 56 ,14,3,１, ,芝1800,良,,(美),久保田貴,1476,-0.0,2,2,2,36.0,472,-2,
,"2021. 6.27",札幌,1札6,未勝利,未勝利,7,10,インワンシティング,牡,3,小沢大仁,53▲,12,8,１, ,ダ1000,良,,(栗),浅見秀一,1002,-0.0,,5,4,36.2,454,+12,
,"2021. 6.27",札幌,1札6,未勝利,未勝利・牝,8,11,ドリームアゲイン,牝,3,藤岡佑介, 54 ,11,2,１, ,ダ1700,良,,(栗),田中克典,1481,-0.8,3,3,2,38.4,460,+14,
,"2021. 6.27",札幌,1札6,未勝利,未勝利,5,9,クレマチステソーロ,牝,3,亀田温心,53☆,16,3,１, ,芝1200,良,,(美),高木登,1084,-0.4,,1,1,34.9,468,0,
,"2021. 6.26",札幌,1札5,2勝,ポプラ特･2勝,8,11,オレンジペコ,牝,4,武豊, 55 ,12,1,１, ,ダ1700,良,,(栗),武英智,1469,-0.2,2,2,1,38.3,484,+6,
,"2021. 6.26",札幌,1札5,ｵｰﾌﾟﾝ,ＴＶｈ賞,8,13,ロードアクア,牡,5,団野大成, 56 ,14,9,１, ,芝1200,良,,(栗),浅見秀一,1078,-0.0,,2,1,34.2,472,+2,
,"2021. 6.26",札幌,1札5,1勝,北辰特別･1勝,3,3,ナリタブレード,牡,4,吉田隼人, 57 ,14,2,１, ,芝1800,良,,(栗),中尾秀正,1474,-0.3,12,10,7,34.1,496,-14,
,"2021. 6.26",札幌,1札5,1勝,１勝ｸﾗｽ,6,11,コスモカッティーボ,牡,4,横山武史, 57 ,15,9,１, ,芝1200,良,,(美),畠山吉宏,1087,-0.2,,2,2,35.0,482,-4,B
,"2021. 6.26",札幌,1札5,1勝,１勝ｸﾗｽ,5,7,ショウリノカンパイ,牝,3,黛弘人, 52 ,14,4,１, ,ダ1700,良,,(美),藤原辰雄,1468,-0.5,6,4,2,38.3,474,+6,
,"2021. 6.26",札幌,1札5,1勝,１勝ｸﾗｽ,6,8,スイートアリエス,牝,3,横山琉人,49▲,12,6,１, ,ダ1000,良,,(美),青木孝文,0590,-0.3,,2,2,35.7,464,+18,
,"2021. 6.26",札幌,1札5,未勝利,未勝利,5,7,ステイブルアスク,牝,3,坂井瑠星, 54 ,13,1,１, ,芝2000,良,,(栗),矢作芳人,2007,-0.3,2,2,2,36.0,418,-2,
,"2021. 6.26",札幌,1札5,新馬,新馬,6,6,キングエルメス,牡,2,坂井瑠星, 54 ,8,2,１, ,芝1200,良,,(栗),矢作芳人,1092,-0.3,,2,1,34.2,480,,
,"2021. 6.26",札幌,1札5,未勝利,未勝利,7,12,ジャンドゥーヤ,牝,3,亀田温心,53☆,14,5,１, ,芝1500,良,,(栗),小林真也,1285,-0.1,8,8,6,34.8,428,0,
,"2021. 6.26",札幌,1札5,未勝利,未勝利,8,10,オーホンブリック,牡,3,川又賢治, 56 ,10,3,１, ,ダ1700,良,,(栗),吉村圭司,1470,-0.6,4,3,2,38.8,498,-2,
,"2021. 6.26",札幌,1札5,未勝利,未勝利・牝,7,10,メイショウエニシア,牝,3,泉谷楓真,52△,12,1,１, ,ダ1000,良,,(栗),本田優,0593,-0.9,,1,1,36.5,430,+2,
,"2021. 6.26",札幌,1札5,未勝利,未勝利*,1,1,リトス,牝,2,亀田温心,53☆,14,2,１, ,芝1200,良,*,(美),高橋裕,1090,-0.6,,1,1,35.1,404,0,
,"2021. 6.20",札幌,1札4,2勝,大雪山特･2勝,2,2,フルデプスリーダー,牡,4,横山武史, 57 ,10,1,１, ,ダ1700,稍,*,(美),斎藤誠,1448,-0.4,2,2,1,37.6,484,-10,
,"2021. 6.20",札幌,1札4,3勝,しらかＨ･3勝,5,10,シャンデリアムーン,牝,5,丹内祐次, 54 ,16,2,１, ,芝1200,良,,(美),斎藤誠,1082,-0.0,,1,1,34.8,464,-4,
,"2021. 6.20",札幌,1札4,1勝,知床特別･1勝,6,6,ウエストンバート,牡,3,横山武史, 54 ,11,1,１, ,芝1800,良,,(栗),吉岡辰弥,1482,-0.1,1,1,1,35.4,528,+6,
,"2021. 6.20",札幌,1札4,1勝,１勝ｸﾗｽ,8,13,ジャカランダレーン,牝,3,藤岡佑介, 52 ,14,2,１, ,芝1500,良,,(栗),中内田充,1283,-0.1,4,4,4,34.3,448,+2,
,"2021. 6.20",札幌,1札4,1勝,１勝ｸﾗｽ,8,11,ヴェノム,牡,3,池添謙一, 54 ,12,1,１, ,ダ1700,稍,,(栗),池添兼雄,1457,-0.1,4,4,2,37.9,522,0,
,"2021. 6.20",札幌,1札4,1勝,１勝ｸﾗｽ・牝,7,9,モンファボリ,牝,3,吉田隼人, 52 ,12,1,１, ,芝1200,良,,(栗),須貝尚介,1085,-0.4,,9,8,33.8,422,-4,
,"2021. 6.20",札幌,1札4,未勝利,未勝利,5,5,エマージングロール,牡,3,横山武史, 56 ,11,2,１, ,ダ1700,稍,,(栗),橋口慎介,1452,-0.7,4,1,1,38.2,494,+8,
,"2021. 6.20",札幌,1札4,新馬,新馬,8,16,グランアプロウソ,牡,2,武豊, 54 ,16,3,１, ,芝1200,稍,,(栗),松永幹夫,1095,-0.2,,2,2,34.6,476,,
,"2021. 6.20",札幌,1札4,未勝利,未勝利,6,6,コーストライン,牝,3,泉谷楓真,52△,11,4,１, ,芝2000,稍,,(美),上原博之,2005,-0.1,7,6,4,35.3,456,-10,B
,"2021. 6.20",札幌,1札4,未勝利,未勝利,8,10,マリノエンブレム,牝,3,丹内祐次, 54 ,11,3,１, ,ダ1000,重,,(美),尾形和幸,0587,-0.0,,3,2,35.5,456,+4,
,"2021. 6.20",札幌,1札4,未勝利,未勝利・牝,5,5,スズカマクフィ,牝,3,藤岡佑介, 54 ,12,1,１, ,ダ1700,重,,(栗),橋田満,1459,-0.4,12,4,3,36.9,422,+2,
,"2021. 6.20",札幌,1札4,未勝利,未勝利,7,14,アゼルスタン,牡,3,藤岡佑介, 56 ,16,1,１, ,芝1200,稍,,(美),堀宣行,1096,-0.0,,16,13,34.6,498,-6,
,"2021. 6.19",札幌,1札3,1勝,礼文特別･1勝,1,1,ジャズエチュード,牝,3,秋山稔樹, 50 ,15,2,１, ,芝1200,良,,(美),黒岩陽一,1076,-0.2,,1,1,33.9,490,-14,
,"2021. 6.19",札幌,1札3,2勝,ＳＴＶ賞･2勝,1,1,シュバルツカイザー,牡,3,大野拓弥, 54 ,10,1,１, ,芝1500,良,,(美),大竹正博,1278,-0.2,3,2,2,34.2,494,-6,
,"2021. 6.19",札幌,1札3,1勝,利尻特別･1勝,2,2,ソーヴァリアント,牡,3,大野拓弥, 54 ,8,1,１, ,芝2000,良,,(美),大竹正博,1598,-1.0,3,2,1,33.0,502,+4,
,"2021. 6.19",札幌,1札3,1勝,１勝ｸﾗｽ,8,10,ポールスター,牡,3,横山和生, 54 ,10,2,１, ,ダ1700,良,,(栗),安田隆行,1464,-0.0,5,4,1,38.5,514,0,
,"2021. 6.19",札幌,1札3,1勝,１勝ｸﾗｽ,4,4,ワルツフォーラン,牝,4,丹内祐次, 55 ,12,11,１, ,ダ1000,良,,(美),小西一男,0590,-0.2,,4,4,35.3,460,-5,B
,"2021. 6.19",札幌,1札3,未勝利,未勝利,4,5,ウインチェレステ,牡,3,横山武史, 56 ,14,1,１, ,芝1800,良,,(美),畠山吉宏,1473,-0.2,1,1,1,34.7,482,+4,
,"2021. 6.19",札幌,1札3,新馬,新馬,7,7,アーリーレッグ,牡,2,横山武史, 54 ,8,1,１, ,ダ1000,良,,(美),伊藤圭三,1015,-0.1,,2,2,36.8,446,,
,"2021. 6.19",札幌,1札3,新馬,新馬・牝,6,7,ポメランチェ,牝,2,藤岡佑介, 54 ,12,3,１, ,芝1200,良,,(栗),牧田和弥,1079,-0.6,,1,1,34.3,392,,
,"2021. 6.19",札幌,1札3,未勝利,未勝利,7,9,ディーエスボンバー,牡,3,菱田裕二, 56 ,12,5,１, ,ダ1700,良,,(栗),岡田稲男,1471,-0.2,5,2,1,38.9,476,-4,
,"2021. 6.19",札幌,1札3,未勝利,未勝利,6,9,エルディアブロ,牡,3,団野大成, 56 ,13,2,１, ,芝2600,良,,(栗),佐々木晶,2408,-0.1,5,4,2,37.0,446,0,B
,"2021. 6.19",札幌,1札3,未勝利,未勝利,7,11,ロンズデーライト,牡,3,吉田隼人, 56 ,13,2,１, ,ダ1700,良,,(栗),池添学,1478,-0.7,1,1,1,38.6,494,-8,
,"2021. 6.19",札幌,1札3,未勝利,未勝利・牝,1,2,ミトグラフィア,牝,3,亀田温心,53☆,16,9,１, ,芝1200,良,,(美),高柳瑞樹,1084,-0.0,,6,5,34.3,408,0,
,"2021. 6.13",札幌,1札2,2勝,桑園特別･2勝,8,9,ペイシャキュウ,牝,5,秋山稔樹, 55 ,10,3,１, ,ダ1700,良,,(美),蛯名利弘,1455,-0.8,7,7,6,37.3,440,0,
,"2021. 6.13",札幌,1札2,Ｇ３,函館スプG3,7,14,ビアンフェ,セ,4,藤岡佑介, 56 ,16,5,１, ,芝1200,良,,(栗),中竹和也,1076,-0.0,,1,1,34.8,560,+12,
,"2021. 6.13",札幌,1札2,1勝,十勝岳特･1勝,8,13,ミスミルドレッド,牝,4,池添謙一, 55 ,13,1,１, ,芝1800,良,,(美),小島茂之,1469,-0.0,6,6,4,34.6,442,+2,
,"2021. 6.13",札幌,1札2,1勝,１勝ｸﾗｽ,6,12,テリーヌ,牝,3,泉谷楓真,50△,16,3,１, ,芝1200,良,,(栗),長谷川浩,1085,-0.0,,9,9,34.6,416,+6,
,"2021. 6.13",札幌,1札2,1勝,１勝ｸﾗｽ,4,6,サトノロイヤル,牡,3,和田竜二, 54 ,14,2,１, ,ダ1700,良,,(栗),南井克巳,1461,-0.4,3,3,3,38.3,492,+4,B
,"2021. 6.13",札幌,1札2,1勝,１勝ｸﾗｽ,4,4,コーリングローリー,牡,4,横山和生, 57 ,12,5,１, ,ダ1000,良,,(美),小野次郎,0597,-0.0,,12,11,35.0,444,0,
,"2021. 6.13",札幌,1札2,未勝利,未勝利,1,1,ハイエログリフ,牝,3,和田竜二, 54 ,13,4,１, ,芝1800,良,,(栗),池添学,1467,-0.3,5,5,2,35.5,434,+10,
,"2021. 6.13",札幌,1札2,新馬,新馬,4,5,トーセンサンダー,牡,2,丹内祐次, 54 ,13,7,１, ,芝1200,良,,(美),杉浦宏昭,1089,-0.0,,2,2,34.6,472,,
,"2021. 6.13",札幌,1札2,未勝利,未勝利・牝,8,11,グッドラベリング,牝,3,池添謙一, 54 ,12,7,１, ,芝2000,良,,(栗),藤岡健一,2003,-0.0,7,8,8,35.8,424,-2,
,"2021. 6.13",札幌,1札2,未勝利,未勝利,5,7,ヴェノム,牡,3,池添謙一, 56 ,14,1,１, ,ダ1700,良,,(栗),池添兼雄,1469,-0.6,5,3,2,38.2,522,0,
,"2021. 6.13",札幌,1札2,未勝利,未勝利,8,12,シャスティーナ,牝,3,田中健, 54 ,12,1,１, ,ダ1000,良,,(栗),浅見秀一,1001,-0.2,,1,1,36.5,466,+4,
,"2021. 6.13",札幌,1札2,未勝利,未勝利,2,2,ヴァトレニ,セ,3,横山和生, 56 ,14,1,１, ,芝1500,良,,(栗),長谷川浩,1280,-0.3,1,2,1,35.1,432,+2,
,"2021. 6.12",札幌,1札1,2勝,ＨＴＢＨ･2勝,1,1,マイエンフェルト,牝,5,川又賢治, 50 ,11,10,１, ,芝1800,良,,(栗),杉山佳明,1469,-0.1,2,4,3,34.4,456,+4,
,"2021. 6.12",札幌,1札1,2勝,大倉山特･2勝,1,1,ブラックダンサー,牝,5,岩田康誠, 55 ,16,6,１, ,芝1200,良,,(栗),高野友和,1086,-0.2,,5,6,34.4,490,0,B
,"2021. 6.12",札幌,1札1,1勝,積丹特別･1勝,2,2,ナックイルシーブ,牡,3,大野拓弥, 53 ,8,2,１, ,芝2600,良,,(美),杉浦宏昭,2462,-0.1,3,4,3,34.0,506,-6,
,"2021. 6.12",札幌,1札1,1勝,１勝ｸﾗｽ,7,11,ゴダイリキ,牡,3,吉田隼人, 54 ,14,1,１, ,ダ1700,良,,(栗),牧浦充徳,1464,-0.1,4,2,1,38.7,492,-6,
,"2021. 6.12",札幌,1札1,1勝,１勝ｸﾗｽ,8,10,ヒューマンコメディ,牝,4,横山和生, 55 ,10,4,１, ,芝2000,良,,(美),水野貴広,1595,-0.0,2,2,2,35.4,486,+10,
,"2021. 6.12",札幌,1札1,1勝,１勝ｸﾗｽ・牝,8,11,アルナージ,牝,3,横山和生, 52 ,12,1,１, ,ダ1000,良,,(栗),昆貢,0594,-0.2,,1,1,36.0,470,+12,
,"2021. 6.12",札幌,1札1,未勝利,未勝利,4,6,メルテミア,牡,3,横山琉人,53▲,14,2,１, ,ダ1700,良,,(栗),鈴木孝志,1485,-0.2,2,2,1,39.2,442,-8,
,"2021. 6.12",札幌,1札1,新馬,新馬,7,11,カイカノキセキ,牝,2,鮫島克駿, 54 ,13,3,１, ,芝1000,良,,(栗),池添学,0569,-0.3,,1,1,33.5,472,,
,"2021. 6.12",札幌,1札1,未勝利,未勝利,2,3,シルキーヴォイス,牡,3,泉谷楓真,54△,15,10,１, ,芝2000,良,,(栗),池江泰寿,2014,-0.0,3,4,4,34.9,480,+10,B
,"2021. 6.12",札幌,1札1,未勝利,未勝利,8,11,エレファンティネ,牝,3,鮫島克駿, 54 ,12,11,１, ,ダ1000,良,,(美),斎藤誠,1001,-0.2,,2,3,36.4,430,-8,
,"2021. 6.12",札幌,1札1,未勝利,未勝利・牝,1,1,ペイルライダー,牝,3,武豊, 54 ,14,1,１, ,ダ1700,良,,(栗),角田晃一,1483,-0.4,10,9,5,37.7,476,+8,
,"2021. 6.12",札幌,1札1,未勝利,未勝利,5,9,ディーバサンライズ,牝,3,秋山稔樹,52△,16,7,１, ,芝1200,良,,(栗),小林真也,1087,-0.1,,4,4,34.6,474,-22,
,"2020. 9. 6",札幌,2札8,2勝,釧路湿原･2勝,8,13,ヴォカツィオーネ,牝,6,丹内祐次, 55 ,13,2,１, ,ダ1700,良,,(栗),田所秀孝,1457,-0.1,9,4,3,37.6,484,+2,
,"2020. 9. 6",札幌,2札8,ｵｰﾌﾟﾝ,丹頂ＳＨ,4,5,ボスジラ,牡,4,横山武史, 55 ,14,1,１, ,芝2600,良,,(美),国枝栄,2387,-0.3,7,6,3,35.9,506,-6,
,"2020. 9. 6",札幌,2札8,ｵｰﾌﾟﾝ,すずらん,1,2,ラストリージョ,牝,2,丹内祐次, 54 ,16,10,１, ,芝1200,良,,(美),蛯名利弘,1101,-0.0,,3,3,35.8,444,-12,
,"2020. 9. 6",札幌,2札8,1勝,１勝ｸﾗｽ,6,9,カズミドリーム,牝,5,菱田裕二, 55 ,14,14,１, ,芝1500,良,,(美),中野栄治,1293,-0.0,13,13,11,34.8,458,-2,
,"2020. 9. 6",札幌,2札8,1勝,１勝ｸﾗｽ,5,8,ゼノヴァース,牡,3,団野大成,53☆,14,6,１, ,ダ1700,良,,(美),藤沢和雄,1443,-2.0,6,2,1,36.8,456,+6,
,"2020. 9. 6",札幌,2札8,1勝,１勝ｸﾗｽ・牝,4,5,イカット,牝,3,横山典弘, 52 ,14,1,１, ,芝1800,良,,(栗),上村洋行,1486,-0.1,6,5,4,35.0,462,+10,
,"2020. 9. 6",札幌,2札8,1勝,１勝ｸﾗｽ,6,12,インザムービー,牝,3,亀田温心,51△,16,2,１, ,芝1200,良,,(栗),牧田和弥,1094,-0.2,,1,1,35.2,482,+2,
,"2020. 9. 6",札幌,2札8,未勝利,未勝利,2,3,アイオープナー,牝,3,丹内祐次, 54 ,16,8,１, ,芝2000,良,,(美),宗像義忠,2019,-0.0,1,1,1,35.9,422,-4,
,"2020. 9. 6",札幌,2札8,未勝利,未勝利,7,11,サンロックランド,牡,3,横山和生, 56 ,14,4,１, ,ダ1700,良,,(美),小野次郎,1470,-0.0,11,9,4,37.8,504,+6,
,"2020. 9. 6",札幌,2札8,未勝利,未勝利,5,5,カーテンコール,牝,3,横山武史, 54 ,12,1,１, ,ダ1000,良,,(栗),高野友和,0588,-0.6,,2,1,35.5,482,+6,
,"2020. 9. 6",札幌,2札8,未勝利,未勝利*,6,12,デルマカンノン,牝,2,藤岡佑介, 54 ,16,2,１, ,芝1200,良,,(栗),五十嵐忠,1107,-0.0,,2,2,36.4,428,-4,
,"2020. 9. 6",札幌,2札8,未勝利,未勝利*,8,16,ミルウ,牝,2,吉田隼人, 54 ,16,2,１, ,芝2000,良,,(栗),友道康夫,2029,-0.4,6,4,2,36.6,438,+8,
,"2020. 9. 5",札幌,2札7,3勝,日高Ｓ･3勝,2,2,クラヴィスオレア,セ,4,ルメール, 57 ,14,2,１, ,芝1500,良,,(美),藤沢和雄,1284,-0.5,1,1,1,34.2,472,+2,B
,"2020. 9. 5",札幌,2札7,Ｇ３,札幌２歳G3,8,13,ソダシ,牝,2,吉田隼人, 54 ,14,2,１, ,芝1800,良,*,(栗),須貝尚介,1482,-0.0,4,3,1,36.7,474,+2,
,"2020. 9. 5",札幌,2札7,2勝,札幌スポ･2勝,7,14,ファーストフォリオ,牝,3,吉田隼人, 53 ,16,3,１, ,芝1200,良,,(栗),須貝尚介,1088,-0.0,,4,3,34.5,448,+10,
,"2020. 9. 5",札幌,2札7,1勝,１勝ｸﾗｽ,5,8,オレンジペコ,牝,3,武豊, 52 ,14,1,１, ,ダ1700,良,,(栗),武英智,1455,-1.0,1,1,1,37.6,478,-2,
,"2020. 9. 5",札幌,2札7,2勝,２勝ｸﾗｽ,1,1,コンダクトレス,牝,5,戸崎圭太, 55 ,16,3,１, ,芝2000,良,,(美),小島茂之,2005,-0.2,2,2,2,35.2,478,+4,
,"2020. 9. 5",札幌,2札7,1勝,１勝ｸﾗｽ,6,12,ファインスティール,牝,4,坂井瑠星, 55 ,16,7,１, ,芝2000,良,,(栗),吉岡辰弥,2004,-0.2,1,1,1,36.4,514,+2,
,"2020. 9. 5",札幌,2札7,1勝,１勝ｸﾗｽ,1,1,パイプライン,セ,3,柴山雄一, 55 ,12,3,１, ,ダ1000,良,,(美),田中剛,0586,-0.0,,2,1,34.9,482,-2,
,"2020. 9. 5",札幌,2札7,新馬,新馬,6,9,シュネルマイスター,牡,2,横山武史, 54 ,14,1,１, ,芝1500,良,,(美),手塚貴久,1305,-0.1,7,4,2,34.7,460,,
,"2020. 9. 5",札幌,2札7,未勝利,未勝利,2,2,トライハード,牝,3,ルメール, 54 ,14,1,１, ,ダ1700,良,,(栗),松田国英,1464,-0.2,1,1,1,38.2,478,+10,
,"2020. 9. 5",札幌,2札7,未勝利,未勝利,3,4,アルヴェント,牝,3,柴山雄一, 54 ,14,8,１, ,ダ1700,良,,(栗),武幸四郎,1458,-0.8,1,1,1,37.0,478,-2,
,"2020. 9. 5",札幌,2札7,未勝利,未勝利,5,9,サトノジヴェルニー,牡,3,武豊, 56 ,16,6,１, ,芝1200,良,,(栗),音無秀孝,1087,-0.5,,2,2,34.2,444,-4,
,"2020. 9. 5",札幌,2札7,未勝利,未勝利*,4,5,レッドソルダード,牡,2,横山武史, 54 ,14,2,１, ,ダ1700,良,,(栗),須貝尚介,1470,-1.0,1,1,1,37.8,470,0,
,"2020. 8.30",札幌,2札6,2勝,支笏湖特･2勝,2,2,アラスカ,牝,4,横山武史, 55 ,11,3,１, ,芝1800,重,,(美),萩原清,1526,-0.1,6,7,6,36.5,406,+4,
,"2020. 8.30",札幌,2札6,Ｇ３,キーンラG3,7,14,エイティーンガール,牝,4,坂井瑠星, 54 ,16,5,１, ,芝1200,重,,(栗),飯田祐史,1106,-0.2,,15,12,34.7,456,-2,
,"2020. 8.30",札幌,2札6,2勝,苫小牧特･2勝,8,13,サクラルーフェン,牡,4,黛弘人, 57 ,13,10,１, ,ダ1700,不,,(美),尾関知人,1433,-0.3,5,4,2,36.9,464,+16,
,"2020. 8.30",札幌,2札6,1勝,小樽特別･1勝,8,15,ヤマニンプレシオサ,牝,3,柴山雄一, 52 ,16,3,１, ,芝1200,重,,(美),星野忍,1112,-0.4,,8,8,36.1,464,-4,
,"2020. 8.30",札幌,2札6,1勝,１勝ｸﾗｽ,7,11,クラシックココア,牝,3,団野大成,49☆,13,2,１, ,芝1500,重,,(栗),安田隆行,1309,-1.1,4,5,1,36.7,486,+10,
,"2020. 8.30",札幌,2札6,1勝,１勝ｸﾗｽ,8,12,ピシュマニエ,牝,3,石川裕紀, 52 ,12,8,１, ,ダ1000,不,,(美),田中清隆,0595,-0.0,,1,1,35.5,464,-2,
,"2020. 8.30",札幌,2札6,未勝利,未勝利,3,3,アースライザー,セ,3,山田敬士,53▲,14,3,１, ,ダ1700,不,,(栗),宮徹,1451,-0.1,2,1,1,38.5,472,0,B
,"2020. 8.30",札幌,2札6,新馬,新馬,7,7,ヴェローチェオロ,牡,2,吉田隼人, 54 ,10,2,１, ,芝1800,重,,(栗),須貝尚介,1554,-0.2,5,4,4,35.6,456,,
,"2020. 8.30",札幌,2札6,未勝利,未勝利,7,14,ララロトリー,セ,3,大庭和弥, 56 ,16,6,１, ,芝2000,重,,(美),粕谷昌央,2058,-0.0,1,1,1,36.9,464,0,
,"2020. 8.30",札幌,2札6,未勝利,未勝利,1,1,セイウンクルーズ,牡,3,勝浦正樹, 56 ,12,3,１, ,ダ2400,不,,(美),武藤善則,2339,-0.0,6,4,2,38.3,524,+6,B
,"2020. 8.30",札幌,2札6,未勝利,未勝利,5,6,サイヤダンサー,牡,3,丹内祐次, 56 ,12,4,１, ,ダ1000,不,,(美),深山雅史,0590,-0.8,,2,2,35.4,458,+10,
,"2020. 8.30",札幌,2札6,未勝利,未勝利*,3,4,フラリオナ,牝,2,吉田隼人, 54 ,14,2,１, ,芝1500,重,,(栗),武幸四郎,1331,-0.0,2,2,1,37.2,412,-2,
,"2020. 8.30",札幌,2札6,未勝利,未勝利*,5,7,ルース,牝,2,池添謙一, 54 ,14,6,１, ,芝1500,重,,(栗),池添兼雄,1331,-0.0,5,4,2,37.0,492,+2,
,"2020. 8.29",札幌,2札5,1勝,ニセコ特･1勝,8,14,ウインドオブホープ,セ,7,勝浦正樹, 57 ,14,5,１, ,ダ1700,良,,(美),石毛善彦,1465,-0.4,3,3,1,37.5,534,+10,
