Ｍ,日付(yyyy.mm.dd),場所,開催,クラス名,レース名,枠番,馬番,馬名,性別,年齢,騎手,斤量,頭数,人気,着順,芝(内・外),距離,馬場状態,多頭出し,所属,調教師,走破タイム,着差,2角,3角,4角,上り3F,馬体重,馬体重増減,ブリンカー
,"2025. 7.27",新潟,2新2,未勝利,未勝利,8,14,トラストパイロ,牡,3,三浦皇成, 57 ,15,1,１, ,ダ1200,良,,(美),田村康仁,1116,-0.7,,3,3,36.5,494,+6,
,"2025. 7.27",新潟,2新2,未勝利,未勝利,2,3,ディースプレマシー,牡,3,木幡巧也, 57 ,15,4,１, ,ダ1800,良,,(美),牧光二,1538,-0.1,8,6,6,38.5,450,+10,
,"2025. 7.27",新潟,2新2,新馬,新馬,7,7,フィロステファニ,牝,2,キング, 55 ,9,2,１, 外,芝1600,良,,(栗),中内田充,1371,-0.0,,5,7,32.6,448,,
,"2025. 7.27",新潟,2新2,未勝利,未勝利*,5,5,ゾロアストロ,牡,2,ルメール, 55 ,6,1,１, 外,芝1800,良,,(美),宮田敬介,1474,-0.4,,2,2,32.9,466,-2,
,"2025. 7.27",新潟,2新2,未勝利,未勝利・牝*,2,2,ディアダイヤモンド,牝,2,ルメール, 55 ,7,1,１, 外,芝1600,良,,(美),手塚貴久,1359,-1.2,,1,1,32.9,468,+6,
,"2025. 7.26",新潟,2新1,未勝利,未勝利,2,4,ポッドロルフ,牡,3,荻野極, 57 ,17,8,１, 内,芝1400,良,,(美),小野次郎,1208,-0.2,,7,7,34.8,456,-2,
,"2025. 7.26",新潟,2新1,1勝,１勝ｸﾗｽ,3,3,ドリームクルーズ,牝,4,吉田豊, 56 ,14,5,１, 外,芝1800,良,,(美),戸田博文,1460,-0.3,,1,1,33.5,486,-2,
,"2025. 7.26",新潟,2新1,1勝,１勝ｸﾗｽ,4,6,ドナレア,牝,4,荻野極, 56 ,14,10,１, ,ダ1200,良,,(美),高木登,1116,-0.3,,1,1,37.2,442,+6,
,"2025. 7.26",新潟,2新1,未勝利,未勝利,2,2,ヒルビリーエレジー,牝,3,吉田豊, 55 ,14,11,１, ,ダ1200,良,,(美),戸田博文,1123,-0.1,,4,4,37.2,440,+2,
,"2025. 7.26",新潟,2新1,1勝,閃光特別･1勝,6,9,ハッピーデービー,牝,4,横山琉人, 56 ,14,5,１, 内,芝1000,良,,(美),鈴木伸尋,0547,-0.2,,,1,32.5,456,0,
,"2025. 7.26",新潟,2新1,3勝,新潟日報･3勝,6,6,ワールズエンド,牡,4,戸崎圭太, 58 ,10,1,１, 内,芝1400,良,,(栗),池添学,1191,-0.6,,1,1,33.2,468,+2,
,"2025. 7.26",新潟,2新1,2勝,麒麟山特･2勝,8,15,クラウンシエンタ,牡,4,三浦皇成, 58 ,15,1,１, ,ダ1800,良,,(美),水野貴広,1524,-0.4,2,2,1,37.2,494,+2,
,"2025. 7.26",新潟,2新1,未勝利,未勝利,5,9,ボウウィンドウ,牝,3,ルメール, 55 ,18,1,１, 外,芝1800,良,,(美),武井亮,1460,-0.2,,8,8,33.1,466,0,
,"2025. 7.26",新潟,2新1,未勝利,未勝利・牝,1,1,フォンデネージュ,牝,3,ルメール, 55 ,15,1,１, ,ダ1800,良,,(美),武井亮,1538,-0.1,3,3,2,38.6,516,0,
,"2025. 7.26",新潟,2新1,新馬,新馬,3,6,エコロアルバ,牡,2,キング, 55 ,18,1,１, 内,芝1400,良,,(美),田村康仁,1213,-0.4,,9,9,34.0,464,,
,"2025. 7.26",新潟,2新1,新馬,新馬・牝,3,3,ヒルデグリム,牝,2,石神深道,52▲,12,9,１, 外,芝1600,良,,(美),小野次郎,1346,-0.4,,7,7,33.1,450,,
,"2025. 7.26",新潟,2新1,未勝利,未勝利*,4,4,セイウンアインス,牝,2,今村聖奈,53◇,8,1,１, ,ダ1200,良,,(美),武藤善則,1124,-0.2,,3,3,37.6,442,-4,
,"2025. 5.25",新潟,1新8,1勝,１勝ｸﾗｽ,7,12,バルダンツァ,牡,4,永島まな,56◇,15,3,１, ,ダ1800,稍,,(美),天間昭一,1530,-0.3,8,8,8,37.7,468,+10,
,"2025. 5.25",新潟,1新8,ｵｰﾌﾟﾝ,韋駄天ＳＨ,8,15,テイエムスパーダ,牝,6,斎藤新, 56 ,16,2,１, 内,芝1000,稍,,(栗),小椋研介,0555,-0.5,,,1,33.0,496,+2,
,"2025. 5.25",新潟,1新8,2勝,火打山特･2勝,3,4,サフランヒーロー,牡,4,荻野極, 58 ,15,1,１, ,ダ1200,稍,,(美),森一誠,1105,-0.5,,2,2,36.4,452,-2,
,"2025. 5.25",新潟,1新8,1勝,二王子特･1勝,5,9,ルトゥール,牝,4,佐々木大, 56 ,16,1,１, 外,芝1800,稍,,(栗),中内田充,1500,-0.0,,7,6,35.0,486,+6,
,"2025. 5.25",新潟,1新8,1勝,１勝ｸﾗｽ,6,12,ソレントフレイバー,牡,6,亀田温心, 58 ,16,2,１, 内,芝1200,稍,,(美),久保田貴,1115,-0.0,,14,13,35.2,480,-4,
,"2025. 5.25",新潟,1新8,1勝,１勝ｸﾗｽ・牝,4,6,ホワイトターフ,牝,6,上里直汰,53▲,15,13,１, ,ダ1200,稍,,(美),清水英克,1117,-0.6,,2,1,36.9,468,+2,
,"2025. 5.25",新潟,1新8,未勝利,未勝利,7,14,トラストモアリズム,牝,3,今村聖奈,53◇,16,15,１, 内,芝2200,稍,,(美),高橋文雅,2190,-0.3,15,16,13,36.5,416,-4,
,"2025. 5.25",新潟,1新8,未勝利,未勝利・牝,8,16,ストラニエーロ,牝,3,荻野極, 55 ,16,10,１, 内,芝2000,稍,,(美),尾関知人,2069,-0.2,1,1,1,36.5,452,+8,
,"2025. 5.25",新潟,1新8,未勝利,障害未勝利,6,9,トゥラッタッタ,牡,4,石神深一, 59 ,14,2,１, ,芝2890,稍,,(美),新開幸一,3145,-0.4,6,4,2,13.5,466,+4,
,"2025. 5.25",新潟,1新8,未勝利,未勝利・若,6,10,ゴットランド,牡,3,横山琉人,56☆,15,2,１, ,ダ1800,稍,,(美),斎藤誠,1564,-0.7,2,2,2,38.1,498,-4,B
,"2025. 5.25",新潟,1新8,未勝利,未勝利・牝,5,8,ジュエルハウス,牝,3,菊沢一樹, 55 ,15,1,１, ,ダ1200,稍,,(栗),西園翔太,1125,-0.1,,3,3,38.4,452,-6,
,"2025. 5.25",新潟,1新8,未勝利,未勝利,8,16,ティピティーナ,牝,3,横山琉人,54☆,16,1,１, 内,芝1200,稍,,(美),林徹,1106,-0.4,,1,1,35.8,430,+12,
,"2025. 5.24",新潟,1新7,1勝,１勝ｸﾗｽ,7,13,ジーベック,牡,4,古川奈穂,55▲,15,4,１, ,ダ1200,良,,(栗),矢作芳人,1117,-0.1,,5,5,36.0,452,-2,B
,"2025. 5.24",新潟,1新7,2勝,大日岳特･2勝,6,12,セシリエプラージュ,牝,4,丹内祐次, 56 ,16,1,１, 内,芝1200,良,,(栗),中村直也,1098,-0.1,,7,7,33.8,426,+4,
,"2025. 5.24",新潟,1新7,1勝,石打特別･1勝,8,15,アレナリア,牝,6,国分恭介, 56 ,16,6,１, 外,芝2000,良,,(栗),西園翔太,2009,-0.1,,4,5,34.1,432,0,B
,"2025. 5.24",新潟,1新7,1勝,はやぶさ･1勝,4,6,ゼンダンタカ,牝,3,角田大和, 55 ,15,6,１, 内,芝1000,良,,(栗),角田晃一,0553,-0.0,,,1,32.6,434,+6,
,"2025. 5.24",新潟,1新7,1勝,はやぶさ･1勝,6,11,ヴェナートル,牡,3,武藤雅, 57 ,15,5,１, 内,芝1000,良,,(美),武藤善則,0553,-0.0,,,4,32.3,484,0,
,"2025. 5.24",新潟,1新7,1勝,１勝ｸﾗｽ・若,5,9,ゴヴェルナーレリコ,牝,4,小林美駒,52★,15,3,１, ,ダ1800,良,,(美),辻哲英,1533,-0.1,2,1,1,39.0,444,+4,
,"2025. 5.24",新潟,1新7,未勝利,未勝利,5,10,クリールスル,牝,3,菊沢一樹, 55 ,16,8,１, 内,芝1400,良,,(美),矢野英一,1230,-0.0,,6,5,35.7,456,-4,
,"2025. 5.24",新潟,1新7,未勝利,未勝利,8,15,アリステア,牡,3,斎藤新, 57 ,15,2,１, ,ダ1800,良,,(美),斎藤誠,1547,-0.0,4,2,2,39.4,486,-4,
,"2025. 5.24",新潟,1新7,未勝利,未勝利,3,6,ウィズマスタング,牡,3,斎藤新, 57 ,16,3,１, 外,芝1800,良,,(栗),西園翔太,1490,-0.1,,3,3,34.5,448,+6,
,"2025. 5.24",新潟,1新7,未勝利,障害未勝利,3,3,サクセスバラード,牡,5,上野翔, 60 ,13,1,１, ,芝2890,良,,(美),竹内正洋,3125,-0.7,3,1,1,13.3,470,0,
,"2025. 5.24",新潟,1新7,未勝利,未勝利,7,12,ゼットエール,牡,3,松本大輝,56☆,15,1,１, ,ダ1200,良,,(栗),吉田直弘,1112,-0.9,,1,1,36.6,502,-2,
,"2025. 5.24",新潟,1新7,未勝利,未勝利・牝,8,14,トゥーザムーン,牝,3,横山琉人,54☆,15,3,１, ,ダ1800,良,,(美),辻哲英,1548,-0.8,6,7,7,38.0,484,-10,
,"2025. 5.24",新潟,1新7,ｵｰﾌﾟﾝ,障害・オープ,1,1,ヒートオンビート,セ,8,石神深一, 60 ,14,1,１, ,芝3290,良,,(美),青木孝文,3408,-0.3,8,4,4,13.4,476,-2,
,"2025. 5.18",新潟,1新6,1勝,１勝ｸﾗｽ,6,10,バンブトンプロ,牡,5,柴田大知, 58 ,15,14,１, ,ダ1200,良,,(美),粕谷昌央,1119,-0.3,,7,7,37.0,490,0,
,"2025. 5.18",新潟,1新6,3勝,弥彦Ｓ･3勝,5,9,ナムラエイハブ,牡,4,吉田隼人, 58 ,16,2,１, 外,芝1800,良,,(栗),長谷川浩,1475,-0.1,,2,2,35.0,508,-6,
,"2025. 5.18",新潟,1新6,2勝,信濃川特･2勝,1,1,ドラゴンヘッド,牡,5,横山琉人, 58 ,10,8,１, 外,芝2000,良,,(美),武藤善則,2014,-0.1,,9,8,34.0,448,0,
,"2025. 5.18",新潟,1新6,1勝,飛竜特別･1勝,5,10,ブルボンクイーン,牝,4,佐々木大, 56 ,16,1,１, 内,芝1000,良,,(栗),角田晃一,0566,-0.0,,,3,33.7,476,-4,B
,"2025. 5.18",新潟,1新6,1勝,１勝ｸﾗｽ,6,10,エイブラムス,牡,4,今村聖奈,56◇,14,6,１, ,ダ1800,良,,(美),鈴木慎太,1532,-0.3,2,1,1,39.1,472,+2,
,"2025. 5.18",新潟,1新6,1勝,１勝ｸﾗｽ・若,6,9,ディーガレジェンド,牡,4,西塚洸二,57☆,13,1,１, 外,芝1800,良,,(栗),藤原英昭,1489,-0.0,,2,2,35.1,460,-4,B
,"2025. 5.18",新潟,1新6,未勝利,未勝利,4,5,キタノブレイク,牡,3,丹内祐次, 57 ,14,5,１, ,ダ1800,良,,(美),本間忍,1550,-0.2,6,3,3,40.3,470,+8,
,"2025. 5.18",新潟,1新6,未勝利,障害未勝利,5,5,スコラーリ,牡,6,伴啓太, 60 ,12,6,１, ,芝2890,稍,,(美),萩原清,3104,-1.9,1,1,1,13.2,484,+6,
,"2025. 5.18",新潟,1新6,未勝利,障害未勝利,8,12,フレッチア,牡,10,草野太郎, 60 ,13,1,１, ,芝2890,稍,,(美),木村哲也,3129,-0.7,1,1,1,13.3,494,-2,
,"2025. 5.18",新潟,1新6,未勝利,未勝利,4,5,レヴァンテシチー,牡,3,田山旺佑,54▲,13,2,１, ,ダ1800,稍,,(栗),佐々木晶,1559,-0.7,5,3,2,39.5,482,+4,
,"2025. 5.18",新潟,1新6,未勝利,未勝利・牝,4,6,ミニョンマルーン,牝,3,長浜鴻緒,53△,15,1,１, ,ダ1200,稍,,(美),伊藤圭三,1120,-0.6,,1,1,37.7,470,+6,
,"2025. 5.18",新潟,1新6,未勝利,未勝利,3,6,ムーンアイドル,牝,3,荻野極, 55 ,16,9,１, 内,芝1200,稍,,(美),高柳瑞樹,1103,-0.0,,2,2,35.9,460,-4,
,"2025. 5.17",新潟,1新5,1勝,１勝ｸﾗｽ,2,3,サドル,牡,6,和田陽希,55▲,15,9,１, ,ダ1200,稍,,(栗),庄野靖志,1120,-0.0,,2,2,37.3,496,-4,
,"2025. 5.17",新潟,1新5,Ｇ３,新潟大賞ＨG3,4,8,シリウスコルト,牡,4,古川吉洋, 57 ,16,8,１, 外,芝2000,稍,,(美),田中勝春,2005,-0.3,,1,1,34.6,488,-6,
,"2025. 5.17",新潟,1新5,2勝,中ノ岳特･2勝,6,7,カゼノランナー,牡,4,北村友一, 58 ,11,1,１, ,ダ1800,稍,,(栗),松永幹夫,1526,-0.7,2,2,2,37.3,526,-2,
,"2025. 5.17",新潟,1新5,1勝,尖閣湾特･1勝,5,5,アンテロース,牡,5,吉田隼人, 58 ,9,5,１, 外,芝2000,稍,,(栗),岡田稲男,2032,-0.0,,1,1,35.0,452,-8,
,"2025. 5.17",新潟,1新5,1勝,１勝ｸﾗｽ,7,13,キタサンダムール,牝,5,岩田望来, 56 ,16,3,１, 内,芝1400,稍,,(栗),清水久詞,1232,-0.3,,3,3,35.3,474,-14,
,"2025. 5.17",新潟,1新5,1勝,１勝ｸﾗｽ・牝,2,2,ベルイストワール,牝,4,丹内祐次, 56 ,10,1,１, ,ダ1800,稍,,(美),宮田敬介,1541,-0.2,8,1,1,37.7,544,+2,
,"2025. 5.17",新潟,1新5,未勝利,未勝利,7,14,ハッピーダンシング,牝,3,石神深道,52▲,16,4,１, 内,芝1000,稍,,(美),和田正一,0563,-0.5,,,1,33.2,430,+2,
,"2025. 5.17",新潟,1新5,未勝利,未勝利,6,12,サンカシグレ,牡,3,丹内祐次, 57 ,16,1,１, 内,芝2000,稍,,(美),粕谷昌央,2052,-0.3,10,4,3,36.2,448,-4,
,"2025. 5.17",新潟,1新5,未勝利,未勝利,8,11,ハミルトン,牡,3,北村友一, 57 ,12,1,１, ,ダ1800,稍,,(栗),高野友和,1544,-0.6,1,1,1,38.0,502,-2,B
,"2025. 5.17",新潟,1新5,未勝利,未勝利,4,7,シャンクス,牡,3,黛弘人, 57 ,16,8,１, 外,芝1800,稍,,(美),森一誠,1487,-0.2,,14,13,34.2,482,,
,"2025. 5.17",新潟,1新5,未勝利,未勝利,8,15,アイアンソリッド,牝,3,丹内祐次, 55 ,15,1,１, ,ダ1200,稍,,(美),本間忍,1127,-0.1,,1,1,37.8,440,-12,
,"2025. 5.17",新潟,1新5,未勝利,未勝利・牝,6,11,ノンスタンダルド,牝,3,戸崎圭太, 55 ,15,2,１, ,ダ1800,稍,,(栗),茶木太樹,1542,-0.0,2,1,1,39.2,496,-4,
,"2025. 5.11",新潟,1新4,1勝,１勝ｸﾗｽ,5,9,ソングオブライフ,牡,4,丸山元気, 58 ,16,1,１, 内,芝1200,稍,,(栗),森田直行,1103,-0.3,,2,2,35.1,502,+6,
,"2025. 5.11",新潟,1新4,OP(L),谷川岳Ｓ(L),3,4,ベガリス,牝,5,藤懸貴志, 55 ,14,4,１, 内,芝1400,稍,,(栗),高橋義忠,1221,-0.1,,2,2,35.9,438,-2,
,"2025. 5.11",新潟,1新4,2勝,五泉特Ｈ･2勝,8,15,プレイサーゴールド,牡,5,小沢大仁, 56 ,15,10,１, ,ダ1800,稍,,(栗),今野貞一,1537,-0.2,7,6,6,39.2,496,+2,
,"2025. 5.11",新潟,1新4,1勝,ゆきつば･1勝,6,9,オンザブルースカイ,牡,3,菱田裕二, 57 ,14,5,１, 内,芝1200,稍,,(栗),谷潔,1105,-0.4,,6,4,36.0,458,+2,
,"2025. 5.11",新潟,1新4,1勝,１勝ｸﾗｽ,1,1,ファインライン,牡,4,丸山元気, 58 ,13,2,１, 外,芝1800,稍,,(栗),松永幹夫,1493,-0.0,,7,6,35.2,480,+8,
,"2025. 5.11",新潟,1新4,1勝,１勝ｸﾗｽ,8,14,ワンダーカモン,牡,4,川又賢治, 58 ,15,3,１, ,ダ1800,稍,,(栗),吉村圭司,1548,-0.1,12,9,7,39.2,478,+6,
,"2025. 5.11",新潟,1新4,未勝利,未勝利,8,16,マグネシアブリック,牡,3,丹内祐次, 57 ,16,1,１, 内,芝1000,稍,,(美),中舘英二,0573,-0.1,,,3,34.3,458,-2,
,"2025. 5.11",新潟,1新4,未勝利,未勝利,5,9,ベストレーサー,牝,3,上里直汰,52▲,16,12,１, 外,芝1800,稍,,(美),小野次郎,1500,-0.1,,5,5,35.1,462,-16,
,"2025. 5.11",新潟,1新4,未勝利,障害未勝利,1,1,ヒルズカーン,牡,5,草野太郎, 60 ,14,2,１, ,芝2890,稍,,(美),松永康利,3143,-0.3,9,1,1,13.4,502,-4,
,"2025. 5.11",新潟,1新4,未勝利,未勝利・若,3,4,タガノマルアフ,牡,3,長浜鴻緒,55△,14,1,１, ,ダ1800,稍,,(栗),角田晃一,1550,-0.5,2,2,2,40.4,486,-2,
,"2025. 5.11",新潟,1新4,未勝利,未勝利,3,5,ビーマックス,牡,3,中井裕二, 57 ,15,5,１, ,ダ1200,稍,,(栗),藤野健太,1125,-0.1,,1,1,38.4,504,-4,
,"2025. 5.11",新潟,1新4,未勝利,未勝利・牝,6,11,レイバックスピン,牝,3,国分恭介, 55 ,15,3,１, ,ダ1800,稍,,(栗),牧浦充徳,1561,-0.4,3,3,3,38.0,488,+4,
,"2025. 5.10",新潟,1新3,1勝,１勝ｸﾗｽ・牝,3,3,モリノレッドスター,牝,4,小林美駒,52★,14,2,１, ,ダ1200,稍,,(美),鈴木伸尋,1109,-1.0,,2,2,36.7,478,+2,
,"2025. 5.10",新潟,1新3,3勝,駿風Ｓ･3勝,8,16,レベレンシア,牡,6,松本大輝, 58 ,16,3,１, 内,芝1000,稍,*,(栗),安田翔伍,0553,-0.0,,,2,33.0,514,+6,B
,"2025. 5.10",新潟,1新3,1勝,荒川峡特･1勝,6,10,マイネルシーマー,牡,6,菊沢一樹, 58 ,15,12,１, 内,芝2200,稍,,(美),青木孝文,2153,-0.0,11,7,5,36.6,484,0,
,"2025. 5.10",新潟,1新3,1勝,三国特別･1勝,7,7,グレイトクラウン,牝,4,佐藤翔馬, 56 ,8,5,１, 外,芝1600,稍,,(美),松山将樹,1349,-0.3,,3,4,34.4,448,0,
,"2025. 5.10",新潟,1新3,1勝,１勝ｸﾗｽ,8,13,イナフセド,牡,5,佐々木大, 58 ,13,2,１, ,ダ1200,稍,,(栗),小林真也,1119,-0.4,,1,1,36.9,476,0,
,"2025. 5.10",新潟,1新3,1勝,１勝ｸﾗｽ・牝,4,4,サンセットブライト,牝,4,横山琉人,55☆,11,2,１, ,ダ1800,稍,,(美),相沢郁,1539,-0.2,5,4,3,39.0,496,+4,B
,"2025. 5.10",新潟,1新3,未勝利,未勝利・若,8,15,マドモアゼルアスク,牝,3,西塚洸二,54☆,16,3,１, 内,芝2000,稍,,(栗),藤原英昭,2033,-0.0,2,2,2,36.7,446,+4,
,"2025. 5.10",新潟,1新3,未勝利,未勝利,8,15,マニス,牝,3,石神深道,52▲,15,8,１, 外,芝1600,稍,*,(美),畠山吉宏,1353,-0.1,,9,9,34.9,402,-10,
,"2025. 5.10",新潟,1新3,ｵｰﾌﾟﾝ,障害・オープ,6,8,ブリエヴェール,牡,7,金子光希, 60 ,12,5,１, ,芝2890,稍,,(美),小笠倫弘,3113,-0.5,6,3,3,13.2,460,+6,
,"2025. 5.10",新潟,1新3,未勝利,未勝利・牝,2,2,オースミライト,牝,3,加藤祥太, 55 ,15,2,１, ,ダ1200,稍,,(栗),宮本博,1129,-0.1,,3,3,37.3,472,-4,
,"2025. 5.10",新潟,1新3,未勝利,未勝利,8,14,チュラビックタイム,牡,3,斎藤新, 57 ,15,5,１, ,ダ1800,稍,,(美),斎藤誠,1556,-0.7,9,1,1,38.6,486,0,
,"2025. 5.10",新潟,1新3,未勝利,障害未勝利,3,3,コスモチプリア,牝,5,伴啓太, 58 ,14,3,１, ,芝2890,稍,,(美),松永康利,3114,-0.8,5,3,2,13.2,456,+6,
,"2025. 5. 4",新潟,1新2,1勝,１勝ｸﾗｽ,4,5,ベストオブユー,牡,4,永島まな,56◇,13,2,１, 内,芝1400,良,,(美),久保田貴,1227,-0.0,,7,7,35.2,438,0,
,"2025. 5. 4",新潟,1新2,ｵｰﾌﾟﾝ,越後Ｓ,4,7,ブシン,牡,4,吉田隼人, 58 ,15,1,１, ,ダ1200,稍,,(栗),森秀行,1110,-0.2,,8,6,36.7,482,0,B
,"2025. 5. 4",新潟,1新2,2勝,邁進特別･2勝,4,8,ニシノコニャック,牡,6,菊沢一樹, 58 ,16,7,１, 内,芝1000,良,,(美),伊藤大士,0556,-0.6,,,8,32.6,458,-12,B
,"2025. 5. 4",新潟,1新2,2勝,咲花特別･2勝,5,9,メテオールライト,牝,5,丸山元気, 56 ,15,7,１, ,ダ1800,稍,,(美),萩原清,1537,-0.4,9,7,9,37.5,428,0,
,"2025. 5. 4",新潟,1新2,1勝,１勝ｸﾗｽ,7,7,メイショウノブカ,牝,5,松本大輝,55☆,9,1,１, 外,芝1800,良,,(栗),本田優,1483,-0.6,,8,7,34.0,504,-10,
,"2025. 5. 4",新潟,1新2,1勝,１勝ｸﾗｽ,5,7,スピードパンサー,牡,4,小林美駒,54★,14,6,１, ,ダ1200,稍,,(美),尾形和幸,1113,-0.0,,2,2,37.6,502,0,B
,"2025. 5. 4",新潟,1新2,1勝,１勝ｸﾗｽ・若,6,7,ウインアルドーレ,牡,4,小沢大仁, 58 ,12,6,１, ,ダ1800,稍,,(栗),西園翔太,1537,-0.3,3,3,3,39.0,490,+12,
,"2025. 5. 4",新潟,1新2,未勝利,未勝利,6,11,キャピタルリッチ,牡,3,横山琉人,56☆,16,5,１, 内,芝2000,稍,,(美),小笠倫弘,2029,-0.2,6,6,6,35.9,458,-6,
,"2025. 5. 4",新潟,1新2,未勝利,障害未勝利,5,7,ジーククローネ,セ,5,草野太郎, 60 ,14,2,１, ,芝2890,稍,,(美),宮田敬介,3121,-0.0,3,1,1,13.3,450,-6,
,"2025. 5. 4",新潟,1新2,未勝利,未勝利,5,9,ショウサンジョージ,牡,3,松本大輝,56☆,15,5,１, ,ダ1800,稍,,(栗),松下武士,1549,-0.3,3,2,2,39.4,488,+2,
,"2025. 5. 4",新潟,1新2,未勝利,未勝利,5,8,チケットトゥヘブン,牡,3,横山琉人,56☆,15,2,１, ,ダ1200,稍,,(美),相沢郁,1114,-0.3,,2,2,37.5,460,0,
,"2025. 5. 4",新潟,1新2,未勝利,未勝利・牝,8,15,ミッドタウンナイト,牝,3,秋山稔樹, 55 ,16,2,１, 外,芝1800,稍,,(栗),河嶋宏樹,1483,-0.1,,2,2,36.8,478,+2,B
,"2025. 5. 3",新潟,1新1,1勝,１勝ｸﾗｽ,6,12,ニシノトキメキ,牝,5,今村聖奈,53▲,16,2,１, 内,芝1000,良,,(美),小手川準,0546,-0.7,,,1,32.2,488,+4,
,"2025. 5. 3",新潟,1新1,3勝,三条Ｓ･3勝,6,10,アピーリングルック,牝,4,佐々木大, 56 ,15,1,１, ,ダ1800,稍,,(美),辻哲英,1523,-0.2,3,6,6,36.6,478,0,
,"2025. 5. 3",新潟,1新1,2勝,胎内川Ｈ･2勝,6,6,ライラスター,セ,6,吉田隼人, 55 ,10,8,１, 外,芝1800,良,,(美),森一誠,1466,-0.1,,4,4,34.1,480,+2,B
,"2025. 5. 3",新潟,1新1,1勝,わらび賞･1勝,3,4,バギーウィップ,牡,3,武藤雅, 57 ,15,11,１, ,ダ1800,稍,,(美),萩原清,1528,-0.7,2,2,2,37.2,504,+8,
,"2025. 5. 3",新潟,1新1,1勝,１勝ｸﾗｽ・牝,6,8,ドーンコーラス,牝,4,佐々木大, 56 ,13,1,１, 外,芝1600,良,,(美),萩原清,1337,-0.2,,7,7,34.1,450,-8,
,"2025. 5. 3",新潟,1新1,1勝,１勝ｸﾗｽ,7,8,アルゴナヴィス,牡,4,荻野極, 58 ,11,1,１, ,ダ1800,稍,,(栗),池江泰寿,1545,-0.3,3,2,2,37.4,480,-4,
,"2025. 5. 3",新潟,1新1,未勝利,未勝利,7,13,シャインバオバブ,牡,3,古川吉洋, 57 ,16,2,１, 内,芝2400,良,,(栗),本田優,2298,-0.4,7,7,3,36.1,496,+2,
,"2025. 5. 3",新潟,1新1,未勝利,未勝利,8,16,マーゴットカーラ,牝,3,斎藤新, 55 ,16,9,１, 内,芝1400,良,,(栗),石坂公一,1225,-0.4,,7,6,36.0,428,+8,
,"2025. 5. 3",新潟,1新1,ｵｰﾌﾟﾝ,障害・オープ,5,7,ドゥラモンド,牡,7,坂口智康,57▲,14,6,１, ,芝2890,良,,(美),手塚貴久,3085,-0.0,7,4,4,13.0,500,-2,
,"2025. 5. 3",新潟,1新1,未勝利,未勝利・若,8,15,テイエムパイロット,牡,3,柴田裕一,54▲,15,8,１, ,ダ1200,稍,,(栗),秋山真一,1119,-0.2,,2,2,37.4,498,+2,
,"2025. 5. 3",新潟,1新1,未勝利,未勝利・牝,3,4,アンドリーナ,牝,3,国分恭介, 55 ,15,1,１, ,ダ1800,稍,,(栗),牧浦充徳,1557,-0.7,5,2,2,39.5,456,+8,
,"2025. 5. 3",新潟,1新1,未勝利,障害未勝利,5,7,サルサロッサ,牝,6,伴啓太, 58 ,14,5,１, ,芝2890,良,,(美),高柳瑞樹,3089,-0.0,3,2,2,13.1,462,+10,
,2024.10.27,新潟,4新8,1勝,１勝ｸﾗｽ,6,6,シャパリュ,セ,3,吉田隼人, 56 ,10,3,１, ,ダ1800,良,,(美),菊沢隆徳,1527,-0.5,2,1,1,37.9,520,-6,
,2024.10.27,新潟,4新8,OP(L),ルミエＨ(L),8,16,マイヨアポア,牝,6,石川裕紀, 53 ,17,3,１, 内,芝1000,良,,(美),和田正一,0542,-0.0,,,7,31.7,488,0,
,2024.10.27,新潟,4新8,2勝,清津峡特･2勝,3,5,カピリナ,牝,3,丸山元気, 55 ,16,1,１, 内,芝1200,良,,(美),田島俊明,1088,-0.7,,2,2,34.1,486,+14,
,2024.10.27,新潟,4新8,1勝,湯沢特別･1勝,5,10,クロシェットノエル,牝,3,武藤雅, 54 ,16,1,１, 外,芝2000,良,,(美),戸田博文,1594,-0.0,,13,13,33.8,456,+4,
,2024.10.27,新潟,4新8,1勝,１勝ｸﾗｽ,6,6,キタノソワレ,牝,3,西塚洸二,54☆,11,3,１, ,ダ1200,良,,(美),本間忍,1107,-0.2,,9,8,35.7,460,+2,
,2024.10.27,新潟,4新8,1勝,１勝ｸﾗｽ,6,11,デファイ,牝,3,斎藤新, 54 ,18,2,１, 外,芝1800,良,,(美),斎藤誠,1462,-0.1,,4,3,34.3,458,-10,
,2024.10.27,新潟,4新8,1勝,１勝ｸﾗｽ・若,3,3,イノセントキャット,牝,3,長浜鴻緒,52▲,13,3,１, ,ダ1200,良,,(美),久保田貴,1109,-0.6,,4,4,36.0,456,0,
,2024.10.27,新潟,4新8,未勝利,未勝利*,2,2,イノキ,牡,2,丹内祐次, 56 ,11,2,１, 内,芝1400,良,,(美),岩戸孝樹,1231,-0.5,,1,1,37.3,480,+2,
,2024.10.27,新潟,4新8,未勝利,障害未勝利,2,2,テクネチウム,牡,3,中村将之, 58 ,11,5,１, ,芝2850,良,,(栗),木原一良,3101,-0.8,1,1,1,13.3,504,+4,
,2024.10.27,新潟,4新8,1勝,１勝ｸﾗｽ・牝,6,7,フェルンマンボ,牝,5,西塚洸二,55☆,11,5,１, ,ダ1800,良,,(栗),辻野泰之,1535,-0.0,9,7,6,38.0,472,0,B
,2024.10.27,新潟,4新8,未勝利,未勝利*,5,8,カネショウレジェン,牡,2,横山琉人,55☆,15,1,１, ,ダ1200,良,,(美),稲垣幸雄,1115,-0.5,,1,1,37.0,478,-4,
