Ｍ,日付(yyyy.mm.dd),場所,開催,クラス名,レース名,枠番,馬番,馬名,性別,年齢,騎手,斤量,頭数,人気,着順,芝(内・外),距離,馬場状態,多頭出し,所属,調教師,走破タイム,着差,2角,3角,4角,上り3F,馬体重,馬体重増減,ブリンカー
,"2022. 2.13",阪神,1阪2,1勝,１勝ｸﾗｽ・牝,7,14,タイセイグラシア,牝,4,古川奈穂,51★,16,10,１, ,ダ1200,良,,(栗),矢作芳人,1130,-0.1,,2,1,37.8,452,+4,
,"2022. 2.13",阪神,1阪2,1勝,こぶし賞･1勝,5,5,スタニングローズ,牝,3,坂井瑠星, 54 ,6,1,１, 外,芝1600,稍,,(栗),高野友和,1369,-0.0,,3,3,33.4,476,+2,
,"2022. 2.13",阪神,1阪2,1勝,１勝ｸﾗｽ,7,7,カサデガ,牡,4,岩田望来, 56 ,9,1,１, ,ダ1800,良,,(栗),寺島良,1556,-0.2,2,2,2,37.2,464,+8,B
,"2022. 2.13",阪神,1阪2,未勝利,未勝利,6,6,ショウナンアデイブ,牡,3,池添謙一, 56 ,10,1,１, 内,芝2000,良,,(栗),高野友和,2009,-0.3,4,4,4,34.1,496,-2,
,"2022. 2.13",阪神,1阪2,未勝利,未勝利,2,2,ディオ,牡,3,岩田望来, 56 ,13,1,１, 外,芝1600,良,,(栗),辻野泰之,1354,-0.4,,3,4,32.9,486,+6,
,"2022. 2.13",阪神,1阪2,新馬,新馬,3,6,エルデスペラード,牡,3,幸英明, 56 ,16,5,１, ,ダ1800,良,,(栗),橋口慎介,1570,-0.6,2,2,2,37.8,430,,
,"2022. 2.13",阪神,1阪2,未勝利,未勝利,8,13,メイショウキッド,牡,3,横山典弘, 56 ,14,1,１, ,ダ1400,良,,(栗),本田優,1260,-0.6,,11,9,37.5,500,+6,
,"2022. 2.13",阪神,1阪2,未勝利,未勝利,5,6,ブリヨンカズマ,牡,3,岩田望来, 56 ,12,4,１, ,ダ1800,良,,(栗),高柳大輔,1572,-0.0,4,4,5,38.1,512,-6,B
,"2022. 2.13",阪神,1阪2,未勝利,未勝利・牝,4,4,コパノフランシス,牝,3,岩田望来, 54 ,13,3,１, ,ダ1200,良,,(栗),渡辺薫彦,1138,-0.0,,5,4,37.4,472,-4,
,"2022. 2.12",阪神,1阪1,2勝,２勝ｸﾗｽ,6,7,メガゴールド,牡,4,松田大作, 56 ,11,3,１, ,ダ2000,良,,(栗),須貝尚介,2065,-0.0,2,2,2,38.7,526,+4,B
,"2022. 2.12",阪神,1阪1,OP(L),洛陽ＳＨ(L),3,6,エアファンディタ,牡,5,福永祐一, 55 ,17,2,１, 外,芝1600,良,,(栗),池添学,1319,-0.0,,11,10,33.3,464,+8,B
,"2022. 2.12",阪神,1阪1,3勝,但馬Ｓ･3勝,1,1,アルサトワ,牡,5,幸英明, 57 ,8,4,１, 内,芝2000,良,,(栗),斉藤崇史,2000,-0.0,1,1,1,34.2,510,-8,
,"2022. 2.12",阪神,1阪1,3勝,但馬Ｓ･3勝,2,2,カイザーバローズ,牡,4,川田将雅, 56 ,8,2,１, 内,芝2000,良,,(栗),中内田充,2000,-0.0,6,6,6,33.6,444,-2,
,"2022. 2.12",阪神,1阪1,2勝,春日特別･2勝,4,4,ロックユー,セ,4,福永祐一, 56 ,8,3,１, 外,芝1800,良,,(栗),中内田充,1467,-0.2,,3,2,33.7,434,-2,B
,"2022. 2.12",阪神,1阪1,1勝,１勝ｸﾗｽ,2,3,ミッキークイック,牡,4,和田竜二, 57 ,16,4,１, ,ダ1400,良,,(栗),大久保龍,1252,-0.0,,2,2,36.9,506,+8,
,"2022. 2.12",阪神,1阪1,1勝,１勝ｸﾗｽ・牝,6,6,ラボンダンス,牝,5,川田将雅, 55 ,8,1,１, ,ダ1800,良,,(栗),橋口慎介,1558,-0.3,4,4,4,36.7,502,+4,
,"2022. 2.12",阪神,1阪1,1勝,１勝ｸﾗｽ*,8,16,コンクパール,牝,3,福永祐一, 54 ,16,3,１, ,ダ1400,良,*,(栗),中竹和也,1248,-0.2,,1,1,38.0,478,-8,
,"2022. 2.12",阪神,1阪1,未勝利,未勝利・牝,3,3,マイシンフォニー,牝,3,武豊, 54 ,13,2,１, 外,芝1800,良,,(栗),松永幹夫,1466,-0.1,,4,4,34.2,470,+6,
,"2022. 2.12",阪神,1阪1,新馬,新馬,6,11,メイショウクリフト,牡,3,福永祐一, 56 ,16,1,１, ,ダ1200,良,,(栗),笹田和秀,1142,-0.7,,2,2,37.3,454,,
,"2022. 2.12",阪神,1阪1,未勝利,未勝利,8,10,ノットゥルノ,牡,3,武豊, 56 ,10,1,１, ,ダ1800,良,,(栗),音無秀孝,1537,-0.8,3,3,1,37.5,512,+4,
,"2022. 2.12",阪神,1阪1,未勝利,未勝利,5,5,マスキエッタ,牝,3,福永祐一, 54 ,10,1,１, ,ダ1200,良,,(栗),野中賢二,1145,-0.2,,1,1,37.2,464,0,
,"2022. 2.12",阪神,1阪1,未勝利,未勝利・牝,8,11,ランスオブウェイブ,牝,3,団野大成, 54 ,12,3,１, ,ダ1800,良,,(栗),奥村豊,1550,-0.1,1,1,1,39.0,486,+4,
,2021.12.28,阪神,6阪9,3勝,ファイＨ･3勝,3,6,ローレルアイリス,牝,4,川又賢治, 52 ,16,9,１, 内,芝1200,良,,(栗),杉山佳明,1080,-0.0,,6,4,34.0,446,+6,
,2021.12.28,阪神,6阪9,OP(L),ベテルギ(L),6,11,アイオライト,牡,4,菱田裕二, 56 ,16,6,１, ,ダ1800,良,,(美),武藤善則,1517,-0.4,1,1,1,36.9,490,+4,
,2021.12.28,阪神,6阪9,2勝,フォーチ･2勝,8,9,キングオブドラゴン,牡,4,坂井瑠星, 57 ,10,3,１, 内,芝2000,良,,(栗),矢作芳人,2002,-0.1,1,1,1,35.7,498,-4,
,2021.12.28,阪神,6阪9,2勝,春待月賞･2勝,8,13,メイショウヒューマ,牡,3,藤岡康太, 56 ,13,2,１, ,ダ1200,良,,(栗),藤岡健一,1120,-0.5,,2,2,36.4,494,+12,
,2021.12.28,阪神,6阪9,1勝,１勝ｸﾗｽ,7,12,ワンダーイチョウ,牡,3,松山弘平, 56 ,14,1,１, ,ダ1400,良,,(栗),杉山晴紀,1251,-0.4,,3,3,37.7,490,+4,
,2021.12.28,阪神,6阪9,1勝,１勝ｸﾗｽ*,7,10,デリカダ,牝,2,和田竜二, 54 ,13,2,１, ,ダ1800,良,,(栗),吉田直弘,1536,-0.2,3,3,3,38.1,478,-4,
,2021.12.28,阪神,6阪9,未勝利,未勝利*,1,2,ルミネイト,牝,2,団野大成, 54 ,16,6,１, 外,芝1800,良,,(栗),千田輝彦,1473,-0.1,,1,1,35.6,500,-2,
,2021.12.28,阪神,6阪9,新馬,新馬,4,8,レベレンシア,牡,2,鮫島克駿, 55 ,17,2,１, 外,芝1600,良,,(栗),安田翔伍,1365,-0.0,,5,3,34.3,484,,
,2021.12.28,阪神,6阪9,未勝利,障害未勝利,5,8,ポルタフォリオ,牡,3,北沢伸也, 58 ,14,9,１, ,ダ2970,良,,(栗),角田晃一,3266,-0.0,2,2,2,13.9,506,+8,
,2021.12.28,阪神,6阪9,未勝利,未勝利*,5,10,ペプチドヤマト,牡,2,浜中俊, 55 ,16,1,１, ,ダ1200,良,*,(栗),武英智,1128,-0.0,,2,2,37.3,474,+2,
,2021.12.28,阪神,6阪9,未勝利,未勝利*,5,9,ゼロドラゴン,牝,2,吉田隼人, 54 ,16,8,１, 内,芝1200,良,,(栗),寺島良,1093,-0.2,,11,6,34.0,440,-2,
,2021.12.28,阪神,6阪9,未勝利,未勝利*,2,2,アテンパーティ,牡,2,菱田裕二, 55 ,12,9,１, ,ダ1800,良,,(栗),谷潔,1553,-0.1,1,1,1,38.6,440,0,
,2021.12.26,阪神,6阪8,2勝,猪名川特･2勝,5,9,エルカスティージョ,牝,3,団野大成, 54 ,15,1,１, 内,芝1400,良,,(栗),斉藤崇史,1217,-0.1,,4,5,34.4,460,-2,
,2021.12.26,阪神,6阪8,ｵｰﾌﾟﾝ,りんくうＨ,8,16,オーロラテソーロ,牡,4,秋山真一, 54 ,16,6,１, ,ダ1200,良,,(美),畠山吉宏,1107,-0.4,,2,2,36.7,500,+2,
,2021.12.26,阪神,6阪8,3勝,サンタク･3勝,1,1,エヒト,牡,4,岩田康誠, 57 ,10,6,１, 内,芝2000,良,,(栗),森秀行,2013,-0.5,6,6,6,35.1,462,+2,
,2021.12.26,阪神,6阪8,2勝,鳥取特別･2勝,3,3,ペプチドナイル,牡,3,松田大作, 56 ,13,1,１, ,ダ1800,良,,(栗),武英智,1543,-0.0,3,5,6,37.2,528,0,
,2021.12.26,阪神,6阪8,1勝,１勝ｸﾗｽ,3,6,サトノラムセス,牡,3,鮫島克駿, 56 ,18,1,１, 外,芝1600,良,,(栗),橋口慎介,1347,-0.1,,10,10,34.1,466,+2,
,2021.12.26,阪神,6阪8,1勝,１勝ｸﾗｽ,8,14,ヴァンヤール,牡,3,荻野極, 56 ,15,4,１, ,ダ1800,良,,(栗),庄野靖志,1554,-0.2,8,11,9,38.3,518,+15,
,2021.12.26,阪神,6阪8,新馬,新馬,8,18,シーズザデイ,牡,2,鮫島克駿, 55 ,18,5,１, 内,芝1400,良,,(栗),川村禎彦,1231,-0.2,,1,1,35.9,496,,
,2021.12.26,阪神,6阪8,未勝利,障害未勝利,6,9,エコロドリーム,牡,5,草野太郎, 60 ,14,2,１, ,ダ2970,良,,(美),岩戸孝樹,3208,-0.0,7,5,2,13.5,480,-8,
,2021.12.26,阪神,6阪8,新馬,新馬,8,15,オステリア,牡,2,坂井瑠星, 55 ,16,2,１, ,ダ1800,良,,(栗),宮本博,1578,-0.8,2,2,1,40.0,518,,
,2021.12.26,阪神,6阪8,未勝利,未勝利*,6,9,ヴェローナシチー,牡,2,団野大成, 55 ,13,2,１, 内,芝2000,良,,(栗),佐々木晶,2031,-0.1,8,5,4,36.3,500,+8,
,2021.12.26,阪神,6阪8,未勝利,未勝利*,2,3,スプラウティング,牡,2,泉谷楓真,54☆,16,1,１, ,ダ1400,良,,(栗),西園正都,1264,-0.2,,2,1,38.6,504,+4,
,2021.12.26,阪神,6阪8,未勝利,未勝利*,2,3,シルヴァンエルフ,牡,2,加藤祥太, 55 ,16,6,１, ,ダ1800,良,,(栗),庄野靖志,1567,-0.5,3,2,2,40.2,478,+18,B
,2021.12.25,阪神,6阪7,2勝,２勝ｸﾗｽ,2,3,メディーヴァル,牡,3,幸英明, 56 ,16,1,１, ,ダ1400,良,,(栗),寺島良,1249,-0.3,,2,6,37.4,458,+2,
,2021.12.25,阪神,6阪7,Ｇ２,阪神カッG2,6,12,グレナディアガーズ,牡,3,Ｃ．デム, 56 ,18,3,１, 内,芝1400,良,*,(栗),中内田充,1203,-0.3,,10,10,34.0,468,+2,
,2021.12.25,阪神,6阪7,3勝,摩耶Ｓ･3勝,5,5,バーデンヴァイラー,牡,3,Ｃ．デム, 56 ,11,1,１, ,ダ1800,良,,(栗),斉藤崇史,1525,-0.5,2,2,2,36.9,506,-2,
,2021.12.25,阪神,6阪7,1勝,万両賞･1勝*,6,6,マテンロウオリオン,牡,2,横山典弘, 55 ,11,6,１, 内,芝1400,良,,(栗),昆貢,1219,-0.0,,11,11,33.4,486,-4,
,2021.12.25,阪神,6阪7,1勝,１勝ｸﾗｽ,3,6,ニューフロンティア,牡,3,坂井瑠星, 56 ,16,2,１, ,ダ1200,良,,(栗),田中克典,1127,-0.2,,8,10,36.9,486,0,
,2021.12.25,阪神,6阪7,1勝,１勝ｸﾗｽ・牝,3,3,メイショウイッコン,牝,3,小沢大仁,51▲,9,2,１, ,ダ1800,良,,(栗),高橋亮,1527,-1.5,1,1,1,37.4,460,+4,
,2021.12.25,阪神,6阪7,新馬,新馬,4,8,ペプチドアケボシ,牡,2,古川吉洋, 55 ,16,7,１, ,ダ1400,良,*,(栗),木原一良,1254,-0.6,,1,1,37.6,462,,
,2021.12.25,阪神,6阪7,新馬,新馬,5,7,ジャスティンカツミ,牡,2,ルメール, 55 ,14,4,１, 外,芝1800,良,,(栗),杉山晴紀,1487,-0.0,,1,1,35.5,494,,
,2021.12.25,阪神,6阪7,未勝利,未勝利*,4,7,エリカフェリーチェ,牝,2,ルメール, 54 ,18,1,１, 外,芝1600,良,,(栗),吉岡辰弥,1354,-0.2,,2,1,35.7,454,-4,
,2021.12.25,阪神,6阪7,未勝利,未勝利*,6,12,ターゲサンブルック,牡,2,Ｃ．デム, 55 ,16,1,１, ,ダ1800,良,,(栗),奥村豊,1564,-0.7,3,4,4,39.6,474,-2,
,2021.12.25,阪神,6阪7,未勝利,未勝利*,4,7,ナインティゴット,牡,2,Ｃ．デム, 55 ,16,5,１, ,ダ1200,良,,(栗),武英智,1124,-0.4,,3,2,37.1,490,+2,
,2021.12.25,阪神,6阪7,未勝利,未勝利・牝*,3,3,ミヤジネズコ,牝,2,吉田隼人, 54 ,10,3,１, ,ダ1800,良,,(栗),鈴木孝志,1563,-0.3,1,1,1,39.2,506,-2,
,2021.12.19,阪神,6阪6,3勝,御影ＳＨ･3勝,8,15,シゲルホサヤク,牡,3,高倉稜, 55 ,16,2,１, ,ダ1400,稍,,(栗),服部利之,1225,-0.4,,3,3,36.8,472,+8,
,2021.12.19,阪神,6阪6,Ｇ１,フューチG1,5,9,ドウデュース,牡,2,武豊, 55 ,15,3,１, 外,芝1600,良,,(栗),友道康夫,1335,-0.1,,8,7,34.5,496,-10,
,2021.12.19,阪神,6阪6,3勝,六甲アイ･3勝,4,6,タンタラス,牝,5,Ｃ．デム, 55 ,15,5,１, 内,芝1400,良,,(栗),池添学,1201,-0.5,,2,2,34.3,486,+4,B
,2021.12.19,阪神,6阪6,2勝,高砂特別･2勝,5,9,クインズメリッサ,牝,3,藤懸貴志, 54 ,16,2,１, ,ダ1200,稍,,(栗),宮本博,1106,-0.2,,3,2,35.9,474,-2,
,2021.12.19,阪神,6阪6,2勝,２勝ｸﾗｽ・牝,5,5,ワンダーシエンプロ,牝,4,鮫島克駿, 55 ,10,6,１, ,ダ1800,稍,,(栗),高柳大輔,1526,-0.4,2,2,2,37.6,444,0,B
,2021.12.19,阪神,6阪6,1勝,１勝ｸﾗｽ,6,11,サトノペルセウス,セ,3,藤岡佑介, 56 ,17,3,１, 外,芝1800,良,,(栗),藤原英昭,1459,-0.3,,5,5,34.3,496,+2,
,2021.12.19,阪神,6阪6,新馬,新馬,4,4,デシエルト,牡,2,岩田康誠, 55 ,7,1,１, ,ダ1800,稍,,(栗),安田隆行,1537,-1.1,1,1,1,37.0,506,,
,2021.12.19,阪神,6阪6,新馬,新馬,8,9,エアアネモイ,牡,2,Ｃ．デム, 55 ,10,2,１, 内,芝2000,良,,(栗),池添学,2056,-0.5,1,1,1,34.8,520,,
,2021.12.19,阪神,6阪6,未勝利,未勝利*,5,10,デルマグレムリン,牡,2,戸崎圭太, 55 ,18,13,１, 外,芝1600,良,,(栗),五十嵐忠,1348,-0.0,,16,12,35.2,440,-4,
,2021.12.19,阪神,6阪6,未勝利,未勝利*,5,7,ヒロノシュン,セ,2,松山弘平, 55 ,14,7,１, ,ダ1800,稍,,(栗),川村禎彦,1545,-0.3,7,6,6,38.7,506,-6,
,2021.12.19,阪神,6阪6,未勝利,未勝利*,8,15,クールココナヒメ,牝,2,松本大輝,51▲,16,1,１, ,ダ1200,稍,,(栗),松下武士,1121,-0.3,,2,2,37.4,488,+8,
,2021.12.19,阪神,6阪6,未勝利,未勝利・牝*,7,10,ヴァレーデラルナ,牝,2,岩田望来, 54 ,12,1,１, ,ダ1800,稍,,(栗),藤原英昭,1541,-0.9,2,2,2,38.2,504,-6,
,2021.12.18,阪神,6阪5,1勝,１勝ｸﾗｽ,6,9,トーセンアラン,牡,3,団野大成, 56 ,13,4,１, ,ダ1400,重,,(栗),池江泰寿,1232,-0.4,,1,1,35.9,538,+14,
,2021.12.18,阪神,6阪5,ｵｰﾌﾟﾝ,タンザナＨ,2,2,ナランフレグ,牡,5,丸田恭介, 55 ,15,2,１, 内,芝1200,良,*,(美),宗像義忠,1085,-0.0,,12,11,33.2,482,+2,
,2021.12.18,阪神,6阪5,2勝,甲東特別･2勝,1,1,シャーレイポピー,牝,3,Ｃ．デム, 54 ,9,1,１, 外,芝1600,良,,(栗),石坂公一,1340,-0.1,,3,3,33.6,430,+2,
,2021.12.18,阪神,6阪5,2勝,赤穂特別･2勝,7,12,ナリタフォルテ,牡,3,松山弘平, 56 ,14,2,１, ,ダ1800,重,,(栗),木原一良,1521,-0.0,3,3,3,36.6,584,-4,
,2021.12.18,阪神,6阪5,1勝,１勝ｸﾗｽ,8,10,モズマゾク,牡,3,国分優作, 56 ,11,1,１, ,ダ1800,重,,(栗),南井克巳,1524,-0.1,5,5,4,36.9,484,-2,
,2021.12.18,阪神,6阪5,未勝利,未勝利*,8,9,ストロングウィル,牡,2,松山弘平, 55 ,10,1,１, 内,芝2000,良,,(栗),橋口慎介,2026,-0.2,3,2,2,35.3,480,-2,
,2021.12.18,阪神,6阪5,新馬,新馬,3,3,クレア,牝,2,横山典弘, 54 ,11,2,１, ,ダ1200,重,,(栗),飯田祐史,1138,-0.0,,1,1,36.6,512,,
,2021.12.18,阪神,6阪5,新馬,新馬・牝,5,10,パンドレア,牝,2,Ｃ．デム, 54 ,18,1,１, 内,芝1400,稍,,(栗),斉藤崇史,1230,-0.2,,11,10,35.7,448,,
,2021.12.18,阪神,6阪5,ｵｰﾌﾟﾝ,障害・オープ,5,5,ニシノベイオウルフ,牡,6,中村将之, 60 ,10,9,１, ,ダ3110,稍,,(美),小桧山悟,3304,-0.1,1,1,1,13.5,492,-4,B
,2021.12.18,阪神,6阪5,未勝利,未勝利*,8,15,ドンフランキー,牡,2,Ｃ．デム, 55 ,16,1,１, ,ダ1400,重,,(栗),斉藤崇史,1233,-0.6,,1,1,36.9,580,+4,
,2021.12.18,阪神,6阪5,未勝利,未勝利・牝*,5,7,アカデミー,牝,2,松山弘平, 54 ,14,1,１, 外,芝1800,稍,,(栗),吉岡辰弥,1518,-0.0,,7,8,33.8,434,-6,
,2021.12.18,阪神,6阪5,未勝利,未勝利*,6,8,レッドバロッサ,セ,2,Ｃ．デム, 55 ,12,1,１, ,ダ1800,不,,(栗),音無秀孝,1528,-0.1,3,3,2,37.3,490,-6,B
,2021.12.12,阪神,6阪4,2勝,夙川特別･2勝,7,13,ケイアイドリー,牡,4,藤岡康太, 57 ,16,2,１, ,ダ1400,良,,(栗),村山明,1240,-0.2,,4,4,36.2,512,-4,
,2021.12.12,阪神,6阪4,Ｇ１,阪神ジュG1,5,10,サークルオブライフ,牝,2,Ｍ．デム, 54 ,18,3,１, 外,芝1600,良,,(美),国枝栄,1338,-0.1,,11,10,33.9,478,0,
,2021.12.12,阪神,6阪4,3勝,竹田城Ｈ･3勝,8,13,ユアヒストリー,牡,3,松山弘平, 55 ,14,2,１, ,ダ2000,良,,(栗),池添学,2055,-0.2,2,2,1,38.3,456,-2,
,2021.12.12,阪神,6阪4,3勝,オリオン･3勝,2,2,ルビーカサブランカ,牝,4,武豊, 55 ,12,4,１, 内,芝2200,良,,(栗),須貝尚介,2122,-0.2,8,7,8,35.0,468,+6,
,2021.12.12,阪神,6阪4,2勝,２勝ｸﾗｽ,6,9,フォドラ,牝,3,Ｃ．デム, 54 ,13,2,１, 内,芝1200,良,,(栗),牧浦充徳,1084,-0.2,,2,2,33.9,402,-4,
,2021.12.12,阪神,6阪4,1勝,１勝ｸﾗｽ,7,9,フォルテデイマルミ,牡,3,ルメール, 56 ,11,1,１, ,ダ1800,良,,(栗),須貝尚介,1538,-0.4,9,6,4,38.0,490,+4,
,2021.12.12,阪神,6阪4,1勝,１勝ｸﾗｽ*,4,5,ファーンヒル,牡,2,Ｃ．デム, 55 ,14,2,１, ,ダ1200,良,,(栗),清水久詞,1124,-0.0,,5,5,37.3,460,-2,
,2021.12.12,阪神,6阪4,新馬,新馬,3,6,エバーシャドネー,牝,2,藤岡佑介, 54 ,17,4,１, 外,芝1600,良,,(栗),藤岡健一,1351,-0.2,,5,4,34.2,456,,
,2021.12.12,阪神,6阪4,新馬,新馬,5,5,アンノウンウォリア,牡,2,団野大成, 55 ,10,4,１, ,ダ1800,良,,(栗),平田修,1556,-0.0,2,2,1,37.9,480,,
,2021.12.12,阪神,6阪4,未勝利,未勝利*,1,1,ディライトバローズ,牡,2,和田竜二, 55 ,12,3,１, 内,芝2000,良,,(栗),杉山晴紀,2018,-0.0,8,8,6,34.5,510,-6,
,2021.12.12,阪神,6阪4,未勝利,未勝利*,8,12,スズカワールド,牡,2,幸英明, 55 ,12,1,１, ,ダ1400,良,,(栗),大橋勇樹,1257,-0.1,,2,2,36.6,510,+4,
,2021.12.12,阪神,6阪4,未勝利,未勝利*,3,3,ラブリュス,牡,2,Ｃ．デム, 55 ,8,4,１, ,ダ1800,良,,(栗),寺島良,1557,-0.0,2,2,2,37.3,496,+2,B
,2021.12.11,阪神,6阪3,1勝,１勝ｸﾗｽ,7,10,メイショウカイト,牝,3,団野大成, 54 ,13,1,１, ,ダ1200,良,,(栗),荒川義之,1124,-0.0,,4,4,36.5,444,-2,
,2021.12.11,阪神,6阪3,OP(L),リゲルＳ(L),4,4,エアロロノア,牡,4,岩田望来, 56 ,12,1,１, 外,芝1600,良,,(栗),笹田和秀,1340,-0.1,,8,8,32.6,506,+10,
,2021.12.11,阪神,6阪3,2勝,境港特別･2勝,2,2,タイセイモンストル,牡,4,坂井瑠星, 57 ,9,5,１, 外,芝2400,良,,(栗),矢作芳人,2280,-0.3,2,2,2,34.9,482,-2,
,2021.12.11,阪神,6阪3,1勝,エリカ賞･1勝,7,8,サトノヘリオス,牡,2,岩田望来, 55 ,11,3,１, 内,芝2000,良,,(栗),友道康夫,1597,-0.0,6,5,8,35.2,472,+2,
,2021.12.11,阪神,6阪3,2勝,２勝ｸﾗｽ,8,16,バーデンヴァイラー,牡,3,Ｃ．デム, 56 ,16,1,１, ,ダ1800,良,,(栗),斉藤崇史,1520,-0.7,2,2,2,36.9,508,+10,
,2021.12.11,阪神,6阪3,新馬,新馬・牝,1,1,ピジョンブラッド,牝,2,川島信二, 54 ,10,8,１, ,ダ1400,良,,(栗),荒川義之,1275,-0.3,,10,10,36.7,484,,
,2021.12.11,阪神,6阪3,新馬,新馬,1,1,ロードラプソディ,牡,2,岩田望来, 55 ,13,1,１, 内,芝2000,良,,(栗),松下武士,2016,-0.1,3,3,3,36.0,476,,
,2021.12.11,阪神,6阪3,未勝利,障害未勝利,7,10,ワーウルフ,牡,4,西谷誠, 60 ,12,2,１, ,ダ2970,良,,(栗),坂口智康,3204,-0.0,4,3,3,13.5,458,-8,
,2021.12.11,阪神,6阪3,ｵｰﾌﾟﾝ,障害・オープ,5,8,ザメイダン,牡,5,上野翔, 61 ,14,3,１, ,ダ3110,良,,(美),新開幸一,3297,-0.2,2,1,1,13.5,494,+6,B
,2021.12.11,阪神,6阪3,未勝利,未勝利*,3,3,エクサープト,牝,2,藤懸貴志, 54 ,13,1,１, ,ダ1200,良,,(栗),石坂公一,1134,-0.2,,1,1,37.3,472,0,
,2021.12.11,阪神,6阪3,未勝利,未勝利*,3,6,マコトダイトウレン,牝,2,Ｃ．デム, 54 ,16,5,１, 内,芝1400,良,,(栗),清水久詞,1219,-0.6,,1,1,35.5,456,-2,
,2021.12.11,阪神,6阪3,未勝利,未勝利*,4,4,フォーチュンテラー,牡,2,鮫島克駿, 55 ,10,1,１, ,ダ1800,良,,(栗),浜田多実,1535,-1.5,1,1,1,37.0,472,+8,
,"2021.12. 5",阪神,6阪2,2勝,２勝ｸﾗｽ,3,3,ショウリュウレーヴ,牡,3,団野大成, 56 ,14,1,１, 内,芝1400,良,,(栗),佐々木晶,1206,-0.4,,1,1,34.6,506,+4,
,"2021.12. 5",阪神,6阪2,ｵｰﾌﾟﾝ,ギャラク,1,2,バティスティーニ,牡,8,団野大成, 56 ,16,5,１, ,ダ1400,良,,(栗),池添学,1239,-0.0,,16,16,36.0,494,+4,B
,"2021.12. 5",阪神,6阪2,3勝,逆瀬川Ｓ･3勝,8,8,スーパーフェザー,セ,6,Ｃ．デム, 57 ,8,4,１, 外,芝1800,良,,(栗),渡辺薫彦,1450,-0.3,,6,6,34.0,474,-8,
,"2021.12. 5",阪神,6阪2,1勝,さざんか･1勝,7,7,アルトシュタット,牡,2,岩田康誠, 55 ,8,5,１, 内,芝1200,良,,(栗),安田翔伍,1098,-0.1,,3,3,34.2,468,0,
,"2021.12. 5",阪神,6阪2,2勝,２勝ｸﾗｽ,6,6,リバプールタウン,牡,6,岩田望来, 57 ,10,5,１, ,ダ2000,良,,(栗),石橋守,2076,-0.2,2,2,1,37.1,484,-8,
,"2021.12. 5",阪神,6阪2,1勝,１勝ｸﾗｽ,5,8,アルメイダミノル,牡,3,横山典弘, 56 ,14,1,１, ,ダ1400,良,,(栗),北出成人,1255,-0.1,,6,7,38.1,538,+6,
,"2021.12. 5",阪神,6阪2,新馬,新馬,8,9,エナハツホ,牝,2,富田暁,53☆,10,6,１, ,ダ1800,良,*,(栗),吉田直弘,1553,-0.3,3,3,2,38.0,446,,
,"2021.12. 5",阪神,6阪2,新馬,新馬,2,2,アルーリングウェイ,牝,2,藤岡佑介, 54 ,14,1,１, 内,芝1200,良,,(栗),藤岡健一,1095,-0.1,,3,2,34.7,458,,
,"2021.12. 5",阪神,6阪2,未勝利,障害未勝利,7,8,タマノジュメイラ,牝,5,草野太郎, 58 ,10,5,１, ,ダ2970,良,,(美),伊藤大士,3240,-0.9,1,1,1,13.7,484,-2,
,"2021.12. 5",阪神,6阪2,未勝利,未勝利*,3,3,ウォームライト,牡,2,藤岡佑介, 55 ,10,1,１, ,ダ1200,良,,(栗),四位洋文,1135,-0.2,,2,2,36.5,488,-4,
,"2021.12. 5",阪神,6阪2,未勝利,未勝利*,1,1,トルナヴァ,牝,2,団野大成, 54 ,12,1,１, 外,芝1800,良,,(栗),斉藤崇史,1482,-0.4,,1,1,35.4,472,-8,
,"2021.12. 5",阪神,6阪2,未勝利,未勝利・牝*,4,6,マテンロウアイ,牝,2,太宰啓介, 54 ,15,1,１, ,ダ1400,良,,(栗),寺島良,1265,-0.2,,9,6,38.3,518,-2,
,"2021.12. 4",阪神,6阪1,2勝,２勝ｸﾗｽ・牝,6,9,ヴァーチャリティ,牝,3,酒井学, 54 ,14,4,１, ,ダ1400,良,,(栗),庄野靖志,1239,-0.2,,2,2,37.1,460,+4,
,"2021.12. 4",阪神,6阪1,Ｇ３,チャレンG3,8,11,ソーヴァリアント,牡,3,ルメール, 55 ,11,1,１, 内,芝2000,良,,(美),大竹正博,2010,-0.6,2,2,2,33.9,508,-2,
,"2021.12. 4",阪神,6阪1,3勝,妙見山Ｓ･3勝,3,5,ゼンノアンジュ,牝,3,岩田望来, 54 ,16,1,１, ,ダ1200,良,,(栗),浅見秀一,1114,-0.3,,7,6,36.0,502,+8,
,"2021.12. 4",阪神,6阪1,2勝,再度山Ｈ･2勝,7,7,オヌール,牝,3,川田将雅, 53 ,9,1,１, 外,芝1800,良,,(栗),友道康夫,1471,-0.3,,6,6,33.4,414,+2,
,"2021.12. 4",阪神,6阪1,1勝,１勝ｸﾗｽ,7,8,グロリアムンディ,牡,3,福永祐一, 56 ,11,2,１, ,ダ2000,良,,(栗),大久保龍,2067,-0.7,4,3,3,38.4,502,+12,B
,"2021.12. 4",阪神,6阪1,未勝利,未勝利・牝*,2,2,マンクスホップ,牝,2,松山弘平, 54 ,13,1,１, 外,芝1600,良,,(栗),松永幹夫,1350,-0.1,,4,3,34.8,420,-2,
