Ｍ,日付(yyyy.mm.dd),場所,開催,クラス名,レース名,枠番,馬番,馬名,性別,年齢,騎手,斤量,頭数,人気,着順,芝(内・外),距離,馬場状態,多頭出し,所属,調教師,走破タイム,着差,2角,3角,4角,上り3F,馬体重,馬体重増減,ブリンカー
,"2023. 6.24",函館,1函5,ｵｰﾌﾟﾝ,青函Ｓ,8,15,ゾンニッヒ,牡,5,武豊, 57 ,16,2,１, ,芝1200,稍,,(栗),池江泰寿,1093,-0.3,,6,5,34.1,466,-4,
,"2023. 6.24",函館,1函5,2勝,竜飛崎特･2勝,5,7,レッドエランドール,セ,6,浜中俊, 58 ,13,3,１, ,ダ1700,重,,(栗),田中克典,1450,-0.2,1,1,1,36.3,492,0,B
,"2023. 6.24",函館,1函5,1勝,恵山特別･1勝,3,3,フェステスバント,牝,3,藤岡佑介, 53 ,8,6,１, ,芝1800,稍,,(栗),藤岡健一,1497,-0.1,1,1,1,35.4,418,0,
,"2023. 6.24",函館,1函5,1勝,１勝ｸﾗｽ,1,1,マリアナトレンチ,牡,3,藤岡佑介, 55 ,13,2,１, ,ダ1700,重,,(栗),音無秀孝,1440,-0.1,5,6,5,37.1,480,+8,
,"2023. 6.24",函館,1函5,1勝,１勝ｸﾗｽ,2,2,スズノナデシコ,牝,5,鮫島克駿, 56 ,11,2,１, ,芝1200,稍,,(栗),石坂公一,1098,-0.4,,3,3,35.1,504,-2,
,"2023. 6.24",函館,1函5,未勝利,未勝利,4,4,ポーレット,牝,3,佐々木大,52△,11,3,１, ,芝2000,稍,,(栗),吉岡辰弥,2033,-0.2,2,2,2,36.3,460,-4,
,"2023. 6.24",函館,1函5,新馬,新馬,4,4,タヤスロンドン,牡,2,丹内祐次, 55 ,5,1,１, ,芝1200,稍,,(美),岩戸孝樹,1121,-0.1,,2,1,37.0,496,,
,"2023. 6.24",函館,1函5,未勝利,未勝利,7,8,コルデアニル,牝,3,丹内祐次, 54 ,11,5,１, ,ダ2400,不,,(美),金成貴史,2337,-0.6,1,1,1,36.9,460,0,
,"2023. 6.24",函館,1函5,未勝利,未勝利,3,6,オルフェスト,牝,3,横山武史, 54 ,16,1,１, ,芝1200,稍,,(美),池上昌和,1099,-0.2,,3,2,35.2,434,+2,
,"2023. 6.24",函館,1函5,未勝利,未勝利,5,5,ネッケツシャチョウ,牡,3,荻野琢真, 56 ,10,4,１, ,ダ1700,不,,(栗),藤沢則雄,1442,-0.0,6,7,6,36.9,540,+2,
,"2023. 6.24",函館,1函5,未勝利,未勝利*,6,6,レガテアドール,牡,2,斎藤新, 55 ,10,6,１, ,芝1200,稍,,(栗),吉田直弘,1107,-0.3,,4,2,36.4,424,-8,
,"2023. 6.18",函館,1函4,1勝,１勝ｸﾗｽ・牝,4,6,エイシンフェンサー,牝,3,川又賢治, 53 ,15,2,１, ,芝1200,良,,(栗),吉村圭司,1097,-0.0,,2,2,35.1,484,+16,
,"2023. 6.18",函館,1函4,3勝,ＵＨＢ杯･3勝,1,2,シュバルツカイザー,セ,5,池添謙一, 58 ,16,3,１, ,芝1200,良,,(美),大竹正博,1091,-0.1,,8,7,34.1,498,-6,
,"2023. 6.18",函館,1函4,2勝,檜山特別･2勝,1,1,ハイエストポイント,牡,5,藤岡佑介, 58 ,13,2,１, ,ダ1700,良,,(栗),鈴木孝志,1451,-0.0,5,4,3,37.1,448,-6,
,"2023. 6.18",函館,1函4,1勝,八雲特別･1勝,8,11,アップストローク,セ,4,池添謙一, 58 ,11,2,１, ,芝1800,良,,(美),杉浦宏昭,1489,-0.0,6,5,5,34.7,450,0,
,"2023. 6.18",函館,1函4,1勝,１勝ｸﾗｽ,6,11,プルスウルトラ,牡,5,嶋田純次, 58 ,16,8,１, ,芝1200,良,,(美),手塚貴久,1102,-0.0,,12,12,35.2,532,+2,
,"2023. 6.18",函館,1函4,1勝,１勝ｸﾗｽ・牝,3,3,バレストラ,牝,4,古川奈穂,52★,12,3,１, ,ダ1700,良,,(栗),矢作芳人,1466,-0.0,10,3,4,37.6,474,+2,
,"2023. 6.18",函館,1函4,未勝利,未勝利,8,13,エイシンジェンマ,牝,3,富田暁, 54 ,13,3,１, ,芝2000,良,,(栗),中尾秀正,2011,-0.3,9,3,2,35.4,488,+2,
,"2023. 6.18",函館,1函4,新馬,新馬,6,7,ベルパッション,牝,2,松田大作, 55 ,11,1,１, ,芝1200,良,,(栗),西園正都,1106,-0.1,,4,4,35.2,456,,
,"2023. 6.18",函館,1函4,未勝利,未勝利,8,13,チュウワモーニング,牝,3,角田大和,53☆,13,8,１, ,ダ1700,良,,(栗),小崎憲,1476,-0.1,6,2,2,38.7,450,-2,B
,"2023. 6.18",函館,1函4,未勝利,未勝利,8,12,ディアドコス,牡,3,松本大輝,55☆,12,5,１, ,ダ1000,良,,(栗),羽月友彦,0599,-0.1,,5,5,36.2,478,-2,
,"2023. 6.18",函館,1函4,未勝利,未勝利,6,11,ケイアイクビラ,牡,3,松田大作, 56 ,16,2,１, ,芝1200,良,,(栗),宮本博,1089,-0.2,,4,4,35.0,488,-16,
,"2023. 6.18",函館,1函4,未勝利,未勝利・牝,8,14,デルマオシダシ,牝,3,勝浦正樹, 54 ,14,3,１, ,ダ1700,良,,(美),鈴木慎太,1491,-0.0,3,3,2,38.3,472,+2,
,"2023. 6.17",函館,1函3,1勝,１勝ｸﾗｽ,3,4,スマートサニー,牡,3,小沢大仁,54☆,14,1,１, ,ダ1700,良,,(栗),松永昌博,1452,-0.7,1,1,1,36.9,460,+4,
,"2023. 6.17",函館,1函3,2勝,ＳＴＶＨ･2勝,4,6,アップリバー,牝,5,吉田隼人, 53 ,15,7,１, ,芝1200,良,,(美),牧光二,1086,-0.3,,1,1,34.7,506,+14,B
,"2023. 6.17",函館,1函3,1勝,奥尻特別･1勝,1,1,コスモフロイデ,牡,4,富田暁, 58 ,9,5,１, ,芝2000,良,,(美),天間昭一,1598,-0.1,4,4,4,35.1,470,-2,
,"2023. 6.17",函館,1函3,1勝,下北半島･1勝,8,10,ジューンオレンジ,牝,3,富田暁, 53 ,11,1,１, ,芝1200,良,,(栗),長谷川浩,1087,-0.0,,3,2,34.6,456,+16,
,"2023. 6.17",函館,1函3,1勝,１勝ｸﾗｽ,1,1,アルムラトゥール,牡,3,富田暁, 55 ,12,5,１, ,ダ1000,良,,(栗),川村禎彦,0590,-0.3,,1,1,35.8,500,+6,B
,"2023. 6.17",函館,1函3,未勝利,未勝利,2,2,スイーツバイキング,牝,3,浜中俊, 54 ,14,5,１, ,芝1800,良,,(美),大竹正博,1478,-0.3,3,4,3,35.0,442,0,
,"2023. 6.17",函館,1函3,新馬,新馬,1,1,ゼルトザーム,牡,2,浜中俊, 55 ,12,1,１, ,ダ1000,良,,(栗),加用正,0599,-0.2,,4,4,35.6,458,,
,"2023. 6.17",函館,1函3,新馬,新馬・牝,5,7,コルルディ,牝,2,鮫島克駿, 55 ,14,4,１, ,芝1200,良,,(栗),高柳大輔,1110,-0.1,,1,1,36.4,450,,
,"2023. 6.17",函館,1函3,未勝利,未勝利,8,11,ステラポイント,牝,3,鮫島克駿, 54 ,12,6,１, ,芝2600,良,,(栗),杉山晴紀,2421,-0.0,3,2,1,35.4,436,-6,
,"2023. 6.17",函館,1函3,未勝利,未勝利・牝,5,5,オコジュ,牝,3,佐々木大,52△,11,1,１, ,ダ1000,良,,(美),中野栄治,0597,-0.3,,2,2,36.3,458,0,
,"2023. 6.17",函館,1函3,未勝利,未勝利,6,9,ジュエルマイスター,牝,3,斎藤新, 54 ,14,8,１, ,ダ1700,良,,(美),辻哲英,1464,-1.7,1,1,1,37.2,466,-4,
,"2023. 6.17",函館,1函3,未勝利,未勝利・牝,6,11,クリノリアルレディ,牝,3,小林勝太,51▲,16,8,１, ,芝1200,良,,(美),伊藤伸一,1092,-0.0,,1,1,34.8,468,-2,
,"2023. 6.11",函館,1函2,1勝,１勝ｸﾗｽ,2,2,メイショウポペット,牝,3,角田大和,52☆,12,3,１, ,ダ1700,稍,,(栗),角田晃一,1450,-0.2,5,5,2,37.8,482,+2,
,"2023. 6.11",函館,1函2,Ｇ３,函館スプG3,8,15,キミワクイーン,牝,4,横山武史, 55 ,16,3,１, ,芝1200,良,*,(美),奥村武,1082,-0.1,,12,10,34.4,442,+2,
,"2023. 6.11",函館,1函2,2勝,津軽海Ｈ･2勝,3,4,フームスムート,牡,6,藤岡佑介, 56 ,14,5,１, ,ダ1700,稍,,(美),水野貴広,1448,-0.1,12,11,7,37.5,532,+8,B
,"2023. 6.11",函館,1函2,1勝,遊楽部特･1勝,6,11,アルジーヌ,牝,3,西村淳也, 53 ,16,1,１, ,芝1800,良,,(栗),中内田充,1478,-0.1,8,5,4,35.3,452,+12,
,"2023. 6.11",函館,1函2,1勝,１勝ｸﾗｽ,7,8,スリーアイランド,牝,3,藤岡佑介, 53 ,11,1,１, ,芝1200,良,,(栗),中竹和也,1090,-0.2,,3,3,35.5,468,+12,
,"2023. 6.11",函館,1函2,1勝,１勝ｸﾗｽ,8,11,コパノエルパソ,牡,3,佐々木大,52▲,11,3,１, ,ダ1000,稍,,(美),上原博之,0591,-0.0,,10,9,35.3,512,-4,
,"2023. 6.11",函館,1函2,未勝利,未勝利,6,11,タイキラフター,牡,3,西村淳也, 56 ,16,3,１, ,芝2000,良,,(美),大竹正博,2030,-0.6,2,2,1,35.9,524,+2,
,"2023. 6.11",函館,1函2,新馬,新馬,8,11,ロータスワンド,牝,2,藤岡佑介, 55 ,11,2,１, ,芝1200,良,,(栗),中竹和也,1102,-0.1,,1,1,35.6,456,,
,"2023. 6.11",函館,1函2,未勝利,未勝利・牝,4,7,ノレッジビューティ,牝,3,横山武史, 54 ,16,2,１, ,芝1800,良,,(栗),上村洋行,1488,-0.1,3,4,4,35.9,444,+14,
,"2023. 6.11",函館,1函2,未勝利,未勝利,6,7,ディアナゼロス,牝,3,佐々木大,51▲,12,1,１, ,ダ1000,稍,,(美),牧光二,0584,-0.3,,3,3,35.7,474,+6,
,"2023. 6.11",函館,1函2,未勝利,未勝利,8,13,ドゥラレジリエント,牡,3,鮫島克駿, 56 ,14,4,１, ,ダ1700,稍,,(栗),牧田和弥,1453,-0.7,10,7,3,37.4,502,-8,
,"2023. 6.11",函館,1函2,未勝利,未勝利,2,4,マルプリ,牝,3,横山武史, 54 ,16,1,１, ,芝1200,良,,(美),青木孝文,1092,-0.0,,7,6,34.6,440,+4,
,"2023. 6.10",函館,1函1,1勝,１勝ｸﾗｽ,6,7,ディサイド,牡,4,吉田隼人, 58 ,12,8,１, ,ダ1700,重,,(栗),高野友和,1438,-0.2,8,3,3,37.4,472,-6,B
,"2023. 6.10",函館,1函1,2勝,函館日刊･2勝,5,6,モリノドリーム,牝,4,横山武史, 56 ,13,1,１, ,芝1200,良,,(美),鹿戸雄一,1085,-0.1,,6,6,34.8,480,+10,
,"2023. 6.10",函館,1函1,2勝,松前特別･2勝,4,4,ジャスティンエース,牡,4,鮫島克駿, 58 ,13,4,１, ,芝1800,良,,(栗),杉山晴紀,1503,-0.1,1,1,1,34.8,476,+8,
,"2023. 6.10",函館,1函1,1勝,駒ケ岳特･1勝,2,2,ダノンジャッカル,牡,4,藤岡佑介, 58 ,8,2,１, ,芝2600,良,,(栗),中内田充,2424,-0.0,2,2,1,35.7,460,-6,
,"2023. 6.10",函館,1函1,1勝,１勝ｸﾗｽ・牝,1,1,コパノバークレー,牝,3,角田大和,52☆,11,4,１, ,ダ1000,重,,(栗),渡辺薫彦,0579,-0.1,,5,5,35.0,446,-14,
,"2023. 6.10",函館,1函1,1勝,１勝ｸﾗｽ,6,6,カトルショセット,牝,5,丹内祐次, 56 ,9,4,１, ,芝2000,稍,,(美),黒岩陽一,2030,-0.2,5,4,4,35.7,466,-10,
,"2023. 6.10",函館,1函1,未勝利,未勝利,1,1,ダンツビガー,牡,3,武豊, 56 ,14,1,１, ,ダ1700,重,,(栗),四位洋文,1444,-0.0,1,1,1,38.5,484,+2,
,"2023. 6.10",函館,1函1,新馬,新馬,7,8,スカイキャンバス,牝,2,横山武史, 55 ,11,1,１, ,芝1000,稍,,(美),武井亮,0575,-0.4,,1,1,34.2,422,,
,"2023. 6.10",函館,1函1,未勝利,未勝利,5,10,ココナッツブラウン,牝,3,横山武史, 54 ,16,2,１, ,芝1800,稍,,(栗),上村洋行,1480,-0.0,4,5,3,36.8,436,+14,
,"2023. 6.10",函館,1函1,未勝利,未勝利,6,8,テイエムスイスイ,牝,3,水沼元輝,51▲,12,2,１, ,ダ1000,重,,(美),石栗龍彦,0581,-0.2,,2,2,35.5,498,-14,
,"2023. 6.10",函館,1函1,未勝利,未勝利・牝,5,8,マーゴットミニモ,牝,3,武豊, 54 ,14,1,１, ,ダ1700,重,,(美),伊坂重信,1441,-0.6,1,1,1,37.3,478,+6,
,"2023. 6.10",函館,1函1,未勝利,未勝利,1,1,スプレンディダ,牝,3,佐々木大,51▲,16,5,１, ,芝1200,稍,,(栗),茶木太樹,1093,-0.3,,4,4,35.5,420,0,B
,"2022. 7.17",函館,1函C,2勝,湯の川温･2勝,5,7,タツリュウオー,牝,4,山田敬士, 55 ,14,8,１, ,芝1200,重,,(栗),加用正,1127,-0.1,,2,2,37.2,466,+4,
,"2022. 7.17",函館,1函C,Ｇ３,函館記念ＨG3,1,1,ハヤヤッコ,牡,6,浜中俊, 57 ,16,7,１, ,芝2000,重,,(美),国枝栄,2036,-0.2,6,4,2,37.8,480,+4,B
,"2022. 7.17",函館,1函C,2勝,駒場特別･2勝,1,1,コパノニコルソン,牡,3,泉谷楓真, 54 ,13,4,１, ,ダ1700,重,,(栗),宮徹,1428,-0.6,11,6,4,36.6,500,-4,
,"2022. 7.17",函館,1函C,1勝,臥牛山特･1勝,7,7,ダイム,牝,3,横山和生, 52 ,7,1,１, ,芝1800,重,,(栗),昆貢,1536,-0.3,3,3,3,37.5,446,+2,
,"2022. 7.17",函館,1函C,1勝,１勝ｸﾗｽ,4,8,サトノレーヴ,牡,3,浜中俊, 54 ,16,1,１, ,芝1200,重,,(美),堀宣行,1123,-0.2,,3,3,37.0,538,+4,
,"2022. 7.17",函館,1函C,1勝,１勝ｸﾗｽ・牝,4,5,メイショウホマレ,牝,3,鷲頭虎太,49▲,13,4,１, ,ダ1700,重,,(栗),松永昌博,1431,-0.4,1,1,1,37.4,446,+2,
,"2022. 7.17",函館,1函C,未勝利,未勝利,3,5,ジェンヌ,牝,3,吉田隼人, 54 ,16,4,１, ,芝2600,重,,(栗),安達昭夫,2490,-0.3,8,7,2,38.4,424,+4,
,"2022. 7.17",函館,1函C,新馬,新馬,5,5,キミノナハマリア,牝,2,鮫島克駿, 54 ,11,8,１, ,芝1800,重,,(栗),千田輝彦,1542,-0.3,6,7,5,36.5,478,,
,"2022. 7.17",函館,1函C,未勝利,未勝利,8,12,フウゲツムヘン,牝,3,西塚洸二,51▲,12,7,１, ,ダ1000,稍,,(美),新開幸一,0592,-0.1,,2,2,36.2,438,+8,
,"2022. 7.17",函館,1函C,未勝利,未勝利・牝,1,2,ディオアステリア,牝,3,横山和生, 54 ,16,7,１, ,芝1200,稍,,(美),小野次郎,1111,-0.6,,3,3,36.3,452,-4,
,"2022. 7.17",函館,1函C,未勝利,未勝利,2,2,ストロンゲスト,牡,3,吉田隼人, 56 ,14,3,１, ,ダ1700,稍,,(栗),茶木太樹,1464,-0.5,6,5,4,38.3,482,-6,
,"2022. 7.17",函館,1函C,未勝利,未勝利*,7,7,マルモリディライト,牝,2,武豊, 54 ,8,3,１, ,芝1200,稍,,(栗),石橋守,1117,-0.2,,2,2,36.9,444,-4,
,"2022. 7.16",函館,1函B,1勝,１勝ｸﾗｽ,2,2,タイムオブフライト,牡,3,吉田隼人, 54 ,9,4,１, ,芝2600,稍,,(栗),辻野泰之,2485,-0.1,3,3,3,37.0,434,0,
,"2022. 7.16",函館,1函B,Ｇ３,函館２歳G3,8,12,ブトンドール,牝,2,鮫島克駿, 54 ,13,4,１, ,芝1200,稍,,(栗),池添学,1118,-0.2,,9,6,36.6,478,-8,
,"2022. 7.16",函館,1函B,2勝,かもめ島･2勝,3,3,オンリーオピニオン,牝,3,丹内祐次, 52 ,14,1,１, ,芝1800,稍,,(美),伊藤大士,1514,-0.2,1,1,1,36.4,488,+8,
,"2022. 7.16",函館,1函B,1勝,湯浜特別･1勝,5,5,キタノセレナード,牡,3,吉田隼人, 54 ,12,1,１, ,ダ1700,稍,,(栗),坂口智康,1460,-0.1,6,4,3,38.3,444,0,
,"2022. 7.16",函館,1函B,1勝,１勝ｸﾗｽ・牝,5,8,スウィートプロミス,牝,3,池添謙一, 52 ,14,4,１, ,芝1200,稍,,(美),尾関知人,1112,-0.1,,1,1,36.2,468,-2,
,"2022. 7.16",函館,1函B,1勝,１勝ｸﾗｽ,6,7,スズカサウスソング,牡,5,泉谷楓真,56☆,12,1,１, ,ダ1000,稍,,(栗),橋田満,0587,-0.3,,1,1,35.6,510,+2,B
,"2022. 7.16",函館,1函B,未勝利,未勝利,8,13,バレストラ,牝,3,古川奈穂,50★,14,3,１, ,ダ1700,稍,,(栗),矢作芳人,1463,-1.4,2,1,1,39.3,474,+8,
,"2022. 7.16",函館,1函B,未勝利,未勝利,6,11,オウケンムーンアイ,牝,3,菱田裕二, 54 ,16,6,１, ,芝2000,稍,,(美),宮田敬介,2046,-0.0,12,9,6,37.3,428,-6,B
,"2022. 7.16",函館,1函B,未勝利,未勝利,8,14,ワンダフルヘヴン,牝,3,菱田裕二, 54 ,14,1,１, ,ダ1700,稍,,(美),久保田貴,1457,-0.8,2,2,2,38.4,486,-4,B
,"2022. 7.16",函館,1函B,未勝利,未勝利,1,2,シンゼンコイチャン,牝,3,池添謙一, 54 ,16,7,１, ,芝1200,稍,,(栗),飯田祐史,1109,-0.0,,5,4,35.9,462,+12,
,"2022. 7.16",函館,1函B,未勝利,未勝利・牝,8,14,ルチア,牝,3,横山武史, 54 ,14,1,１, ,ダ1700,稍,,(美),大竹正博,1481,-0.0,3,2,2,38.3,492,-4,
,"2022. 7.16",函館,1函B,未勝利,未勝利*,5,5,サンライズフォルス,牡,2,丸山元気, 54 ,8,1,１, ,芝1800,稍,,(栗),羽月友彦,1546,-0.2,2,2,2,36.7,486,-8,
,"2022. 7.10",函館,1函A,2勝,２勝ｸﾗｽ,2,2,チェイスザドリーム,牝,3,古川奈穂,49★,12,1,１, ,ダ1000,良,,(栗),矢作芳人,0580,-0.5,,1,1,35.4,464,-10,
,"2022. 7.10",函館,1函A,3勝,五稜郭Ｓ･3勝,6,12,フィオリキアリ,牝,5,武豊, 55 ,16,8,１, ,芝2000,良,,(栗),清水久詞,2014,-0.0,11,12,12,35.2,456,+8,
,"2022. 7.10",函館,1函A,2勝,横津岳Ｈ･2勝,1,1,アスティ,セ,6,丹内祐次, 55 ,13,9,１, ,芝2600,良,,(美),堀内岳志,2417,-0.1,4,3,3,35.5,430,+6,
,"2022. 7.10",函館,1函A,1勝,下北半島･1勝,8,11,ネレイド,牝,3,丸山元気, 52 ,11,2,１, ,芝1200,良,,(美),粕谷昌央,1102,-0.0,,1,1,34.7,440,0,
,"2022. 7.10",函館,1函A,1勝,１勝ｸﾗｽ,3,3,ローヴェロ,牡,3,横山武史, 54 ,12,1,１, ,ダ1700,良,,(美),加藤征弘,1453,-0.4,1,1,1,38.9,500,-8,
,"2022. 7.10",函館,1函A,1勝,１勝ｸﾗｽ・牝,5,5,カンティプール,牝,3,斎藤新, 52 ,8,1,１, ,芝2000,良,,(栗),渡辺薫彦,2017,-0.2,2,2,2,36.1,486,+6,
,"2022. 7.10",函館,1函A,未勝利,未勝利,8,11,グラットンラッシー,牝,3,横山武史, 54 ,12,2,１, ,ダ1000,良,,(美),加藤征弘,0596,-0.4,,1,1,36.7,512,-4,
,"2022. 7.10",函館,1函A,新馬,新馬,4,4,ブラストウェーブ,牡,2,横山和生, 54 ,6,1,１, ,芝1800,良,,(美),大竹正博,1509,-0.0,2,2,2,35.5,538,,
,"2022. 7.10",函館,1函A,未勝利,未勝利,2,4,チャオバンビーナ,牝,3,吉田隼人, 54 ,16,7,１, ,芝1200,良,,(栗),茶木太樹,1102,-0.1,,5,7,35.1,426,-2,
,"2022. 7.10",函館,1函A,未勝利,未勝利,3,3,マイネルシーマー,牡,3,丹内祐次, 56 ,14,2,１, ,芝1800,良,,(美),青木孝文,1499,-0.1,3,3,3,35.9,484,+6,
,"2022. 7.10",函館,1函A,未勝利,未勝利,5,8,シルバーブレッド,牡,3,菱田裕二, 56 ,14,4,１, ,ダ1700,良,,(栗),石坂公一,1465,-0.5,10,5,3,37.4,432,0,
,"2022. 7.10",函館,1函A,未勝利,未勝利*,6,7,ワタシダケドナニカ,牡,2,横山武史, 54 ,11,2,１, ,ダ1000,良,,(美),新開幸一,0594,-0.0,,2,2,35.9,474,+4,
,"2022. 7. 9",函館,1函9,1勝,１勝ｸﾗｽ,3,4,ドロップオブライト,牝,3,鷲頭虎太,49▲,14,4,１, ,芝1200,良,,(栗),松永昌博,1094,-0.2,,2,1,35.1,442,+2,
,"2022. 7. 9",函館,1函9,ｵｰﾌﾟﾝ,マリーンＨ,2,2,フルデプスリーダー,牡,5,横山武史, 55 ,14,6,１, ,ダ1700,良,*,(美),斎藤誠,1440,-0.0,2,3,3,36.8,490,-4,
,"2022. 7. 9",函館,1函9,2勝,潮騒特別･2勝,8,12,ソウテン,牡,3,藤岡佑介, 54 ,13,2,１, ,芝1200,良,,(美),加藤征弘,1099,-0.0,,6,5,34.9,496,-2,
,"2022. 7. 9",函館,1函9,1勝,北斗特別･1勝,5,5,フラワリングナイト,牝,5,横山武史, 55 ,7,4,１, ,芝2000,良,,(美),金成貴史,2012,-0.4,5,4,2,36.1,436,-8,
,"2022. 7. 9",函館,1函9,1勝,１勝ｸﾗｽ,8,10,ロードヴァレンチ,セ,3,角田大和,52△,11,1,１, ,ダ1700,良,,(美),中舘英二,1455,-0.1,2,2,2,38.8,468,+4,
,"2022. 7. 9",函館,1函9,1勝,１勝ｸﾗｽ,7,9,イスラアネーロ,牡,3,岩田康誠, 54 ,12,2,１, ,ダ1000,良,,(栗),吉村圭司,0589,-0.3,,2,2,36.0,438,+2,
,"2022. 7. 9",函館,1函9,未勝利,未勝利,3,4,アメジストブラック,牡,3,藤岡佑介, 56 ,14,1,１, ,芝2000,良,,(栗),中内田充,2025,-0.2,11,8,6,36.1,520,+4,
,"2022. 7. 9",函館,1函9,新馬,新馬,8,12,アスクドリームモア,牡,2,藤岡佑介, 54 ,13,2,１, ,芝1200,良,,(栗),藤原英昭,1111,-0.1,,5,3,35.3,482,,
,"2022. 7. 9",函館,1函9,未勝利,未勝利・牝,5,8,ナックフローラ,牝,3,角田大和,52△,14,12,１, ,芝1800,良,,(美),杉浦宏昭,1491,-0.3,1,1,1,35.0,484,+8,
,"2022. 7. 9",函館,1函9,未勝利,未勝利,7,12,フォンメイリー,牝,3,斎藤新, 54 ,14,1,１, ,ダ1700,良,,(栗),四位洋文,1474,-0.4,1,1,1,39.1,468,-2,
,"2022. 7. 9",函館,1函9,未勝利,未勝利・牝,5,6,キュートヘスティア,牝,3,横山武史, 54 ,12,1,１, ,ダ1000,良,,(美),辻哲英,0595,-0.5,,1,1,36.4,446,+6,
,"2022. 7. 9",函館,1函9,未勝利,未勝利*,2,2,イコサン,牡,2,池添謙一, 54 ,7,1,１, ,芝1200,良,,(栗),長谷川浩,1099,-0.4,,1,1,35.2,460,+4,
,"2022. 7. 3",函館,1函8,1勝,１勝ｸﾗｽ,7,10,カルネアサーダ,牝,3,鮫島克駿, 52 ,12,1,１, ,ダ1000,稍,,(栗),加用正,0583,-0.3,,1,1,35.1,460,+6,
,"2022. 7. 3",函館,1函8,ｵｰﾌﾟﾝ,巴賞,3,3,ホウオウピースフル,牝,5,丸田恭介, 54 ,12,4,１, ,芝1800,良,,(美),大竹正博,1484,-0.0,8,6,6,35.0,496,-6,
,"2022. 7. 3",函館,1函8,2勝,竜飛崎特･2勝,5,5,ブラッティーキッド,牡,4,水口優也, 57 ,10,1,１, ,ダ1700,稍,*,(栗),中尾秀正,1441,-0.0,3,3,3,36.4,500,-2,B
,"2022. 7. 3",函館,1函8,2勝,函館道新･2勝,6,11,バトーデュシエル,牝,5,岩田康誠, 55 ,16,6,１, ,芝1200,良,,(栗),安田翔伍,1094,-0.2,,6,3,34.9,478,-2,B
,"2022. 7. 3",函館,1函8,1勝,１勝ｸﾗｽ,5,5,オンリーオピニオン,牝,3,丹内祐次, 52 ,10,2,１, ,芝1800,良,,(美),伊藤大士,1490,-0.3,2,2,2,36.2,480,-2,
,"2022. 7. 3",函館,1函8,1勝,１勝ｸﾗｽ・牝,3,4,フローラルビアンカ,牝,3,藤岡佑介, 52 ,14,9,１, ,ダ1700,稍,,(栗),田中克典,1454,-0.2,4,2,1,38.4,480,+10,
,"2022. 7. 3",函館,1函8,未勝利,未勝利,7,11,ビヨンドザリミット,牝,3,角田大和,52△,13,11,１, ,芝2000,良,,(美),武井亮,2026,-0.2,4,4,4,36.5,462,+10,
,"2022. 7. 3",函館,1函8,新馬,新馬,8,8,シーウィザード,牡,2,浜中俊, 54 ,8,5,１, ,芝1800,良,,(美),鹿戸雄一,1517,-0.1,1,1,1,34.9,456,,
,"2022. 7. 3",函館,1函8,未勝利,未勝利,6,12,スーリールダンジュ,牝,3,武豊, 54 ,16,1,１, ,芝1200,稍,,(栗),中内田充,1102,-0.2,,9,7,35.0,476,+10,
,"2022. 7. 3",函館,1函8,未勝利,未勝利,6,7,キタノセレナード,牡,3,吉田隼人, 56 ,12,1,１, ,ダ1700,稍,,(栗),坂口智康,1452,-1.4,5,3,2,38.0,444,-2,
,"2022. 7. 3",函館,1函8,未勝利,未勝利,2,2,タイガークリスエス,牡,3,武豊, 56 ,12,4,１, ,ダ1000,稍,,(栗),大橋勇樹,0594,-0.0,,4,4,35.8,470,-2,
,"2022. 7. 3",函館,1函8,未勝利,未勝利*,3,3,シンゼンイズモ,牡,2,鮫島克駿, 54 ,11,2,１, ,芝1200,稍,*,(栗),荒川義之,1110,-0.0,,7,6,36.0,492,+2,
,"2022. 7. 2",函館,1函7,1勝,１勝ｸﾗｽ,5,7,バルムンク,牡,3,大久保友,51▲,13,2,１, ,ダ1700,重,,(栗),池添学,1446,-0.8,3,2,2,37.4,510,-2,
,"2022. 7. 2",函館,1函7,3勝,ＴＶｈＨ･3勝,6,11,ヴィズサクセス,牡,5,岩田康誠, 55 ,16,3,１, ,芝1200,稍,,(美),奥村武,1102,-0.0,,10,9,35.4,478,+6,
,"2022. 7. 2",函館,1函7,2勝,洞爺湖特･2勝,7,7,クライミングリリー,牝,4,横山武史, 55 ,10,1,１, ,芝1800,稍,,(美),国枝栄,1489,-0.2,7,7,5,35.2,462,-4,
,"2022. 7. 2",函館,1函7,1勝,長万部特･1勝,8,14,ラキエータ,牝,3,武豊, 52 ,14,9,１, ,芝1200,稍,,(栗),音無秀孝,1097,-0.0,,6,4,35.1,412,+2,
,"2022. 7. 2",函館,1函7,1勝,１勝ｸﾗｽ,5,5,ヤマノマタカ,牡,5,丹内祐次, 57 ,12,3,１, ,ダ2400,重,,(美),相沢郁,2322,-1.6,4,1,1,39.2,486,+6,B
,"2022. 7. 2",函館,1函7,1勝,１勝ｸﾗｽ,5,5,マイネルエニグマ,牡,4,丹内祐次, 57 ,9,4,１, ,芝2000,稍,,(栗),五十嵐忠,2018,-0.4,2,3,2,36.3,468,+8,
,"2022. 7. 2",函館,1函7,新馬,新馬,4,4,ニシノシークレット,牡,2,勝浦正樹, 54 ,7,1,１, ,ダ1000,重,,(美),村田一誠,0597,-0.9,,1,1,35.1,472,,
