Ｍ,日付(yyyy.mm.dd),場所,開催,クラス名,レース名,枠番,馬番,馬名,性別,年齢,騎手,斤量,頭数,人気,着順,芝(内・外),距離,馬場状態,多頭出し,所属,調教師,走破タイム,着差,2角,3角,4角,上り3F,馬体重,馬体重増減,ブリンカー
,"2025. 2.15",小倉,1小7,2勝,太宰府特･2勝,4,6,シルキーガール,牝,4,佐々木大, 55 ,15,2,１, ,芝2000,良,,(栗),上村洋行,1597,-0.0,7,7,2,35.1,454,-8,
,"2025. 2.15",小倉,1小7,1勝,あすなろ･1勝,6,6,タイセイリコルド,牡,3,丹内祐次, 57 ,9,2,１, ,芝2000,良,,(栗),小栗実,2013,-0.2,5,3,3,34.6,466,-20,
,"2025. 2.15",小倉,1小7,ＪＧ３,小倉ジャJG3,5,8,スマイルスルー,牡,5,高田潤, 60 ,14,1,１, ,芝3390,良,,(栗),斉藤崇史,3447,-0.1,1,1,1,13.3,524,+6,
,"2025. 2.15",小倉,1小7,1勝,１勝ｸﾗｽ・牝,8,11,ウェイトゥゴー,牝,4,丸山元気, 55 ,11,1,１, ,ダ1700,良,,(栗),昆貢,1465,-0.0,11,11,10,37.2,460,-4,
,"2025. 2.15",小倉,1小7,1勝,１勝ｸﾗｽ,6,12,セシリエプラージュ,牝,4,丹内祐次, 56 ,18,1,１, ,芝1200,良,,(栗),中村直也,1085,-0.5,,6,6,34.2,422,+18,
,"2025. 2.15",小倉,1小7,未勝利,未勝利,5,10,ゼンダンハヤブサ,牡,3,藤岡佑介, 57 ,16,1,１, ,芝1800,良,,(栗),佐々木晶,1491,-0.1,6,4,6,35.9,444,0,
,"2025. 2.15",小倉,1小7,未勝利,障害未勝利,8,8,スズカキング,牡,8,小野寺祐, 60 ,9,1,１, ,芝2860,良,,(栗),谷潔,3126,-0.6,2,1,1,13.5,458,0,
,"2025. 2.15",小倉,1小7,未勝利,未勝利,5,8,ワイルドゴーア,牡,3,石神深道,54▲,14,3,１, ,ダ1000,良,,(美),加藤士津,0594,-0.1,,3,2,36.3,460,-2,
,"2025. 2.15",小倉,1小7,未勝利,未勝利,5,10,ヴェントゥーラ,牝,3,柴田裕一,52▲,18,10,１, ,芝1200,良,,(栗),小栗実,1080,-0.5,,1,1,34.9,464,+4,
,"2025. 2.15",小倉,1小7,未勝利,未勝利,4,5,ダイチラポール,牡,3,永島まな,55◇,14,6,１, ,ダ1700,良,,(美),蛯名利弘,1476,-0.3,1,1,1,38.6,470,-6,
,"2025. 2. 9",小倉,1小6,1勝,１勝ｸﾗｽ,3,6,ダイヤモンドフジ,牡,6,国分恭介, 58 ,18,3,１, ,芝1200,稍,,(栗),宮本博,1104,-0.0,,5,4,35.1,466,+4,B
,"2025. 2. 9",小倉,1小6,ｵｰﾌﾟﾝ,小倉日経,7,8,ドゥラドーレス,牡,6,杉原誠人, 57 ,11,2,１, ,芝2000,稍,,(美),宮田敬介,2015,-0.2,6,6,5,35.1,502,0,
,"2025. 2. 9",小倉,1小6,2勝,由布院特･2勝,8,15,レシプロシティ,牝,5,大野拓弥, 56 ,16,1,１, ,ダ1700,稍,,(美),田村康仁,1450,-0.2,13,2,2,37.5,460,0,
,"2025. 2. 9",小倉,1小6,1勝,かささぎ･1勝,8,16,ドゥアムール,牝,3,藤岡佑介, 55 ,16,6,１, ,芝1200,稍,,(栗),中竹和也,1100,-0.0,,1,1,35.6,470,-8,
,"2025. 2. 9",小倉,1小6,1勝,１勝ｸﾗｽ,4,7,プリズマジコ,牡,4,秋山稔樹, 57 ,16,1,１, ,芝2000,稍,,(栗),高橋義忠,2021,-0.0,8,8,3,36.3,450,-6,
,"2025. 2. 9",小倉,1小6,1勝,１勝ｸﾗｽ・牝,1,1,ワイノナオミ,牝,4,荻野極, 55 ,13,3,１, ,ダ1700,稍,,(栗),畑端省吾,1467,-0.0,5,3,3,38.1,458,+4,
,"2025. 2. 9",小倉,1小6,未勝利,未勝利・若,1,1,アーサーズウェイン,牝,3,小沢大仁,54☆,17,5,１, ,芝1200,稍,,(栗),高橋一哉,1105,-0.5,,5,4,36.1,442,+6,
,"2025. 2. 9",小倉,1小6,新馬,新馬,4,4,コーチェラバレー,牡,3,斎藤新, 57 ,12,3,１, ,芝2000,稍,*,(栗),安田翔伍,2041,-0.4,5,5,3,35.1,436,,
,"2025. 2. 9",小倉,1小6,未勝利,障害未勝利,1,1,クラウンセト,牡,6,草野太郎, 60 ,12,4,１, ,芝2860,稍,,(美),本間忍,3141,-1.8,5,1,1,13.6,468,+4,
,"2025. 2. 9",小倉,1小6,未勝利,未勝利,4,5,ボルセーナ,牝,3,石神深道,52▲,14,3,１, ,ダ1000,稍,,(栗),奥村豊,0584,-0.2,,3,3,35.4,448,-4,
,"2025. 2. 9",小倉,1小6,未勝利,未勝利,4,8,ヴォラヴィア,牡,3,秋山稔樹, 57 ,16,6,１, ,芝1800,稍,,(栗),杉山佳明,1512,-0.6,1,1,1,36.6,450,0,
,"2025. 2. 9",小倉,1小6,未勝利,未勝利・牝,6,11,レジポッセ,牝,3,菱田裕二, 55 ,16,6,１, ,ダ1700,稍,,(栗),角田晃一,1476,-0.3,16,11,6,38.7,422,-8,
,"2025. 2. 8",小倉,1小5,1勝,１勝ｸﾗｽ・牝,3,5,イツモニコニコ,牝,4,田中健, 56 ,18,3,１, ,芝1200,稍,,(栗),浜田多実,1100,-0.3,,1,1,35.8,484,0,B
,"2025. 2. 8",小倉,1小5,3勝,豊前ＳＨ･3勝,4,7,マリアナトレンチ,牡,5,松若風馬, 55 ,15,5,１, ,ダ1700,稍,,(栗),音無秀孝,1433,-0.2,6,4,2,37.0,482,+2,
,"2025. 2. 8",小倉,1小5,2勝,ＲＫＢ賞･2勝,6,11,クレバーテースト,セ,6,吉田隼人, 58 ,16,7,１, ,芝2000,稍,,(栗),武幸四郎,2025,-0.1,4,3,2,36.5,460,+6,
,"2025. 2. 8",小倉,1小5,1勝,足立山特･1勝,4,5,サークルオブジョイ,牡,4,丹内祐次, 57 ,14,2,１, ,芝2600,稍,,(栗),池添学,2442,-0.0,7,2,2,36.4,494,+2,
,"2025. 2. 8",小倉,1小5,1勝,１勝ｸﾗｽ,8,14,サイドキック,牡,4,藤岡佑介, 57 ,15,6,１, ,ダ1700,稍,,(栗),坂口智康,1439,-0.5,2,2,2,37.1,516,+9,
,"2025. 2. 8",小倉,1小5,未勝利,未勝利・若,7,10,ゴッドヴァレー,牡,3,河原田菜,53★,13,5,１, ,芝2000,稍,,(栗),渡辺薫彦,2043,-0.1,1,1,1,36.7,476,+2,B
,"2025. 2. 8",小倉,1小5,未勝利,未勝利,3,6,ジーティーエスピ,牡,3,藤岡佑介, 57 ,18,1,１, ,芝1200,稍,,(栗),中村直也,1099,-0.3,,5,3,35.5,470,0,
,"2025. 2. 8",小倉,1小5,未勝利,障害未勝利,2,2,ウン,牡,6,森一馬, 60 ,9,3,１, ,芝2860,稍,,(栗),吉田直弘,3153,-0.7,4,4,4,13.7,482,-4,
,"2025. 2. 8",小倉,1小5,未勝利,障害未勝利,4,4,グルーヴビート,牡,7,中村将之, 60 ,10,1,１, ,芝2860,稍,,(栗),中村直也,3132,-0.5,4,1,1,13.5,492,+2,
,"2025. 2. 8",小倉,1小5,1勝,１勝ｸﾗｽ,6,10,タイセイアレス,牡,4,石田拓郎,55▲,14,4,１, ,ダ1000,稍,,(栗),西村真幸,0577,-0.0,,1,1,35.3,486,+2,B
,"2025. 2. 8",小倉,1小5,未勝利,未勝利・牝,2,4,タガノアビー,牝,3,藤岡佑介, 55 ,16,2,１, ,芝1800,稍,,(栗),千田輝彦,1495,-0.2,10,9,6,35.8,492,-6,
,"2025. 2. 8",小倉,1小5,未勝利,未勝利,8,16,テーオーマルコーニ,牡,3,藤岡佑介, 57 ,16,1,１, ,ダ1700,稍,,(栗),奥村豊,1453,-0.3,2,4,4,37.8,500,-4,
,"2025. 2. 2",小倉,1小4,1勝,１勝ｸﾗｽ,2,3,スマートジェイナ,牝,5,泉谷楓真,55☆,18,3,１, ,芝1200,稍,,(栗),大久保龍,1099,-0.1,,9,6,35.1,444,-14,
,"2025. 2. 2",小倉,1小4,ｵｰﾌﾟﾝ,門司Ｓ,2,4,ホールシバン,セ,7,秋山稔樹, 58 ,16,15,１, ,ダ1700,重,,(栗),高橋義忠,1411,-0.5,10,8,7,35.9,530,-8,
,"2025. 2. 2",小倉,1小4,2勝,周防灘特･2勝,8,17,トーラスシャイン,牡,4,松本大輝, 58 ,18,4,１, ,芝1200,稍,,(栗),田中克典,1095,-0.4,,1,1,35.2,470,-4,
,"2025. 2. 2",小倉,1小4,1勝,戸畑特別･1勝,7,14,イケイケドンドン,牡,5,小沢大仁, 58 ,16,11,１, ,芝2000,稍,,(美),松山将樹,2017,-0.0,1,1,1,36.4,478,+4,
,"2025. 2. 2",小倉,1小4,1勝,１勝ｸﾗｽ*,5,5,シュラザック,牡,3,古川吉洋, 57 ,8,5,１, ,ダ1700,重,,(栗),大根田裕,1447,-0.1,3,4,3,35.4,486,+2,
,"2025. 2. 2",小倉,1小4,1勝,１勝ｸﾗｽ・牝,4,7,ファミリーツリー,牝,4,古川奈穂,52▲,18,4,１, ,芝2000,重,,(栗),河嶋宏樹,2021,-0.1,9,8,8,36.7,444,+2,
,"2025. 2. 2",小倉,1小4,未勝利,未勝利・若,3,3,クモヒトツナイ,牡,3,鷲頭虎太,54▲,13,3,１, ,芝1800,重,,(美),堀内岳志,1504,-0.2,3,3,3,36.0,480,+2,
,"2025. 2. 2",小倉,1小4,新馬,新馬,6,12,モズリバーシャトー,牝,3,荻野琢真, 55 ,18,15,１, ,芝1200,重,,(栗),平田修,1108,-0.0,,3,4,36.0,454,,
,"2025. 2. 2",小倉,1小4,未勝利,障害未勝利,5,5,コンテナワールド,牡,4,井上敏樹,57▲,12,2,１, ,芝2860,重,,(栗),中竹和也,3114,-0.8,2,1,1,13.4,486,+12,
,"2025. 2. 2",小倉,1小4,1勝,１勝ｸﾗｽ,3,3,ジェイエルバルカー,牡,5,菊沢一樹, 58 ,14,11,１, ,ダ1000,不,,(美),小西一男,0572,-0.2,,1,1,35.2,504,+2,B
,"2025. 2. 2",小倉,1小4,未勝利,未勝利・牝,8,16,ベイビーキッス,牝,3,菊沢一樹, 55 ,16,1,１, ,芝1200,重,,(美),青木孝文,1100,-0.1,,1,1,35.6,458,+8,
,"2025. 2. 2",小倉,1小4,未勝利,未勝利,7,12,ローズマイスター,牡,3,佐々木大, 57 ,15,7,１, ,ダ1700,不,,(美),黒岩陽一,1452,-0.3,6,1,1,38.5,514,-6,B
,"2025. 2. 1",小倉,1小3,1勝,１勝ｸﾗｽ,3,5,ラホーヤストーム,牝,5,高杉吏麒,55☆,18,5,１, ,芝1200,重,,(栗),藤野健太,1111,-0.3,,1,1,36.7,484,+16,
,"2025. 2. 1",小倉,1小3,3勝,巌流島Ｈ･3勝,5,9,フィオライア,牝,4,国分恭介, 54 ,18,2,１, ,芝1200,重,,(栗),西園正都,1100,-0.1,,4,4,36.3,474,+4,
,"2025. 2. 1",小倉,1小3,2勝,有田特別･2勝,8,14,シャカシャカシー,牡,4,高杉吏麒, 58 ,14,1,１, ,ダ1000,重,,(栗),茶木太樹,0571,-0.7,,2,1,34.7,522,-10,
,"2025. 2. 1",小倉,1小3,2勝,平尾台特･2勝,6,11,カマチョクイン,牝,5,菱田裕二, 56 ,16,3,１, ,ダ1700,稍,,(栗),橋口慎介,1451,-0.7,7,1,1,38.7,462,-8,
,"2025. 2. 1",小倉,1小3,1勝,１勝ｸﾗｽ・若,4,7,ナムララジベラ,牝,5,小林脩斗,54△,16,6,１, ,芝1800,稍,,(美),石栗龍彦,1484,-0.2,6,3,3,36.1,478,+4,
,"2025. 2. 1",小倉,1小3,未勝利,未勝利,5,6,バズアップビート,牡,3,鮫島克駿, 57 ,12,1,１, ,芝2000,稍,,(栗),友道康夫,2035,-0.3,2,2,2,36.1,494,-10,
,"2025. 2. 1",小倉,1小3,未勝利,未勝利,2,3,セサンパ,牝,3,菊沢一樹, 55 ,18,13,１, ,芝1200,稍,,(栗),寺島良,1096,-0.2,,10,10,35.1,430,+2,
,"2025. 2. 1",小倉,1小3,ｵｰﾌﾟﾝ,障害・オープ,8,11,トーアモルペウス,セ,5,石神深一, 60 ,12,10,１, ,芝2860,良,,(美),辻哲英,3098,-0.9,2,1,1,13.3,488,-2,B
,"2025. 2. 1",小倉,1小3,未勝利,障害未勝利,1,1,ラエール,牝,6,上野翔, 58 ,12,3,１, ,芝2860,良,,(美),土田稔,3100,-0.3,3,3,3,13.3,428,-10,
,"2025. 2. 1",小倉,1小3,1勝,１勝ｸﾗｽ,2,4,フラッシング,牡,4,鮫島克駿, 57 ,16,2,１, ,ダ1700,良,,(栗),牧浦充徳,1469,-0.1,7,2,1,37.6,488,+6,
,"2025. 2. 1",小倉,1小3,未勝利,未勝利・牝,5,9,トーセンリバーブ,牝,3,菊沢一樹, 55 ,15,2,１, ,芝2000,良,,(美),菊沢隆徳,2038,-0.6,2,1,1,35.1,462,-4,
,"2025. 2. 1",小倉,1小3,未勝利,未勝利,7,11,フェアリーメドウ,牝,3,古川吉洋, 55 ,14,5,１, ,ダ1000,良,,(栗),河嶋宏樹,0593,-0.1,,4,3,36.4,468,-12,
,"2025. 1.26",小倉,1小2,1勝,１勝ｸﾗｽ,6,7,ドッビアーコ,牡,4,佐々木大, 57 ,11,3,１, ,ダ1700,良,,(栗),奥村豊,1459,-0.2,1,3,2,36.7,562,+24,
,"2025. 1.26",小倉,1小2,3勝,壇之浦Ｓ･3勝,8,12,セキトバイースト,牝,4,藤岡佑介, 55 ,12,1,１, ,芝1800,良,,(栗),四位洋文,1469,-0.3,2,2,2,34.8,460,+2,
,"2025. 1.26",小倉,1小2,2勝,海の中道･2勝,2,3,グランアルティスタ,牡,4,佐々木大, 57 ,16,3,１, ,芝2600,良,,(栗),寺島良,2397,-0.0,10,9,8,34.9,524,+4,B
,"2025. 1.26",小倉,1小2,1勝,八幡特別･1勝,2,3,ニシノピウモッソ,牡,5,丹内祐次, 58 ,18,2,１, ,芝1200,良,,(美),西田雄一,1085,-0.3,,8,8,34.5,470,+4,
,"2025. 1.26",小倉,1小2,1勝,１勝ｸﾗｽ,1,1,ソウルアンドジャズ,牡,4,丹内祐次, 57 ,13,5,１, ,ダ2400,良,,(美),武井亮,2320,-1.5,1,1,1,38.7,504,+18,
,"2025. 1.26",小倉,1小2,未勝利,未勝利,1,1,ゲンジ,牡,3,小林美駒,53★,14,4,１, ,芝1800,良,*,(美),尾形和幸,1489,-0.6,1,1,1,36.3,432,+20,
,"2025. 1.26",小倉,1小2,未勝利,未勝利,6,11,ニホンピロデヴィン,牡,3,小沢大仁,56☆,17,3,１, ,芝2000,良,,(栗),緒方努,2018,-0.1,2,2,2,36.1,436,0,
,"2025. 1.26",小倉,1小2,新馬,新馬,7,15,ムイ,牝,3,今村聖奈,52▲,18,4,１, ,芝1200,良,,(栗),笹田和秀,1090,-0.1,,4,4,34.9,468,,
,"2025. 1.26",小倉,1小2,未勝利,障害未勝利,7,10,モントライゼ,牡,7,高田潤, 60 ,12,2,１, ,芝2860,良,,(栗),松永幹夫,3104,-0.2,1,1,1,13.3,522,+6,
,"2025. 1.26",小倉,1小2,1勝,１勝ｸﾗｽ,2,2,サンディブロンド,牝,4,丸山元気, 56 ,14,3,１, ,ダ1000,良,,(美),鈴木慎太,0593,-0.1,,3,3,36.2,486,+6,B
,"2025. 1.26",小倉,1小2,未勝利,未勝利,7,13,フウセツ,牡,3,丸山元気, 57 ,17,2,１, ,芝1200,良,,(美),鈴木慎太,1091,-0.1,,3,2,34.7,484,+4,
,"2025. 1.26",小倉,1小2,未勝利,未勝利・牝,1,1,サンコンクエスト,牝,3,斎藤新, 55 ,13,1,１, ,ダ1700,良,,(栗),渡辺薫彦,1481,-0.1,1,1,1,40.2,532,-6,
,"2025. 1.25",小倉,1小1,1勝,１勝ｸﾗｽ,1,1,ミッキースピネル,牝,4,川田将雅, 55 ,16,1,１, ,芝1800,良,,(栗),中内田充,1475,-0.2,4,4,5,34.5,482,0,
,"2025. 1.25",小倉,1小1,Ｇ３,小倉牝馬ＨG3,2,3,フェアエールング,牝,5,丹内祐次, 53 ,18,7,１, ,芝2000,良,*,(美),和田正一,1584,-0.0,8,7,6,35.6,456,+12,
,"2025. 1.25",小倉,1小1,Ｇ３,小倉牝馬ＨG3,4,7,シンティレーション,牝,6,杉原誠人, 55 ,18,3,１, ,芝2000,良,,(美),池上昌和,1584,-0.0,12,12,8,35.3,478,+2,
,"2025. 1.25",小倉,1小1,2勝,企救丘特･2勝,1,2,ポワンキュルミナン,牡,5,小沢大仁, 58 ,16,10,１, ,ダ1700,良,,(栗),岡田稲男,1458,-0.0,9,10,6,37.2,434,+8,
,"2025. 1.25",小倉,1小1,1勝,萌黄賞･1勝*,8,11,アブキールベイ,牝,3,岩田望来, 55 ,12,6,１, ,芝1200,良,,(栗),坂口智康,1089,-0.1,,6,5,34.7,406,-10,
,"2025. 1.25",小倉,1小1,1勝,１勝ｸﾗｽ・牝,1,1,レシプロシティ,牝,5,丹内祐次, 56 ,16,5,１, ,ダ1700,良,,(美),田村康仁,1450,-1.7,13,1,1,37.1,460,-4,
,"2025. 1.25",小倉,1小1,1勝,１勝ｸﾗｽ,7,13,セイウンパシュート,牡,5,杉原誠人, 58 ,16,1,１, ,芝2600,良,,(美),上原博之,2393,-0.0,5,5,6,35.7,470,+6,
,"2025. 1.25",小倉,1小1,新馬,新馬,3,6,ドーギッド,牝,3,横山武史, 55 ,18,5,１, ,芝2000,良,,(栗),矢作芳人,2009,-0.2,13,9,6,35.9,466,,
,"2025. 1.25",小倉,1小1,ｵｰﾌﾟﾝ,障害・オープ,7,7,アンクルブラック,牡,5,高田潤, 60 ,7,2,１, ,芝3390,良,,(栗),高橋亮,3451,-0.0,3,2,2,13.3,476,-8,
,"2025. 1.25",小倉,1小1,未勝利,障害未勝利,8,9,ドゥラモンド,牡,7,石神深一, 60 ,10,2,１, ,芝2860,良,,(美),手塚貴久,3099,-0.0,3,2,2,13.3,494,-4,
,"2025. 1.25",小倉,1小1,未勝利,未勝利,8,13,クーデール,牝,3,河原田菜,51★,13,6,１, ,ダ1000,良,,(栗),坂口智康,0587,-0.6,,2,1,35.7,442,+4,B
,"2025. 1.25",小倉,1小1,未勝利,未勝利,3,6,オンザブルースカイ,牡,3,丹内祐次, 57 ,17,4,１, ,芝1200,良,,(栗),谷潔,1087,-0.3,,10,9,34.6,460,-4,
,"2025. 1.25",小倉,1小1,未勝利,未勝利,8,11,グランキングオー,牡,3,永島まな,55◇,12,1,１, ,ダ1700,良,,(栗),高橋康之,1461,-0.6,2,2,2,37.0,452,-10,
,"2024. 7.21",小倉,3小8,1勝,１勝ｸﾗｽ,3,4,モズアカボス,牡,4,小牧太, 58 ,15,12,１, ,ダ1700,稍,,(栗),矢作芳人,1447,-0.2,3,2,2,37.6,506,+4,B
,"2024. 7.21",小倉,3小8,Ｇ３,中京記念ＨG3,2,2,アルナシーム,牡,5,横山典弘, 57 ,14,5,１, ,芝1800,良,,(栗),橋口慎介,1472,-0.0,7,7,4,36.4,440,0,
,"2024. 7.21",小倉,3小8,2勝,九州スポ･2勝,6,11,ミルテンベルク,牡,3,坂井瑠星, 55 ,18,2,１, ,芝1200,良,,(栗),武英智,1083,-0.1,,10,10,34.1,492,+6,
,"2024. 7.21",小倉,3小8,2勝,宗像特別･2勝,7,14,ファベル,牡,5,坂井瑠星, 58 ,18,2,１, ,芝2000,良,,(栗),友道康夫,2006,-0.2,6,6,4,36.4,440,0,
,"2024. 7.21",小倉,3小8,1勝,１勝ｸﾗｽ,2,2,アマルナ,牝,4,西塚洸二,55☆,12,4,１, ,ダ1000,稍,,(栗),田中克典,0576,-0.0,,2,1,35.2,456,-6,B
,"2024. 7.21",小倉,3小8,1勝,１勝ｸﾗｽ,7,10,テーオーダグラス,牡,3,永島まな,53◇,12,2,１, ,芝1800,良,,(栗),須貝尚介,1475,-0.9,2,2,1,36.4,470,-8,
,"2024. 7.21",小倉,3小8,未勝利,未勝利,1,2,レーウィン,セ,3,岩田康誠, 57 ,16,2,１, ,ダ1700,稍,,(栗),上村洋行,1457,-0.2,15,2,1,38.6,506,-10,
,"2024. 7.21",小倉,3小8,新馬,新馬,5,8,ブルーレース,牝,2,坂井瑠星, 55 ,14,2,１, ,芝1200,良,,(栗),宮本博,1101,-0.6,,2,3,35.7,456,,
,"2024. 7.21",小倉,3小8,未勝利,未勝利,2,3,ファミリーツリー,牝,3,坂井瑠星, 55 ,18,1,１, ,芝2000,良,,(栗),河嶋宏樹,2014,-0.5,4,2,2,37.1,436,0,
,"2024. 7.21",小倉,3小8,未勝利,未勝利・牝,3,5,アンリーベイビー,牝,3,松山弘平, 55 ,16,2,１, ,ダ1700,稍,,(栗),茶木太樹,1457,-0.4,2,2,2,37.9,424,-2,
,"2024. 7.21",小倉,3小8,未勝利,未勝利,3,6,ソングオブライフ,牡,3,松若風馬, 57 ,18,3,１, ,芝1200,良,*,(栗),森田直行,1087,-0.6,,1,1,35.0,500,-4,
,"2024. 7.21",小倉,3小8,未勝利,未勝利*,7,7,ワンモアスマイル,牡,2,松山弘平, 55 ,9,1,１, ,芝1800,良,,(栗),藤岡健一,1502,-0.5,8,3,2,36.0,440,-2,
,"2024. 7.20",小倉,3小7,1勝,１勝ｸﾗｽ,5,9,エイムインライフ,牝,4,角田大和,55☆,18,8,１, ,芝1200,稍,,(栗),角田晃一,1084,-0.0,,1,2,34.9,472,+6,B
,"2024. 7.20",小倉,3小7,3勝,テレＱ杯･3勝,6,7,マイネルメモリー,牡,4,和田竜二, 58 ,12,2,１, ,芝2000,稍,*,(栗),宮徹,2002,-0.1,7,7,8,35.5,460,-6,
,"2024. 7.20",小倉,3小7,2勝,天草特別･2勝,3,5,シークレットキー,牡,3,小沢大仁, 55 ,16,11,１, ,ダ1700,重,,(栗),杉山晴紀,1445,-0.0,4,7,6,36.8,484,-10,
,"2024. 7.20",小倉,3小7,ｵｰﾌﾟﾝ,ひまわり,4,8,ケイテンアイジン,牡,2,永島まな, 55 ,18,2,１, ,芝1200,稍,*,(栗),谷潔,1107,-0.2,,14,9,35.3,476,-6,
,"2024. 7.20",小倉,3小7,1勝,１勝ｸﾗｽ,7,12,メイショウフウドウ,牡,3,西塚洸二,54☆,15,6,１, ,ダ1700,重,,(栗),藤原英昭,1442,-0.0,2,2,2,37.4,482,-2,
,"2024. 7.20",小倉,3小7,1勝,１勝ｸﾗｽ・牝,6,6,チェレスタ,牝,3,西村淳也, 53 ,11,1,１, ,芝2000,稍,,(栗),松下武士,2003,-0.2,3,2,2,35.9,488,+2,
,"2024. 7.20",小倉,3小7,未勝利,未勝利,2,3,アレナパラシオ,牡,3,田口貫太,56☆,16,1,１, ,ダ1700,重,,(栗),四位洋文,1458,-0.4,1,1,1,38.1,480,+8,
,"2024. 7.20",小倉,3小7,新馬,新馬,7,7,ジュンライデン,牡,2,荻野極, 55 ,9,2,１, ,芝1800,稍,,(栗),友道康夫,1521,-0.1,3,2,2,36.1,480,,
,"2024. 7.20",小倉,3小7,未勝利,障害未勝利,5,5,パーリーブラック,牡,4,草野太郎, 60 ,7,2,１, ,芝2860,稍,,(美),伊坂重信,3164,-0.9,3,3,2,13.7,478,+4,
,"2024. 7.20",小倉,3小7,未勝利,未勝利,6,10,マサレエトワール,牝,3,吉村誠之,52▲,14,1,１, ,ダ1000,重,,(栗),安田翔伍,0579,-0.3,,2,1,35.2,484,-2,
,"2024. 7.20",小倉,3小7,未勝利,未勝利,6,12,ナムライリス,牝,3,柴田裕一,52▲,16,4,１, ,芝1800,稍,,(栗),中竹和也,1489,-0.0,2,2,1,38.2,430,+4,
,"2024. 7.20",小倉,3小7,ｵｰﾌﾟﾝ,障害・オープ,5,5,ファルコニア,牡,7,石神深一, 60 ,10,1,１, ,芝2860,稍,,(美),和田正一,3111,-0.1,1,2,2,13.4,478,-2,
,"2024. 7.14",小倉,3小6,1勝,１勝ｸﾗｽ,1,2,バガリーロータス,牝,3,河原田菜,50★,16,3,１, ,ダ1700,不,,(栗),石坂公一,1430,-0.3,1,1,1,36.9,444,-8,
,"2024. 7.14",小倉,3小6,3勝,佐世保Ｓ･3勝,3,5,レッドヒルシューズ,牝,4,松山弘平, 56 ,18,4,１, ,芝1200,不,,(栗),武英智,1094,-0.4,,2,3,35.6,452,0,B
,"2024. 7.14",小倉,3小6,2勝,西部日刊･2勝,4,6,ライジングラパス,牝,4,松若風馬, 56 ,15,9,１, ,ダ1700,不,,(栗),宮本博,1433,-0.3,9,6,6,36.5,430,+4,
,"2024. 7.14",小倉,3小6,1勝,青島特別･1勝,3,3,ハイディージェン,牡,3,和田竜二, 55 ,10,3,１, ,芝1800,不,,(栗),森田直行,1498,-0.2,1,1,1,36.1,482,+8,
,"2024. 7.14",小倉,3小6,1勝,１勝ｸﾗｽ,7,7,ロードトレゾール,牡,3,吉村誠之,52▲,9,1,１, ,芝1200,不,,(栗),清水久詞,1098,-0.1,,1,1,35.7,524,0,
,"2024. 7.14",小倉,3小6,未勝利,未勝利,6,10,ピリー,牝,3,田口貫太,54☆,14,2,１, ,ダ1000,不,,(栗),西園正都,0577,-0.2,,1,1,34.9,500,-2,
,"2024. 7.14",小倉,3小6,新馬,新馬,6,6,ラブアイミー,牝,2,松山弘平, 55 ,8,5,１, ,芝1200,不,,(栗),森田直行,1113,-0.2,,1,1,36.2,406,,
,"2024. 7.14",小倉,3小6,新馬,新馬,4,4,トップオンザヒル,牡,2,田口貫太,54☆,7,7,１, ,芝2000,不,,(栗),岡田稲男,2071,-0.1,1,1,1,38.4,470,,
,"2024. 7.14",小倉,3小6,未勝利,未勝利,4,7,キュクヌス,牝,3,松山弘平, 55 ,18,2,１, ,芝2000,重,,(栗),池江泰寿,2048,-0.0,2,1,1,38.5,446,+4,
,"2024. 7.14",小倉,3小6,未勝利,未勝利・牝,1,2,フローラルセント,牝,3,松山弘平, 55 ,16,3,１, ,ダ1700,重,,(栗),松下武士,1446,-0.7,3,3,3,37.0,456,-2,
,"2024. 7.14",小倉,3小6,未勝利,未勝利*,5,5,ベルビースタローン,牝,2,坂井瑠星, 55 ,9,4,１, ,芝1200,稍,,(栗),西村真幸,1106,-0.2,,2,2,36.6,494,+4,
,"2024. 7.14",小倉,3小6,未勝利,障害未勝利,3,3,ロードスパイラル,牡,4,小牧加矢, 60 ,5,2,１, ,芝2860,稍,,(栗),清水久詞,3136,-0.2,1,1,1,13.5,472,-6,
,"2024. 7.13",小倉,3小5,1勝,１勝ｸﾗｽ,7,9,サンドロナイト,牝,3,吉村誠之,50▲,11,1,１, ,芝1200,良,,(栗),茶木太樹,1088,-0.1,,7,5,34.3,450,-6,
,"2024. 7.13",小倉,3小5,3勝,宮崎ＳＨ･3勝,7,13,クレスコジョケツ,牝,5,藤懸貴志, 52 ,16,13,１, ,ダ1700,良,*,(栗),木原一良,1435,-0.0,1,1,1,37.2,476,+10,
,"2024. 7.13",小倉,3小5,2勝,不知火特･2勝,8,15,マイネルティグレ,牡,3,団野大成, 55 ,15,1,１, ,芝1800,良,,(栗),西園正都,1476,-0.0,5,5,2,35.0,472,-4,
,"2024. 7.13",小倉,3小5,2勝,雲仙特別･2勝,8,14,ハンベルジャイト,牝,4,幸英明, 56 ,14,6,１, ,ダ1000,良,,(栗),大久保龍,0574,-0.6,,2,2,34.9,488,-2,B
,"2024. 7.13",小倉,3小5,1勝,１勝ｸﾗｽ,8,13,インテグレイト,牡,3,荻野極, 55 ,14,4,１, ,芝2000,良,,(栗),四位洋文,2014,-0.5,2,4,3,35.9,510,+10,
