Ｍ,日付(yyyy.mm.dd),場所,開催,クラス名,レース名,枠番,馬番,馬名,性別,年齢,騎手,斤量,頭数,人気,着順,芝(内・外),距離,馬場状態,多頭出し,所属,調教師,走破タイム,着差,2角,3角,4角,上り3F,馬体重,馬体重増減,ブリンカー
,"2020. 9.12",中山,4中1,3勝,セプテン･3勝,4,8,ケープコッド,牝,3,三浦皇成, 53 ,16,1,１, ,芝1200,稍,,(美),高柳瑞樹,1085,-0.1,,2,2,34.5,486,+20,
,"2020. 9.12",中山,4中1,1勝,アスター･1勝,2,2,ドゥラモンド,牡,2,ルメール, 54 ,9,1,１, ,芝1600,稍,,(美),手塚貴久,1371,-0.1,8,7,6,35.3,468,0,
,"2020. 9.12",中山,4中1,1勝,１勝ｸﾗｽ,7,9,トランスナショナル,牡,4,田辺裕信, 57 ,11,4,１, ,ダ1800,稍,,(美),田村康仁,1532,-0.9,4,4,2,38.2,486,+4,
,"2020. 9.12",中山,4中1,1勝,１勝ｸﾗｽ,6,9,トラストワージー,牝,3,Ｍ．デム, 52 ,14,1,１, ,芝1800,稍,,(美),堀宣行,1482,-0.4,8,7,3,35.5,422,-10,
,"2020. 9.12",中山,4中1,1勝,１勝ｸﾗｽ・牝,2,3,ロマンスマジック,牝,6,江田照男, 55 ,15,11,１, ,ダ1200,稍,,(美),奥平雅士,1117,-0.0,,11,9,37.0,482,+12,
,"2020. 9.12",中山,4中1,新馬,新馬,6,11,マーサーアン,牡,2,和田竜二, 54 ,15,8,１, ,芝2000,稍,,(美),大和田成,2060,-0.0,1,2,1,36.1,468,,
,"2020. 9.12",中山,4中1,新馬,新馬,7,13,ジェセニア,牝,2,三浦皇成, 54 ,16,2,１, ,ダ1200,稍,,(美),伊藤圭三,1136,-0.6,,6,4,38.1,458,,
,"2020. 9.12",中山,4中1,未勝利,未勝利*,4,7,ヒロインカラーズ,牝,2,横山武史, 54 ,16,1,１, ,芝1200,良,*,(美),高橋祥泰,1098,-0.0,,1,1,35.9,450,+2,
,"2020. 9.12",中山,4中1,未勝利,未勝利*,2,4,グローエルディング,牡,2,木幡巧也, 54 ,16,2,１, ,ダ1800,良,,(美),尾形和幸,1552,-0.8,1,1,1,39.8,490,+10,
,"2020. 9.12",中山,4中1,未勝利,障害未勝利,4,4,テイエムチェロキー,牡,6,佐久間寛, 60 ,13,1,１, ,ダ2880,良,,(栗),杉山晴紀,3141,-0.4,1,1,1,13.5,488,-4,
,"2020. 4.19",中山,3中8,3勝,春興ＳＨ･3勝,4,4,レッドサイオン,牡,4,ルメール, 56 ,12,3,１, ,芝1600,稍,*,(美),藤沢和雄,1347,-0.0,7,6,6,35.4,452,-8,
,"2020. 4.19",中山,3中8,Ｇ１,皐月賞G1,1,1,コントレイル,牡,3,福永祐一, 57 ,18,1,１, ,芝2000,稍,,(栗),矢作芳人,2007,-0.1,12,12,7,34.9,462,0,
,"2020. 4.19",中山,3中8,OP(L),京葉Ｓ(L),8,15,ヒロシゲゴールド,牡,5,藤岡康太, 56 ,16,6,１, ,ダ1200,稍,,(栗),北出成人,1092,-0.2,,1,1,36.3,466,-8,B
,"2020. 4.19",中山,3中8,2勝,鹿野山Ｈ･2勝,2,2,ゴールドスミス,セ,6,武豊, 55 ,13,2,１, ,芝2000,稍,,(美),高柳瑞樹,2030,-0.0,8,7,6,35.1,512,+2,
,"2020. 4.19",中山,3中8,2勝,隅田川特･2勝,7,9,アヴィオール,牝,5,レーン, 55 ,12,2,１, ,芝1600,稍,,(美),堀宣行,1351,-0.0,9,10,9,35.8,468,+10,B
,"2020. 4.19",中山,3中8,1勝,１勝ｸﾗｽ,8,11,ソルドラード,牡,4,ルメール, 57 ,11,1,１, ,ダ1800,重,,(美),藤沢和雄,1521,-0.7,2,2,1,38.6,510,+8,
,"2020. 4.19",中山,3中8,1勝,１勝ｸﾗｽ*,7,9,ダノンファスト,牡,3,横山典弘, 56 ,11,1,１, ,ダ1800,重,,(美),菊沢隆徳,1510,-0.6,3,3,3,37.1,462,+6,
,"2020. 4.19",中山,3中8,未勝利,未勝利,2,2,カフェキング,牡,3,レーン, 56 ,13,1,１, ,芝2200,重,,(美),堀宣行,2172,-0.0,7,9,5,36.1,474,,B
,"2020. 4.19",中山,3中8,未勝利,未勝利,4,5,ロードスラッシュ,牡,3,レーン, 56 ,14,1,１, ,ダ1800,重,,(美),木村哲也,1535,-0.4,1,1,1,39.0,462,+6,
,"2020. 4.19",中山,3中8,未勝利,未勝利,8,15,ジッピーレーサー,セ,3,武藤雅, 56 ,15,3,１, ,ダ1200,重,,(美),高木登,1107,-0.0,,2,2,36.0,458,0,
,"2020. 4.19",中山,3中8,未勝利,未勝利,6,8,キャルベイ,牡,3,武豊, 56 ,13,1,１, ,ダ1800,重,,(美),田中博康,1533,-0.9,1,1,1,37.7,528,+4,
,"2020. 4.19",中山,3中8,未勝利,未勝利・牝,4,7,コーラルティアラ,牝,3,横山典弘, 54 ,16,2,１, ,ダ1200,重,,(美),和田勇介,1111,-0.5,,5,5,37.0,460,+4,
,"2020. 4.18",中山,3中7,2勝,利根川特･2勝,2,3,バスカヴィル,牡,6,ルメール, 57 ,16,3,１, ,ダ1800,不,,(美),加藤征弘,1502,-0.7,4,2,2,38.0,484,+4,
,"2020. 4.18",中山,3中7,ＪＧ１,中山グラJG1,6,6,オジュウチョウサン,牡,9,石神深一, 63 ,11,1,１, ,芝4250,不,,(美),和田正一,5029,-0.5,2,1,1,14.3,510,0,
,"2020. 4.18",中山,3中7,3勝,下総Ｓ･3勝,8,9,メイクハッピー,牝,4,ルメール, 55 ,9,1,１, ,ダ1800,不,,(美),新開幸一,1507,-0.3,3,3,3,37.6,482,-4,
,"2020. 4.18",中山,3中7,1勝,山藤賞･1勝*,8,9,セントオブゴールド,牡,3,ルメール, 56 ,9,1,１, ,芝2000,不,,(美),木村哲也,2086,-0.9,2,1,1,37.9,456,-10,
,"2020. 4.18",中山,3中7,1勝,１勝ｸﾗｽ,4,4,セイドアモール,牝,4,津村明秀, 55 ,12,2,１, ,ダ1200,不,,(美),武市康男,1115,-0.0,,1,1,36.7,498,+12,
,"2020. 4.18",中山,3中7,1勝,１勝ｸﾗｽ,1,1,ローリエテソーロ,牡,4,松山弘平, 57 ,9,5,１, ,ダ2400,不,,(美),加藤和宏,2340,-0.0,1,1,1,38.5,526,+2,
,"2020. 4.18",中山,3中7,1勝,１勝ｸﾗｽ*,6,11,トロワマルス,牝,3,Ｍ．デム, 54 ,15,3,１, ,芝1200,不,,(美),杉浦宏昭,1120,-0.8,,1,1,36.6,468,+6,
,"2020. 4.18",中山,3中7,未勝利,未勝利,5,8,イザラ,牝,3,ルメール, 54 ,15,1,１, ,芝1600,不,,(美),加藤征弘,1411,-0.0,2,2,1,38.4,448,0,
,"2020. 4.18",中山,3中7,未勝利,未勝利・牝,3,5,ライクアジュエリー,牝,3,武藤雅, 54 ,17,5,１, ,芝2000,不,,(美),戸田博文,2095,-0.1,1,1,1,39.2,470,-10,
,"2020. 4.18",中山,3中7,未勝利,未勝利,5,5,サンビュート,セ,3,ルメール, 56 ,12,1,１, ,ダ1800,不,,(美),中舘英二,1541,-0.2,2,2,2,37.8,484,0,
,"2020. 4.18",中山,3中7,未勝利,未勝利,3,6,レインボービーム,牡,3,北村友一, 56 ,16,10,１, ,ダ1200,不,,(美),加藤和宏,1119,-0.4,,1,1,37.5,470,+2,
,"2020. 4.18",中山,3中7,未勝利,未勝利・牝,2,3,クリノテルチャン,牝,3,木幡育也,52△,15,3,１, ,ダ1800,不,,(美),大江原哲,1549,-0.0,6,3,3,37.9,488,+6,
,"2020. 4.12",中山,3中6,2勝,２勝ｸﾗｽ,6,12,アポロビビ,牡,4,吉田豊, 57 ,16,1,１, ,ダ1200,稍,,(美),中舘英二,1112,-0.0,,12,11,35.8,464,-6,
,"2020. 4.12",中山,3中6,OP(L),春雷ＳＨ(L),4,8,ラヴィングアンサー,牡,6,吉田豊, 54 ,16,9,１, ,芝1200,稍,,(栗),石坂正,1083,-0.0,,13,13,33.6,498,-4,
,"2020. 4.12",中山,3中6,3勝,美浦Ｓ･3勝,8,9,トーセンスーリヤ,牡,5,横山和生, 57 ,9,1,１, ,芝1800,稍,,(美),小野次郎,1487,-0.0,3,3,2,34.6,488,+6,
,"2020. 4.12",中山,3中6,2勝,印西特別･2勝,3,5,マサハヤニース,牡,5,ヒューイ, 57 ,16,3,１, ,ダ2400,稍,,(栗),今野貞一,2354,-0.3,4,3,3,38.7,484,+6,
,"2020. 4.12",中山,3中6,1勝,１勝ｸﾗｽ,6,12,ストームリッパー,セ,4,三浦皇成, 57 ,16,2,１, ,芝1600,稍,,(美),鹿戸雄一,1349,-0.0,15,14,12,35.2,508,+6,B
,"2020. 4.12",中山,3中6,1勝,１勝ｸﾗｽ・牝,2,2,マリノエクスプレス,牝,5,斎藤新,54☆,14,3,１, ,ダ1200,稍,,(美),古賀史生,1116,-0.1,,4,4,37.0,454,+2,
,"2020. 4.12",中山,3中6,1勝,１勝ｸﾗｽ・牝*,1,1,ミスニューヨーク,牝,3,加藤祥太, 54 ,8,6,１, ,芝1800,稍,,(栗),杉山晴紀,1505,-0.2,3,3,4,34.5,448,0,
,"2020. 4.12",中山,3中6,未勝利,未勝利,2,3,アポロヴィクトリア,牝,3,木幡巧也, 54 ,16,3,１, ,芝1600,稍,,(美),岩戸孝樹,1362,-0.1,2,2,2,35.3,422,-2,
,"2020. 4.12",中山,3中6,未勝利,未勝利,6,11,ジョイウイン,牡,3,木幡巧也, 56 ,16,1,１, ,ダ1200,稍,,(美),牧光二,1120,-0.8,,2,2,37.9,490,-2,
,"2020. 4.12",中山,3中6,未勝利,未勝利,6,12,ラストマン,牡,3,ヒューイ, 56 ,16,1,１, ,ダ1800,稍,,(美),戸田博文,1551,-0.6,4,3,3,37.6,488,-6,
,"2020. 4.12",中山,3中6,未勝利,未勝利,5,10,グレートコート,牡,3,三浦皇成, 56 ,16,3,１, ,ダ1200,稍,,(美),大江原哲,1127,-0.5,,4,4,37.8,472,+4,
,"2020. 4.12",中山,3中6,未勝利,未勝利・牝,3,4,ガルナッチャ,牝,3,横山和生, 54 ,14,5,１, ,ダ1800,稍,,(美),大江原哲,1562,-0.5,14,8,4,39.1,432,+4,
,"2020. 4.11",中山,3中5,1勝,１勝ｸﾗｽ,1,1,ロードシュタルク,牡,4,田辺裕信, 57 ,15,9,１, ,ダ1200,良,,(美),高柳瑞樹,1121,-0.0,,4,3,36.7,448,0,
,"2020. 4.11",中山,3中5,Ｇ２,ニュージG2,6,11,ルフトシュトローム,牡,3,石橋脩, 56 ,16,2,１, ,芝1600,良,,(美),堀宣行,1330,-0.1,11,12,10,34.2,482,-4,
,"2020. 4.11",中山,3中5,2勝,千葉日Ｈ･2勝,2,3,エスタジ,牝,4,ルメール, 54 ,16,1,１, ,芝1200,良,,(美),木村哲也,1080,-0.2,,1,1,34.0,440,+4,B
,"2020. 4.11",中山,3中5,2勝,野島崎特･2勝,2,2,アストラサンタン,牝,5,三浦皇成, 55 ,14,2,１, ,芝1800,良,,(美),戸田博文,1481,-0.1,1,1,1,34.6,466,-2,
,"2020. 4.11",中山,3中5,1勝,１勝ｸﾗｽ,5,7,アオテン,牡,7,ヒューイ, 57 ,14,1,１, ,ダ1800,良,,(美),高橋文雅,1554,-0.1,5,6,4,38.1,528,+4,
,"2020. 4.11",中山,3中5,1勝,１勝ｸﾗｽ*,1,2,レイテントロアー,牡,3,横山武史, 56 ,16,3,１, ,ダ1200,良,,(美),田中清隆,1110,-0.8,,3,2,36.4,468,-14,
,"2020. 4.11",中山,3中5,1勝,１勝ｸﾗｽ*,1,1,プレシオーソ,牡,3,北村宏司, 56 ,13,2,１, ,ダ1800,良,,(栗),清水久詞,1538,-0.4,1,1,1,37.9,466,+2,
,"2020. 4.11",中山,3中5,未勝利,未勝利,3,5,スレプトン,牡,3,ルメール, 56 ,18,1,１, ,芝2000,良,,(美),大和田成,2009,-0.4,5,5,3,34.7,454,+14,
,"2020. 4.11",中山,3中5,未勝利,未勝利,8,13,コスモセイリュウ,牡,3,横山武史, 56 ,13,6,１, ,ダ1800,良,,(美),中野栄治,1553,-0.1,5,2,1,39.3,490,-8,
,"2020. 4.11",中山,3中5,未勝利,未勝利,7,13,ダイシンウィット,牡,3,ヒューイ, 56 ,16,1,１, ,ダ1200,良,,(美),小笠倫弘,1120,-0.8,,2,2,37.5,492,0,B
,"2020. 4.11",中山,3中5,未勝利,未勝利,8,13,プントファイヤー,牡,3,ルメール, 56 ,13,1,１, ,ダ1800,良,,(美),手塚貴久,1558,-1.6,2,1,1,39.5,512,0,
,"2020. 4.11",中山,3中5,未勝利,未勝利・牝,3,5,ショウナンバービー,牝,3,三浦皇成, 54 ,16,1,１, ,ダ1200,良,,(美),田中剛,1123,-0.0,,2,2,37.7,496,+6,
,"2020. 4. 5",中山,3中4,2勝,２勝ｸﾗｽ,5,10,タイキダイヤモンド,牡,6,原優介,54▲,16,13,１, ,ダ1800,稍,,(美),萱野浩二,1531,-0.6,9,10,8,38.7,484,-2,
,"2020. 4. 5",中山,3中4,3勝,春風Ｓ･3勝,4,7,ルッジェーロ,セ,5,三浦皇成, 57 ,16,4,１, ,ダ1200,稍,,(美),鹿戸雄一,1105,-0.0,,7,7,36.4,516,-2,
,"2020. 4. 5",中山,3中4,2勝,浅草特別･2勝,8,12,ロザムール,牝,4,田辺裕信, 55 ,12,2,１, ,芝1600,稍,,(美),上原博之,1353,-0.1,2,2,2,34.7,480,-2,
,"2020. 4. 5",中山,3中4,1勝,山吹賞･1勝*,5,5,エヴァーガーデン,牝,3,丹内祐次, 54 ,12,1,１, ,芝2200,稍,,(美),高橋祥泰,2165,-0.1,1,1,1,35.4,466,+8,
,"2020. 4. 5",中山,3中4,1勝,１勝ｸﾗｽ,7,9,ビップデヴィット,牡,5,北村宏司, 57 ,11,8,１, ,ダ1800,稍,,(美),宮田敬介,1558,-0.8,1,1,1,38.6,490,+6,
,"2020. 4. 5",中山,3中4,1勝,１勝ｸﾗｽ,1,2,メイオール,牝,4,津村明秀, 55 ,17,2,１, ,芝2000,良,,(美),岩戸孝樹,2028,-0.3,11,8,6,35.2,462,+4,
,"2020. 4. 5",中山,3中4,1勝,１勝ｸﾗｽ,4,7,ダンシングプリンス,牡,4,三浦皇成, 57 ,16,1,１, ,ダ1200,良,,(美),宮田敬介,1103,-1.6,,1,1,36.7,504,+12,
,"2020. 4. 5",中山,3中4,未勝利,未勝利,2,3,アルディエンテ,牡,3,横山武史, 56 ,18,1,１, ,芝2200,良,,(美),古賀慎明,2164,-0.4,2,1,1,37.4,470,0,
,"2020. 4. 5",中山,3中4,未勝利,障害未勝利,8,10,ノーザンクリス,牡,5,五十嵐雄, 60 ,10,5,１, ,ダ2880,良,,(美),加藤征弘,3138,-0.0,2,2,2,13.5,528,0,
,"2020. 4. 5",中山,3中4,未勝利,未勝利,8,15,ベルウッドヨウサン,セ,3,北村宏司, 56 ,15,4,１, ,ダ1800,良,,(美),中舘英二,1560,-0.1,2,1,2,39.0,486,+10,B
,"2020. 4. 5",中山,3中4,未勝利,未勝利,2,4,ヨシオドライヴ,牡,3,江田照男, 56 ,16,2,１, ,ダ1200,良,,(美),清水英克,1123,-0.2,,2,1,37.9,500,+10,
,"2020. 4. 5",中山,3中4,未勝利,未勝利・牝,7,12,ナスノフォルテ,牝,3,三浦皇成, 54 ,15,2,１, ,ダ1800,良,,(美),武井亮,1569,-0.4,5,4,4,39.9,466,-6,
,"2020. 4. 4",中山,3中3,2勝,２勝ｸﾗｽ,3,6,トウカイパシオン,牝,5,江田照男, 55 ,16,3,１, ,ダ1200,良,,(美),菊川正達,1111,-0.0,,1,1,36.6,450,-8,
,"2020. 4. 4",中山,3中3,Ｇ３,ダービーＨG3,2,4,クルーガー,牡,8,石橋脩, 57 ,16,4,１, ,芝1600,良,,(栗),高野友和,1328,-0.3,4,6,5,35.2,530,+2,
,"2020. 4. 4",中山,3中3,3勝,湾岸ＳＨ･3勝,3,5,キングオブコージ,牡,4,横山典弘, 55 ,17,1,１, ,芝2200,良,,(栗),安田翔伍,2136,-0.4,4,4,3,33.7,490,0,
,"2020. 4. 4",中山,3中3,2勝,安房特別･2勝,7,8,シークレットラン,牡,4,田辺裕信, 57 ,11,1,１, ,芝2500,良,,(美),田村康仁,2336,-0.3,3,4,3,35.5,502,-2,
,"2020. 4. 4",中山,3中3,1勝,１勝ｸﾗｽ,2,2,デストロイ,牡,6,Ｍ．デム, 57 ,11,1,１, ,ダ1800,良,,(美),高橋裕,1555,-0.5,6,6,4,36.7,520,+2,B
,"2020. 4. 4",中山,3中3,1勝,１勝ｸﾗｽ*,5,6,シャチ,牡,3,山田敬士,53▲,13,10,１, ,芝1600,良,*,(美),小桧山悟,1350,-0.0,6,5,4,34.8,458,-4,
,"2020. 4. 4",中山,3中3,1勝,１勝ｸﾗｽ*,5,6,ヴォートルエロー,牡,3,江田照男, 56 ,12,5,１, ,ダ1800,良,,(美),田村康仁,1536,-0.1,1,2,1,37.2,476,+2,
,"2020. 4. 4",中山,3中3,未勝利,未勝利,6,11,ルヴェルソー,牝,3,大野拓弥, 54 ,18,1,１, ,芝2000,良,,(美),田中博康,2038,-0.0,12,7,6,34.7,450,-4,
,"2020. 4. 4",中山,3中3,未勝利,未勝利,5,10,ハイエストエンド,牡,3,田辺裕信, 56 ,16,1,１, ,ダ1800,稍,,(美),小西一男,1551,-0.1,4,3,2,39.1,500,+4,
,"2020. 4. 4",中山,3中3,未勝利,未勝利,6,12,ダウラギリ,牡,3,石橋脩, 56 ,16,1,１, ,ダ1200,稍,,(美),和田正一,1121,-0.9,,1,1,37.0,506,-4,
,"2020. 4. 4",中山,3中3,未勝利,未勝利,5,10,エメラルホープ,牡,3,石川裕紀, 56 ,16,2,１, ,ダ1800,稍,,(美),相沢郁,1543,-0.3,2,1,1,38.3,512,-8,
,"2020. 4. 4",中山,3中3,未勝利,未勝利・牝,5,9,クィーンアドバンス,牝,3,横山和生, 54 ,16,3,１, ,ダ1200,稍,,(美),勢司和浩,1124,-0.1,,2,2,37.5,470,-2,
,"2020. 3.31",中山,3中2,2勝,２勝ｸﾗｽ,1,1,キルロード,セ,5,横山武史, 57 ,11,1,１, ,芝1200,稍,,(美),田村康仁,1093,-0.1,,2,1,35.2,502,+4,B
,"2020. 3.31",中山,3中2,Ｇ３,マーチＳＨG3,6,12,スワーヴアラミス,牡,5,藤岡康太, 57 ,16,1,１, ,ダ1800,稍,,(栗),須貝尚介,1513,-0.0,3,3,2,37.4,488,0,
,"2020. 3.31",中山,3中2,3勝,船橋Ｓ･3勝,2,3,メイショウキョウジ,牡,5,石橋脩, 57 ,16,1,１, ,芝1200,稍,,(栗),藤岡健一,1092,-0.0,,4,4,35.1,480,-6,
,"2020. 3.31",中山,3中2,1勝,ミモザ賞･1勝,4,4,ウインマリリン,牝,3,横山武史, 54 ,11,4,１, ,芝2000,稍,,(美),手塚貴久,2025,-0.3,4,4,2,36.5,460,+8,
,"2020. 3.31",中山,3中2,2勝,２勝ｸﾗｽ・牝,7,13,メダリオンモチーフ,牝,5,石橋脩, 55 ,15,3,１, ,ダ1800,稍,,(美),中舘英二,1549,-0.3,4,4,5,38.2,448,0,
,"2020. 3.31",中山,3中2,1勝,１勝ｸﾗｽ,8,15,シゲルルビー,牝,4,小林凌大,52▲,16,5,１, ,ダ1200,稍,,(美),伊藤圭三,1115,-0.2,,8,4,36.7,490,0,
,"2020. 3.31",中山,3中2,1勝,１勝ｸﾗｽ,7,9,ヤマニンバンタジオ,セ,6,柴山雄一, 57 ,11,7,１, ,ダ1800,稍,,(美),田島俊明,1547,-0.2,7,5,4,39.2,544,+4,
,"2020. 3.31",中山,3中2,1勝,１勝ｸﾗｽ*,8,16,エンプティチェア,牡,3,ミナリク, 56 ,16,1,１, ,ダ1200,稍,*,(栗),音無秀孝,1119,-0.2,,4,2,36.9,464,-4,
,"2020. 3.31",中山,3中2,未勝利,未勝利,6,11,ホウオウエミーズ,牝,3,津村明秀, 54 ,16,3,１, ,芝1800,稍,,(美),池上昌和,1511,-0.1,9,8,7,35.7,454,+6,
,"2020. 3.31",中山,3中2,未勝利,未勝利,2,2,フォーチュネイト,牡,3,武士沢友, 56 ,15,8,１, ,ダ1800,稍,,(美),松永康利,1547,-0.1,13,5,5,39.0,456,-4,B
,"2020. 3.29",中山,3中2,未勝利,未勝利,6,11,ネバーランド,牡,3,木幡巧也, 56 ,16,6,１, ,ダ1200,不,,(美),岩戸孝樹,1112,-0.9,,1,1,37.2,430,0,
,"2020. 3.29",中山,3中2,未勝利,未勝利・牝,7,14,ピュアブレンド,牝,3,木幡育也,52△,16,1,１, ,ダ1800,不,,(美),中川公成,1555,-0.5,15,10,5,38.6,486,,
,"2020. 3.28",中山,3中1,2勝,２勝ｸﾗｽ,5,10,スナークスター,セ,4,石橋脩, 57 ,16,4,１, ,ダ1200,良,,(栗),川村禎彦,1112,-0.1,,7,6,36.8,450,-16,
,"2020. 3.28",中山,3中1,Ｇ２,日経賞G2,8,14,ミッキースワロー,牡,6,横山典弘, 56 ,14,1,１, ,芝2500,良,,(美),菊沢隆徳,2329,-0.2,10,7,5,35.7,478,-4,
,"2020. 3.28",中山,3中1,ｵｰﾌﾟﾝ,伏竜Ｓ,2,2,ヘルシャフト,牡,3,藤岡佑介, 56 ,13,10,１, ,ダ1800,良,,(栗),野中賢二,1534,-0.4,1,1,1,38.8,506,0,
,"2020. 3.28",中山,3中1,2勝,両国特別･2勝,5,5,ミヤビパーフェクト,セ,4,池添謙一, 57 ,9,1,１, ,芝1800,良,,(栗),笹田和秀,1501,-0.1,4,2,2,35.7,468,+2,
,"2020. 3.28",中山,3中1,1勝,１勝ｸﾗｽ・牝,7,8,プリミエラムール,牝,4,武藤雅, 55 ,11,3,１, ,ダ1800,良,,(美),田島俊明,1556,-0.0,5,5,4,38.3,440,-4,
,"2020. 3.28",中山,3中1,1勝,１勝ｸﾗｽ*,8,16,ビップウインク,牝,3,岩田康誠, 54 ,16,2,１, ,芝1200,良,,(栗),清水久詞,1090,-0.6,,9,9,34.6,488,-2,
,"2020. 3.28",中山,3中1,1勝,１勝ｸﾗｽ*,8,10,ウインカーネリアン,牡,3,三浦皇成, 56 ,10,2,１, ,芝1800,良,,(美),鹿戸雄一,1500,-0.4,3,3,3,34.8,486,+6,
,"2020. 3.28",中山,3中1,未勝利,未勝利,8,15,グランエクセレント,牡,3,田辺裕信, 56 ,16,1,１, ,芝1600,良,,(美),石毛善彦,1351,-0.3,6,5,2,35.4,508,-2,
,"2020. 3.28",中山,3中1,未勝利,未勝利,6,12,オンリーワンボーイ,牡,3,横山武史, 56 ,16,2,１, ,ダ1800,良,,(美),斎藤誠,1537,-0.0,1,1,1,38.0,442,-8,B
,"2020. 3.28",中山,3中1,未勝利,未勝利,1,1,コルニリア,牡,3,田辺裕信, 56 ,16,4,１, ,ダ1200,良,,(美),大和田成,1122,-0.1,,6,5,37.7,442,0,
,"2020. 3.28",中山,3中1,未勝利,未勝利,2,4,インナーアリュール,牡,3,木幡育也,54△,16,9,１, ,ダ1800,良,,(美),小桧山悟,1561,-0.3,14,10,9,38.8,468,+4,
,"2020. 3.28",中山,3中1,未勝利,未勝利・牝,1,1,テリオスベル,牝,3,小林凌大,51▲,16,6,１, ,ダ1200,良,,(美),田島俊明,1116,-0.5,,2,2,36.5,422,0,B
,"2020. 3.22",中山,2中9,2勝,２勝ｸﾗｽ,3,6,スズノウメ,牝,4,江田照男, 55 ,16,9,１, ,ダ1200,良,,(美),深山雅史,1113,-0.2,,2,2,36.7,468,-8,
,"2020. 3.22",中山,2中9,Ｇ２,スプリンG2,7,7,ガロアクリーク,牡,3,ヒューイ, 56 ,10,6,１, ,芝1800,良,,(美),上原博之,1498,-0.2,6,7,4,33.8,496,-10,
,"2020. 3.22",中山,2中9,3勝,韓国馬Ｈ･3勝,8,16,ロードアクシス,牡,5,三浦皇成, 55 ,16,4,１, ,ダ1800,良,,(栗),奥村豊,1523,-0.1,10,9,3,37.0,474,0,
,"2020. 3.22",中山,2中9,2勝,鎌ケ谷特･2勝,3,3,クラヴィスオレア,セ,4,木幡育也, 57 ,11,3,１, ,芝1600,良,,(美),藤沢和雄,1349,-0.1,1,1,1,35.1,472,-10,B
,"2020. 3.22",中山,2中9,1勝,１勝ｸﾗｽ,6,6,ガロシェ,牝,4,吉田豊, 55 ,11,1,１, ,芝2000,良,,(美),戸田博文,2021,-0.1,3,5,5,35.2,452,+2,
,"2020. 3.22",中山,2中9,1勝,１勝ｸﾗｽ,7,7,モッズストーン,セ,4,津村明秀, 57 ,10,6,１, ,ダ1800,良,,(美),武井亮,1545,-0.5,1,1,1,38.8,486,0,
,"2020. 3.22",中山,2中9,未勝利,未勝利,1,2,マイネルポインター,牡,3,柴田大知, 56 ,16,2,１, ,芝2000,良,,(美),田中博康,2030,-0.1,3,3,3,36.4,438,0,
,"2020. 3.22",中山,2中9,未勝利,未勝利,2,3,ロジアイリッシュ,牝,3,三浦皇成, 54 ,16,2,１, ,芝1600,良,,(美),国枝栄,1361,-0.0,7,10,8,34.9,496,+4,
,"2020. 3.22",中山,2中9,1勝,１勝ｸﾗｽ,1,2,スズノフブキ,セ,6,武士沢友, 57 ,16,1,１, ,ダ1200,良,,(美),高橋裕,1120,-0.0,,3,3,36.7,484,-2,
,"2020. 3.22",中山,2中9,未勝利,未勝利,2,3,シンクロゲイザー,牡,3,大野拓弥, 56 ,16,6,１, ,ダ1800,良,,(美),田村康仁,1562,-0.0,3,3,5,38.1,442,-2,
,"2020. 3.22",中山,2中9,未勝利,未勝利,3,6,スイ,牝,3,ヒューイ, 54 ,16,3,１, ,ダ1200,良,,(美),戸田博文,1120,-0.7,,1,1,37.2,482,+2,
,"2020. 3.22",中山,2中9,未勝利,未勝利・牝,7,14,ディンブラ,牝,3,三浦皇成, 54 ,16,2,１, ,ダ1800,良,,(美),上原博之,1569,-0.4,8,3,1,39.1,472,-2,
,"2020. 3.21",中山,2中8,1勝,１勝ｸﾗｽ,1,1,ゲバラ,牡,4,Ｍ．デム, 57 ,16,2,１, ,芝1600,良,,(美),伊藤大士,1345,-0.8,16,1,1,34.2,474,+2,
,"2020. 3.21",中山,2中8,ｵｰﾌﾟﾝ,千葉ＳＨ,4,8,ジャスティン,牡,4,坂井瑠星, 55 ,16,2,１, ,ダ1200,良,,(栗),矢作芳人,1097,-0.6,,3,3,35.5,484,-2,
,"2020. 3.21",中山,2中8,2勝,館山特別･2勝,8,11,トーセングラン,牡,4,横山和生, 57 ,11,3,１, ,芝2000,良,,(美),田村康仁,2006,-0.1,6,6,5,35.4,434,-2,
,"2020. 3.21",中山,2中8,1勝,黄梅賞･1勝*,5,5,クロノメーター,牡,3,田辺裕信, 56 ,8,1,１, ,芝1600,良,,(美),尾形和幸,1351,-0.0,7,4,3,35.4,436,-6,
,"2020. 3.21",中山,2中8,1勝,１勝ｸﾗｽ・牝,3,5,シャインカメリア,牝,5,横山和生, 55 ,16,5,１, ,ダ1200,良,,(美),小野次郎,1124,-0.0,,4,4,37.1,478,0,
,"2020. 3.21",中山,2中8,1勝,１勝ｸﾗｽ,6,6,ヨシヒコ,牡,6,江田照男, 57 ,8,7,１, ,ダ2400,良,,(美),大江原哲,2378,-0.5,1,2,2,37.3,506,+24,B
,"2020. 3.21",中山,2中8,新馬,新馬,4,7,プレシオーソ,牡,3,北村宏司, 56 ,16,2,１, ,ダ1800,良,,(栗),清水久詞,1555,-0.5,2,2,2,36.8,464,,
