Ｍ,日付(yyyy.mm.dd),場所,開催,クラス名,レース名,枠番,馬番,馬名,性別,年齢,騎手,斤量,頭数,人気,着順,芝(内・外),距離,馬場状態,多頭出し,所属,調教師,走破タイム,着差,2角,3角,4角,上り3F,馬体重,馬体重増減,ブリンカー
,"2023.11. 4",福島,3福1,1勝,１勝ｸﾗｽ,6,7,メイケイバートン,牡,4,角田大和,57☆,11,4,１, ,芝1200,良,,(栗),中竹和也,1098,-0.0,,4,4,35.3,464,+8,
,"2023.11. 4",福島,3福1,3勝,フルーツ･3勝,6,8,イスラアネーロ,牡,4,石橋脩, 58 ,13,3,１, ,ダ1150,良,,(栗),吉村圭司,1074,-0.5,,3,3,35.6,450,+6,
,"2023.11. 4",福島,3福1,2勝,三陸特Ｈ･2勝,4,7,ダイム,牝,4,古川吉洋, 54 ,16,5,１, ,芝2600,良,,(栗),昆貢,2398,-0.1,12,4,3,37.5,446,-4,
,"2023.11. 4",福島,3福1,1勝,土湯温泉･1勝,5,9,エクロール,牝,4,荻野極, 56 ,16,10,１, ,芝1800,良,,(栗),長谷川浩,1480,-0.3,1,1,1,36.4,432,+6,
,"2023.11. 4",福島,3福1,1勝,１勝ｸﾗｽ,1,1,グランツベリー,牝,3,古川奈穂,51★,13,2,１, ,芝1200,良,,(栗),田中克典,1086,-0.2,,1,1,35.0,440,-6,
,"2023.11. 4",福島,3福1,1勝,１勝ｸﾗｽ,5,6,プメハナ,牝,3,石橋脩, 54 ,13,3,１, ,ダ1700,良,,(栗),鮫島一歩,1456,-0.1,10,8,5,37.1,452,-6,
,"2023.11. 4",福島,3福1,1勝,１勝ｸﾗｽ・若,4,6,ニューノーマル,牝,4,佐々木大,55☆,14,2,１, ,芝1800,良,,(美),上原佑紀,1476,-0.5,6,6,5,35.7,462,-4,
,"2023.11. 4",福島,3福1,新馬,新馬,1,2,イスラアズール,牡,2,小林美駒,52★,16,1,１, ,芝1200,良,,(美),武井亮,1108,-0.3,,1,1,35.8,462,,
,"2023.11. 4",福島,3福1,1勝,１勝ｸﾗｽ,4,4,ペイシャモノノフ,牡,3,川端海翼,53▲,11,3,１, ,ダ2400,良,,(栗),畑端省吾,2341,-1.1,2,2,2,38.7,468,-6,B
,"2023.11. 4",福島,3福1,1勝,１勝ｸﾗｽ・牝,1,1,フクノワカバ,牝,3,鷲頭虎太,52▲,12,8,１, ,ダ1150,良,,(栗),杉山佳明,1091,-0.4,,1,1,37.8,442,-6,
,"2023.11. 4",福島,3福1,未勝利,未勝利*,1,1,マイネルヴォルムス,牡,2,丹内祐次, 56 ,13,2,１, ,芝1800,良,,(美),深山雅史,1498,-0.0,5,4,4,35.2,446,-4,
,"2023.11. 4",福島,3福1,未勝利,未勝利*,5,8,ワイワイレジェンド,牡,2,古川奈穂,52★,15,3,１, ,ダ1700,良,,(栗),矢作芳人,1469,-0.5,1,1,1,39.1,460,+18,
,"2023. 7.23",福島,2福8,1勝,１勝ｸﾗｽ,3,4,スムースベルベット,牝,3,内田博幸, 53 ,14,5,１, ,芝1200,良,,(美),手塚貴久,1092,-0.1,,4,3,35.1,490,-4,B
,"2023. 7.23",福島,2福8,ｵｰﾌﾟﾝ,安達太良,8,11,チェイスザドリーム,牝,4,津村明秀, 55 ,11,4,１, ,ダ1150,良,,(栗),矢作芳人,1072,-0.1,,2,2,36.4,472,+4,
,"2023. 7.23",福島,2福8,2勝,白河特別･2勝,4,7,セイウンプラチナ,牡,4,原優介, 58 ,15,11,１, ,芝1800,良,,(美),小桧山悟,1491,-0.1,1,1,1,35.8,496,+20,
,"2023. 7.23",福島,2福8,2勝,横手特別･2勝,3,5,ロードバルドル,牡,4,戸崎圭太, 58 ,15,5,１, ,ダ1700,良,,(美),稲垣幸雄,1454,-0.1,3,3,2,37.0,472,-6,
,"2023. 7.23",福島,2福8,1勝,１勝ｸﾗｽ,7,12,シルバーティムール,牡,3,田辺裕信, 55 ,14,1,１, ,芝2600,良,,(美),久保田貴,2431,-0.2,10,11,12,36.3,502,+2,
,"2023. 7.23",福島,2福8,未勝利,未勝利,5,9,トウロウノオノ,牝,3,小林美駒,50★,15,4,１, ,ダ1700,良,,(美),竹内正洋,1472,-0.2,4,2,2,38.2,440,+4,
,"2023. 7.23",福島,2福8,新馬,新馬,8,10,ハッピーサプライズ,牡,2,大野拓弥, 55 ,11,6,１, ,芝1200,良,,(美),佐藤吉勝,1118,-0.1,,9,7,35.3,446,,
,"2023. 7.23",福島,2福8,新馬,新馬,3,3,インビジブルセルフ,牡,2,戸崎圭太, 55 ,10,1,１, ,芝2000,良,,(栗),池江泰寿,2037,-0.0,3,4,4,36.8,516,,
,"2023. 7.23",福島,2福8,未勝利,未勝利・牝,3,5,ロジシルバー,牝,3,内田博幸, 54 ,16,1,１, ,芝1800,良,,(美),宮田敬介,1495,-0.1,6,5,3,35.9,478,-6,
,"2023. 7.23",福島,2福8,未勝利,未勝利*,3,3,クラークテソーロ,牡,2,原優介,53△,14,3,１, ,ダ1150,良,,(美),加藤士津,1100,-0.0,,3,3,37.3,500,0,
,"2023. 7.23",福島,2福8,未勝利,未勝利,6,10,セイウンミライズ,牡,3,津村明秀, 56 ,15,1,１, ,ダ1700,良,,(美),奥平雅士,1467,-0.6,9,7,5,38.2,456,-6,
,"2023. 7.23",福島,2福8,未勝利,障害未勝利,1,1,アコルドエール,セ,6,石神深一, 60 ,13,4,１, ,芝2770,良,,(美),中川公成,3042,-0.2,2,1,1,13.3,496,+4,
,"2023. 7.22",福島,2福7,1勝,１勝ｸﾗｽ,1,2,シアージスト,牡,4,大野拓弥, 58 ,16,1,１, ,ダ1150,良,,(美),堀宣行,1083,-0.4,,4,2,37.3,558,-4,
,"2023. 7.22",福島,2福7,3勝,ＴＵＦＨ･3勝,1,1,キャリックアリード,牝,4,戸崎圭太, 55 ,15,1,１, ,ダ1700,良,,(美),高橋文雅,1457,-0.2,5,3,2,38.1,436,-6,
,"2023. 7.22",福島,2福7,2勝,郡山特別･2勝,8,14,ブーケファロス,牡,3,戸崎圭太, 55 ,15,1,１, ,芝1200,良,,(美),清水英克,1091,-0.2,,7,8,34.5,434,+2,
,"2023. 7.22",福島,2福7,1勝,伊達特別･1勝,3,4,フルール,牝,3,菅原明良, 53 ,14,7,１, ,芝1800,良,*,(美),上原佑紀,1495,-0.0,10,8,6,35.4,480,-2,
,"2023. 7.22",福島,2福7,1勝,１勝ｸﾗｽ,3,5,レイズカイザー,牡,3,田辺裕信, 55 ,15,3,１, ,ダ1700,良,,(美),田村康仁,1462,-0.4,1,1,1,38.4,518,0,
,"2023. 7.22",福島,2福7,未勝利,未勝利,2,3,ウインネモフィラ,牝,3,松岡正海, 54 ,16,9,１, ,芝2000,良,,(美),奥平雅士,2025,-0.0,12,11,10,36.2,416,-2,
,"2023. 7.22",福島,2福7,新馬,新馬・牝,3,3,セントメモリーズ,牝,2,石川裕紀, 55 ,12,1,１, ,芝1200,良,,(美),斎藤誠,1108,-0.1,,5,5,34.9,470,,
,"2023. 7.22",福島,2福7,新馬,新馬,4,4,アレグロブリランテ,牡,2,戸崎圭太, 55 ,9,1,１, ,芝1800,良,,(美),上原佑紀,1512,-0.1,4,3,1,36.8,446,,
,"2023. 7.22",福島,2福7,未勝利,未勝利,2,3,ハクサンアイ,牝,3,田辺裕信, 54 ,15,4,１, ,ダ1150,良,,(美),加藤士津,1092,-0.5,,4,5,37.4,472,-2,B
,"2023. 7.22",福島,2福7,未勝利,未勝利,7,13,エルフレスアリー,牝,3,津村明秀, 54 ,16,1,１, ,芝1200,良,,(美),木村哲也,1098,-0.4,,1,1,35.5,420,+2,
,"2023. 7.22",福島,2福7,未勝利,未勝利*,4,4,ティンク,牝,2,大野拓弥, 55 ,7,1,１, ,芝1800,良,,(美),久保田貴,1515,-0.2,3,3,3,35.1,494,+4,
,"2023. 7.22",福島,2福7,未勝利,未勝利*,6,11,オンザヴィーナス,牝,2,戸崎圭太, 55 ,15,1,１, ,芝1200,良,,(美),大和田成,1102,-0.4,,3,3,35.3,420,0,
,"2023. 7.16",福島,2福6,1勝,１勝ｸﾗｽ,2,2,フィンガークリック,牝,3,吉村智洋, 53 ,15,6,１, ,ダ1700,良,,(美),水野貴広,1478,-0.1,5,5,4,38.4,500,-2,
,"2023. 7.16",福島,2福6,ｵｰﾌﾟﾝ,福島テレ,7,13,スマートリアン,牝,6,柴田善臣, 55 ,16,5,１, ,芝1200,良,,(栗),石橋守,1094,-0.0,,7,6,34.4,474,-10,
,"2023. 7.16",福島,2福6,3勝,会津ＳＨ･3勝,2,3,パウオレ,牝,4,戸崎圭太, 54 ,16,1,１, ,ダ1150,良,,(美),嘉藤貴行,1077,-0.0,,3,3,36.9,470,+12,
,"2023. 7.16",福島,2福6,2勝,信夫山特･2勝,2,2,サヴォーナ,牡,3,田辺裕信, 55 ,11,1,１, ,芝2600,良,,(栗),中竹和也,2419,-0.5,1,1,1,36.2,516,+2,
,"2023. 7.16",福島,2福6,1勝,１勝ｸﾗｽ・牝,6,10,タマモバンケット,牝,4,菊沢一樹, 56 ,15,6,１, ,ダ1700,良,,(美),菊沢隆徳,1464,-0.0,6,6,5,38.3,482,-2,
,"2023. 7.16",福島,2福6,未勝利,未勝利,3,5,エンジェリックアイ,牝,3,石橋脩, 54 ,16,5,１, ,芝1800,良,,(美),牧光二,1496,-0.9,1,1,1,37.2,474,-8,
,"2023. 7.16",福島,2福6,新馬,新馬,8,9,レオエンプレス,牝,2,永野猛蔵,54☆,10,3,１, ,芝1200,良,,(美),奥平雅士,1116,-0.2,,1,1,35.4,462,,
,"2023. 7.16",福島,2福6,新馬,新馬・牝,3,3,コスモディナー,牝,2,松岡正海, 55 ,13,12,１, ,芝1800,良,,(美),伊藤伸一,1515,-0.3,3,3,3,34.9,456,,
,"2023. 7.16",福島,2福6,未勝利,未勝利,2,4,ランベントライト,牝,3,吉田豊, 54 ,16,3,１, ,ダ1150,良,,(美),田島俊明,1088,-0.1,,1,1,37.2,450,+4,
,"2023. 7.16",福島,2福6,未勝利,未勝利,8,16,シルバーダイヤ,牝,3,Ｍ．デム, 54 ,16,5,１, ,芝1200,良,,(美),小野次郎,1111,-0.2,,1,1,35.5,454,-4,
,"2023. 7.16",福島,2福6,未勝利,未勝利*,7,11,ロジルーラー,牡,2,戸崎圭太, 55 ,13,1,１, ,芝1800,良,,(美),稲垣幸雄,1515,-0.0,5,5,5,37.1,506,-8,
,"2023. 7.16",福島,2福6,未勝利,未勝利*,5,5,オーキッドロマンス,牡,2,吉村智洋, 55 ,11,3,１, ,芝1200,良,,(美),手塚貴久,1111,-0.5,,1,1,35.7,474,-8,
,"2023. 7.15",福島,2福5,1勝,１勝ｸﾗｽ,3,6,ビップアクア,牝,4,菅原明良, 56 ,16,4,１, ,ダ1150,稍,,(美),田島俊明,1094,-0.0,,9,8,36.3,446,+2,B
,"2023. 7.15",福島,2福5,3勝,バーデン･3勝,1,1,デュガ,牡,4,菅原明良, 58 ,11,6,１, ,芝1200,稍,*,(栗),森秀行,1102,-0.5,,9,9,34.5,502,+4,
,"2023. 7.15",福島,2福5,2勝,米沢特別･2勝,8,16,エコロアイ,牝,3,菅原明良, 53 ,16,3,１, ,ダ1150,稍,,(栗),森秀行,1086,-0.4,,2,3,37.1,502,-10,
,"2023. 7.15",福島,2福5,1勝,南相馬特･1勝,8,9,エイトキングゴッド,牡,3,原優介, 55 ,10,6,１, ,芝2000,稍,,(美),青木孝文,2041,-0.2,3,3,3,36.9,464,-4,
,"2023. 7.15",福島,2福5,1勝,１勝ｸﾗｽ・牝,6,11,サウンドクレア,牝,4,戸崎圭太, 56 ,15,1,１, ,芝1200,稍,,(栗),安達昭夫,1110,-0.0,,3,4,35.4,446,-2,
,"2023. 7.15",福島,2福5,未勝利,未勝利,8,16,トロピカルライト,牝,3,丸田恭介, 54 ,16,1,１, ,芝2600,稍,*,(美),宗像義忠,2454,-1.2,9,7,4,36.8,458,0,
,"2023. 7.15",福島,2福5,新馬,新馬,3,3,アイアムユウシュン,牡,2,戸崎圭太, 55 ,14,1,１, ,ダ1150,稍,,(美),奥平雅士,1099,-0.5,,2,2,37.6,494,,
,"2023. 7.15",福島,2福5,新馬,新馬,8,14,エコロマーズ,牡,2,Ｍ．デム, 55 ,14,2,１, ,芝1800,稍,,(栗),牧浦充徳,1520,-0.2,2,2,1,36.2,484,,
,"2023. 7.15",福島,2福5,未勝利,障害未勝利,7,9,ブラウシュヴァルツ,セ,5,伴啓太, 60 ,11,2,１, ,芝2770,稍,,(美),黒岩陽一,3060,-0.2,1,1,1,13.4,484,-6,
,"2023. 7.15",福島,2福5,未勝利,未勝利,2,2,ショウナンガロ,牡,3,内田博幸, 56 ,15,3,１, ,ダ1700,稍,,(美),武市康男,1474,-0.3,6,4,2,38.6,478,-8,B
,"2023. 7.15",福島,2福5,未勝利,未勝利・牝,8,14,ベルシャンソン,牝,3,水沼元輝,51▲,15,7,１, ,ダ1700,稍,,(美),西田雄一,1489,-0.2,5,5,4,39.8,474,-2,
,"2023. 7.15",福島,2福5,ｵｰﾌﾟﾝ,障害・オープ,4,5,マイネルヴァッサー,牡,10,小野寺祐, 62 ,13,3,１, ,芝3380,稍,,(美),土田稔,3491,-0.0,5,3,3,13.6,428,-6,
,"2023. 7. 9",福島,2福4,2勝,彦星賞･2勝,5,7,サンティーテソーロ,牝,3,戸崎圭太, 53 ,14,2,１, ,芝1200,良,,(美),栗田徹,1084,-0.2,,2,2,34.7,424,0,
,"2023. 7. 9",福島,2福4,Ｇ３,七夕賞ＨG3,8,15,セイウンハーデス,牡,4,幸英明, 57 ,16,2,１, ,芝2000,良,,(栗),橋口慎介,1598,-0.2,4,2,2,34.9,476,-2,B
,"2023. 7. 9",福島,2福4,2勝,天の川賞･2勝,6,11,アシタガアルサ,牡,5,団野大成, 58 ,15,5,１, ,ダ1700,良,,(美),小笠倫弘,1459,-0.0,7,3,2,38.2,458,-6,B
,"2023. 7. 9",福島,2福4,1勝,織姫賞･1勝,7,13,ラファドゥラ,牝,3,木幡巧也, 53 ,16,1,１, ,芝1800,良,,(美),小島茂之,1484,-0.2,14,14,10,35.0,468,-2,
,"2023. 7. 9",福島,2福4,1勝,１勝ｸﾗｽ,8,15,フィールザオーラ,牝,3,小林美駒,50★,16,7,１, ,芝1800,良,,(美),武井亮,1483,-0.1,1,1,1,35.6,464,+12,
,"2023. 7. 9",福島,2福4,未勝利,未勝利,6,10,ピックアップライン,牡,3,武士沢友, 56 ,15,1,１, ,ダ1700,良,,(美),田中剛,1479,-0.3,1,1,1,39.7,514,0,
,"2023. 7. 9",福島,2福4,新馬,新馬,2,2,ニシノオウジョ,牝,2,石川裕紀, 55 ,10,2,１, ,芝1200,良,,(美),尾形和幸,1114,-0.1,,1,1,35.9,432,,
,"2023. 7. 9",福島,2福4,新馬,新馬,4,4,ヘルモーズ,牡,2,団野大成, 55 ,11,2,１, ,芝2000,良,,(栗),小林真也,2044,-0.0,2,2,1,36.4,500,,
,"2023. 7. 9",福島,2福4,未勝利,未勝利,5,9,ボールドトップ,牡,3,原優介,54△,15,13,１, ,ダ1700,良,,(美),鈴木慎太,1473,-0.2,2,2,2,38.8,458,-2,
,"2023. 7. 9",福島,2福4,未勝利,未勝利,4,7,アイリッシュパール,牝,3,戸崎圭太, 54 ,16,1,１, ,芝1200,良,,(美),栗田徹,1099,-0.2,,3,3,35.6,474,+4,
,"2023. 7. 9",福島,2福4,未勝利,未勝利・牝,6,10,レディバローズ,牝,3,菅原明良, 54 ,15,2,１, ,ダ1700,良,,(美),奥村武,1482,-0.0,7,6,5,38.8,490,-4,
,"2023. 7. 9",福島,2福4,未勝利,障害未勝利,5,5,ザレストノーウェア,牡,5,蓑島靖典, 60 ,11,3,１, ,芝2750,良,,(美),新開幸一,3005,-0.6,2,1,1,13.1,460,-8,B
,"2023. 7. 8",福島,2福3,1勝,１勝ｸﾗｽ,1,1,クリノアルバトロス,牡,3,松岡正海, 55 ,13,6,１, ,ダ1150,良,,(美),伊藤伸一,1088,-0.0,,12,11,35.8,496,+10,
,"2023. 7. 8",福島,2福3,3勝,阿武隈Ｈ･3勝,1,1,シンボ,牡,6,戸崎圭太, 57 ,11,5,１, ,芝1800,良,,(栗),小崎憲,1480,-0.0,3,3,2,36.1,480,-2,
,"2023. 7. 8",福島,2福3,2勝,猪苗代特･2勝,4,5,バレエマスター,牡,4,田辺裕信, 58 ,13,5,１, ,芝2000,良,,(栗),梅田智之,2011,-0.2,7,6,5,35.3,472,-6,
,"2023. 7. 8",福島,2福3,1勝,須賀川特･1勝,4,5,ダレモトメラレナイ,牝,4,津村明秀, 56 ,13,4,１, ,芝1200,良,,(美),竹内正洋,1090,-0.2,,1,1,35.0,484,-2,
,"2023. 7. 8",福島,2福3,1勝,１勝ｸﾗｽ,2,2,ヤマニンエンディマ,牡,3,戸崎圭太, 55 ,15,1,１, ,ダ1700,良,,(美),辻哲英,1473,-0.3,2,2,2,37.7,496,+6,
,"2023. 7. 8",福島,2福3,未勝利,未勝利,8,16,サクセスパルス,牡,3,三浦皇成, 56 ,16,4,１, ,芝2000,良,,(美),高柳瑞樹,2037,-0.0,10,7,3,35.8,452,-4,
,"2023. 7. 8",福島,2福3,新馬,新馬・牝,4,4,ラストクリスマス,牝,2,石橋脩, 55 ,12,1,１, ,芝1200,良,,(栗),西園正都,1104,-0.2,,2,2,35.3,446,,
,"2023. 7. 8",福島,2福3,新馬,新馬,7,9,エコロヴァルツ,牡,2,Ｍ．デム, 55 ,12,2,１, ,芝1800,良,,(栗),牧浦充徳,1513,-0.3,3,3,3,35.3,482,,
,"2023. 7. 8",福島,2福3,未勝利,未勝利,8,14,トリオンファーレ,セ,3,石川裕紀, 56 ,15,2,１, ,ダ1700,良,,(美),斎藤誠,1478,-0.0,2,2,2,38.6,460,-2,
,"2023. 7. 8",福島,2福3,未勝利,未勝利・牝,8,15,ベリーベリーベリー,牝,3,小林美駒,50★,16,1,１, ,ダ1150,良,,(美),鈴木伸尋,1089,-0.2,,2,2,37.4,440,-2,
,"2023. 7. 8",福島,2福3,未勝利,未勝利*,5,5,ヴァンヴィーヴ,牡,2,Ｍ．デム, 55 ,7,1,１, ,芝1800,良,,(栗),牧浦充徳,1507,-0.8,5,4,2,36.7,488,-2,
,"2023. 7. 8",福島,2福3,未勝利,未勝利*,8,8,マスクオールウィン,牝,2,Ｍ．デム, 55 ,9,1,１, ,芝1200,良,,(美),牧光二,1099,-0.1,,3,2,35.2,484,+2,
,"2023. 7. 2",福島,2福2,1勝,１勝ｸﾗｽ,5,10,プレジャークルーズ,牝,3,菅原明良, 53 ,16,4,１, ,芝1200,良,,(美),大竹正博,1086,-0.3,,1,1,35.1,488,0,B
,"2023. 7. 2",福島,2福2,Ｇ３,ラジオNIＨG3,3,6,エルトンバローズ,牡,3,西村淳也, 55 ,16,3,１, ,芝1800,良,,(栗),杉山晴紀,1469,-0.1,3,3,3,34.9,500,-2,
,"2023. 7. 2",福島,2福2,2勝,いわき特･2勝,8,12,プリンスミノル,牡,4,田辺裕信, 58 ,12,2,１, ,ダ1700,稍,,(美),中舘英二,1456,-0.3,2,2,1,38.1,456,-4,
,"2023. 7. 2",福島,2福2,2勝,さくらん･2勝,8,16,ドンアミティエ,牡,3,松若風馬, 55 ,16,1,１, ,ダ1150,稍,,(栗),今野貞一,1082,-0.0,,2,2,37.0,472,+4,B
,"2023. 7. 2",福島,2福2,1勝,１勝ｸﾗｽ・牝,4,4,メイショウコバト,牝,3,戸崎圭太, 53 ,10,2,１, ,ダ1700,稍,,(美),和田勇介,1454,-0.1,7,2,2,37.4,452,-2,
,"2023. 7. 2",福島,2福2,未勝利,未勝利,3,5,リーリオブランコ,牝,3,三浦皇成, 54 ,16,6,１, ,芝1800,良,,(美),清水英克,1487,-0.2,6,6,4,35.7,438,+4,
,"2023. 7. 2",福島,2福2,新馬,新馬,8,10,ビッグドリーム,牡,2,幸英明, 55 ,10,1,１, ,芝1200,良,,(栗),西園正都,1102,-1.0,,2,2,34.9,516,,
,"2023. 7. 2",福島,2福2,新馬,新馬,4,8,トレミニョン,牝,2,西村淳也, 55 ,16,2,１, ,芝1800,良,,(美),和田勇介,1516,-0.0,4,5,4,35.3,438,,
,"2023. 7. 2",福島,2福2,未勝利,未勝利,4,7,アイファースキャン,牡,3,藤田菜七,54◇,16,2,１, ,ダ1150,稍,,(美),根本康広,1086,-0.5,,1,1,36.7,476,-2,
,"2023. 7. 2",福島,2福2,未勝利,未勝利・牝,2,3,ソワドリヨン,牝,3,北村宏司, 54 ,16,8,１, ,芝2000,良,,(美),古賀慎明,2012,-0.0,11,8,8,35.7,464,-10,
,"2023. 7. 2",福島,2福2,未勝利,未勝利,1,2,ウィズダムハート,牝,3,菅原明良, 54 ,16,3,１, ,芝1200,良,,(美),上原佑紀,1098,-0.1,,4,3,35.0,422,-6,B
,"2023. 7. 2",福島,2福2,未勝利,未勝利*,3,3,コスモブッドレア,牡,2,石川裕紀, 55 ,7,2,１, ,芝1800,良,,(美),小野次郎,1500,-0.6,1,1,1,35.2,462,+2,
,"2023. 7. 1",福島,2福1,1勝,１勝ｸﾗｽ,8,15,リラックス,牡,3,田辺裕信, 55 ,16,1,１, ,ダ1150,重,,(美),久保田貴,1080,-0.0,,2,2,36.7,506,-4,
,"2023. 7. 1",福島,2福1,3勝,鶴ヶ城Ｓ･3勝,3,3,リリーミニスター,セ,6,石川裕紀, 58 ,13,5,１, ,ダ1700,重,,(栗),緒方努,1437,-0.2,1,1,1,37.0,480,-4,
,"2023. 7. 1",福島,2福1,2勝,松島特別･2勝,4,7,ソレイユヴィータ,牝,3,西村淳也, 53 ,16,1,１, ,芝1800,稍,,(栗),杉山晴紀,1483,-0.4,2,2,2,35.3,452,+14,
,"2023. 7. 1",福島,2福1,1勝,開成山特･1勝,7,8,ヒシシュシュ,牝,5,田辺裕信, 56 ,10,5,１, ,芝2600,稍,,(美),中舘英二,2418,-0.1,4,2,2,36.0,416,-6,
,"2023. 7. 1",福島,2福1,1勝,１勝ｸﾗｽ,2,2,ゴールドバランサー,牡,3,内田博幸, 55 ,15,1,１, ,ダ1700,重,,(美),鈴木慎太,1439,-0.1,1,1,1,37.5,450,-8,
,"2023. 7. 1",福島,2福1,未勝利,未勝利,7,13,アームテイル,牝,3,原優介,52△,16,9,１, ,芝2000,稍,,(美),和田勇介,2011,-0.0,8,7,5,35.6,442,-4,
,"2023. 7. 1",福島,2福1,新馬,新馬,7,10,ピンクヴェノム,牝,2,木幡巧也, 55 ,13,1,１, ,ダ1150,重,,(美),牧光二,1082,-0.5,,1,1,36.5,448,,
,"2023. 7. 1",福島,2福1,新馬,新馬,4,4,シリウスコルト,牡,2,丸田恭介, 55 ,13,10,１, ,芝1200,稍,,(美),宗像義忠,1113,-0.2,,8,8,35.1,448,,
,"2023. 7. 1",福島,2福1,ｵｰﾌﾟﾝ,障害・オープ,8,12,ギガバッケン,セ,8,伴啓太, 60 ,12,2,１, ,芝2750,稍,,(美),岩戸孝樹,2597,-0.2,1,1,1,13.1,530,-2,B
,"2023. 7. 1",福島,2福1,未勝利,未勝利,2,3,スピリチュアル,牝,3,武藤雅, 54 ,15,4,１, ,ダ1700,重,,(美),武藤善則,1465,-0.1,4,5,5,38.5,422,-4,
,"2023. 7. 1",福島,2福1,未勝利,未勝利・牝,8,14,イサチルキュート,牝,3,木幡初也, 54 ,15,2,１, ,ダ1700,重,,(美),竹内正洋,1463,-0.5,1,1,1,37.4,468,-2,
,"2023. 7. 1",福島,2福1,未勝利,障害未勝利,2,2,ラジェドール,セ,5,草野太郎, 60 ,13,7,１, ,芝2750,稍,*,(美),小笠倫弘,3015,-0.6,2,1,2,13.2,492,+2,
,"2023. 4.23",福島,1福6,1勝,１勝ｸﾗｽ,5,5,マサカウマザンマイ,牡,5,原優介,56△,11,6,１, ,ダ1700,良,,(美),青木孝文,1458,-0.0,8,7,4,38.2,488,-2,B
,"2023. 4.23",福島,1福6,2勝,福島中央･2勝,4,8,ショウナンハクラク,牡,4,角田大和, 58 ,16,3,１, ,芝1200,良,,(栗),松下武士,1088,-0.1,,6,5,33.8,468,-2,
,"2023. 4.23",福島,1福6,1勝,飯盛山特･1勝,4,5,ウェイオブライト,セ,5,丸山元気, 58 ,14,1,１, ,芝2000,良,,(栗),高橋康之,2013,-0.1,2,2,2,34.9,518,+2,
,"2023. 4.23",福島,1福6,1勝,燧ヶ岳特･1勝,4,5,タガノバルコス,牡,4,丸山元気, 58 ,14,9,１, ,芝2600,良,,(栗),鮫島一歩,2410,-0.1,6,6,5,35.2,478,-8,
,"2023. 4.23",福島,1福6,1勝,１勝ｸﾗｽ・牝,3,3,レリジールダモーレ,牝,4,横山琉人,55☆,11,3,１, ,ダ1700,良,,(栗),高橋義忠,1469,-0.0,6,6,5,38.0,436,0,
,"2023. 4.23",福島,1福6,未勝利,未勝利,7,14,アイヲツグモノ,牝,3,古川奈穂,50★,16,2,１, ,芝1200,良,,(栗),牧浦充徳,1100,-0.1,,3,3,35.2,486,+4,
,"2023. 4.23",福島,1福6,未勝利,未勝利・若,5,8,タロントゥーズ,牡,3,永島まな,52★,14,1,１, ,ダ1700,良,,(栗),大久保龍,1459,-1.4,1,1,1,38.0,458,-4,
,"2023. 4.23",福島,1福6,未勝利,未勝利・牝,1,1,アマイ,牝,3,杉原誠人, 54 ,16,7,１, ,芝1800,良,,(美),伊藤大士,1495,-0.0,1,1,1,35.1,438,-8,
,"2023. 4.23",福島,1福6,未勝利,障害未勝利,6,8,エターナルボンド,セ,6,五十嵐雄, 60 ,12,3,１, ,芝2770,良,,(美),伊藤圭三,3043,-0.4,3,3,2,13.3,518,0,B
,"2023. 4.23",福島,1福6,未勝利,未勝利,5,8,ディーエスソフィア,牡,3,菱田裕二, 56 ,15,8,１, ,ダ1700,良,,(栗),岡田稲男,1476,-0.0,2,3,3,38.1,456,-2,
,"2023. 4.23",福島,1福6,未勝利,未勝利・牝,6,11,キュベリン,牝,3,佐々木大,51▲,16,8,１, ,芝1200,良,*,(美),嘉藤貴行,1106,-0.0,,2,2,35.3,422,+6,
,"2023. 4.23",福島,1福6,未勝利,未勝利,8,16,キイロノトマト,牝,3,永島まな,50★,16,1,１, ,ダ1150,良,,(美),石栗龍彦,1098,-0.3,,3,3,37.3,440,-10,
,"2023. 4.22",福島,1福5,1勝,１勝ｸﾗｽ,7,10,ドクターマンボウ,牡,4,古川奈穂,54★,13,8,１, ,ダ1150,良,,(栗),牧浦充徳,1085,-0.8,,5,5,36.3,440,-8,B
,"2023. 4.22",福島,1福5,Ｇ３,福島牝馬G3,2,2,ステラリア,牝,5,団野大成, 55 ,15,8,１, ,芝1800,良,,(栗),斉藤崇史,1479,-0.0,6,7,6,34.5,504,+8,
,"2023. 4.22",福島,1福5,2勝,尾瀬特Ｈ･2勝,2,2,ヴィブラフォン,牝,4,佐々木大, 53 ,15,15,１, ,ダ1700,良,,(美),高木登,1458,-0.2,2,2,2,38.1,454,+6,
,"2023. 4.22",福島,1福5,1勝,浄土平特･1勝,5,7,テーオースパロー,牡,4,西村淳也, 58 ,13,3,１, ,芝1200,良,,(栗),清水久詞,1100,-0.3,,10,9,34.8,498,0,
,"2023. 4.22",福島,1福5,1勝,１勝ｸﾗｽ・牝,6,10,リュクスフレンド,牝,5,永島まな,52★,14,4,１, ,芝1800,良,,(美),加藤士津,1485,-0.1,3,2,2,35.8,458,-2,
,"2023. 4.22",福島,1福5,未勝利,未勝利,6,12,ヨリキリ,牡,3,三浦皇成, 56 ,16,1,１, ,芝2000,良,,(栗),浜田多実,2025,-0.2,10,9,6,35.4,482,-8,
