Ｍ,日付(yyyy.mm.dd),場所,開催,クラス名,レース名,枠番,馬番,馬名,性別,年齢,騎手,斤量,頭数,人気,着順,芝(内・外),距離,馬場状態,多頭出し,所属,調教師,走破タイム,着差,2角,3角,4角,上り3F,馬体重,馬体重増減,ブリンカー
,"2025. 1.13",中京,1名5,新馬,新馬,1,2,トワイライトシティ,牝,3,西村淳也, 55 ,16,3,１, ,芝1600,良,,(栗),杉山晴紀,1378,-0.1,4,5,4,34.9,450,,
,"2025. 1.13",中京,1名5,新馬,新馬,3,4,ヨリノレジェンド,牡,3,川田将雅, 57 ,15,1,１, ,ダ1200,良,,(栗),奥村豊,1136,-0.3,,4,4,37.0,460,,
,"2025. 1.13",中京,1名5,未勝利,未勝利,1,2,ジーティーアメリカ,牡,3,藤岡佑介, 57 ,16,5,１, ,ダ1900,良,,(栗),吉岡辰弥,2024,-0.3,1,1,1,38.8,520,-2,B
,"2025. 1.13",中京,1名5,未勝利,未勝利,2,4,ゲイルライダー,牡,3,高杉吏麒,55△,16,1,１, ,ダ1400,良,,(栗),牧浦充徳,1260,-0.5,,2,2,37.7,492,+2,
,"2025. 1.13",中京,1名5,未勝利,未勝利・牝,6,11,マーゴットレジーナ,牝,3,角田大和, 55 ,16,10,１, ,ダ1800,良,,(栗),小林真也,1571,-0.3,10,8,8,39.1,436,+4,
,"2025. 1.12",中京,1名4,1勝,１勝ｸﾗｽ,3,6,トラペジスト,牡,4,北村友一, 57 ,18,3,１, ,芝1400,良,*,(栗),音無秀孝,1219,-0.1,,3,3,34.7,540,+10,
,"2025. 1.12",中京,1名4,OP(L),淀短距離(L),1,2,ソンシ,牡,4,川田将雅, 57 ,18,1,１, ,芝1200,良,,(栗),中内田充,1087,-0.2,,4,2,34.1,502,+4,
,"2025. 1.12",中京,1名4,3勝,新春ＳＨ･3勝,3,6,ヒルノローザンヌ,牝,6,池添謙一, 52 ,16,10,１, ,芝1600,良,*,(栗),西村真幸,1344,-0.1,3,3,3,35.8,492,+4,B
,"2025. 1.12",中京,1名4,2勝,天白川特･2勝,2,3,ミッキークレスト,牡,4,坂井瑠星, 57 ,16,1,１, ,ダ1900,良,,(栗),大久保龍,1599,-0.1,5,7,6,37.0,518,+10,
,"2025. 1.12",中京,1名4,1勝,１勝ｸﾗｽ,7,13,マイネルフォーコン,牡,5,川田将雅, 58 ,16,1,１, ,ダ1200,良,,(栗),西園翔太,1122,-0.1,,2,2,35.9,500,+4,
,"2025. 1.12",中京,1名4,1勝,１勝ｸﾗｽ*,6,11,マテンロウコマンド,牡,3,松山弘平, 57 ,16,8,１, ,ダ1400,良,,(栗),長谷川浩,1241,-0.0,,2,2,36.8,512,+16,
,"2025. 1.12",中京,1名4,未勝利,未勝利・牝,8,16,レーゼドラマ,牝,3,西村淳也, 55 ,18,10,１, ,芝2000,良,,(栗),辻野泰之,2016,-0.9,2,2,2,36.8,462,-6,
,"2025. 1.12",中京,1名4,新馬,新馬,1,2,ナンヨーパワフル,牡,3,鮫島克駿, 57 ,16,3,１, ,ダ1800,良,,(栗),松永幹夫,1543,-0.6,6,5,4,38.1,552,,
,"2025. 1.12",中京,1名4,未勝利,障害未勝利,5,6,メイショウコホク,セ,8,小坂忠士, 60 ,12,5,１, ,芝3000,良,,(栗),藤沢則雄,3227,-0.0,6,3,3,13.5,512,+6,
,"2025. 1.12",中京,1名4,未勝利,未勝利・牝,2,3,ヴェントインコーダ,牝,3,藤岡佑介, 55 ,16,7,１, ,ダ1200,良,,(栗),角田晃一,1129,-0.1,,4,3,37.4,468,-6,
,"2025. 1.12",中京,1名4,未勝利,未勝利,5,10,レーティッシュ,牡,3,坂井瑠星, 57 ,16,5,１, ,ダ1400,良,,(栗),高橋一哉,1255,-1.0,,2,1,38.2,514,+4,
,"2025. 1.12",中京,1名4,未勝利,未勝利,8,16,メイショウズイウン,牡,3,武豊, 57 ,16,1,１, ,ダ1800,良,,(栗),本田優,1540,-0.7,5,3,3,37.8,496,+4,
,"2025. 1.11",中京,1名3,未勝利,未勝利,5,10,マッドマックス,牡,3,北村友一, 57 ,16,3,１, ,芝1600,良,,(栗),西園正都,1361,-0.5,2,2,2,36.1,502,+6,
,"2025. 1.11",中京,1名3,OP(L),すばるＳ(L),5,10,フリームファクシ,牡,5,Ｍ．デム, 59 ,16,1,１, ,ダ1400,良,,(栗),須貝尚介,1230,-0.5,,4,4,36.6,526,+4,
,"2025. 1.11",中京,1名3,2勝,恵那特別･2勝,8,16,ダブルハートボンド,牝,4,坂井瑠星, 55 ,16,1,１, ,ダ1800,良,*,(栗),大久保龍,1526,-0.5,3,3,3,36.9,478,+6,
,"2025. 1.11",中京,1名3,2勝,渥美特別･2勝,8,13,パワーホール,セ,4,横山典弘, 57 ,13,5,１, ,芝2000,良,,(栗),昆貢,2017,-0.2,1,1,1,35.2,494,0,
,"2025. 1.11",中京,1名3,ｵｰﾌﾟﾝ,牛若丸ジ,6,7,サイード,セ,6,小牧加矢, 60 ,11,1,１, ,芝3300,良,,(栗),角田晃一,3372,-0.7,4,3,2,13.2,502,+4,
,"2025. 1.11",中京,1名3,1勝,１勝ｸﾗｽ,6,12,メイショウコナン,牡,4,団野大成, 57 ,16,7,１, ,ダ1800,良,,(栗),荒川義之,1533,-0.0,11,5,4,38.2,510,+2,
,"2025. 1.11",中京,1名3,1勝,１勝ｸﾗｽ*,5,5,フードマン,牡,3,松山弘平, 57 ,7,2,１, ,芝1200,良,,(栗),小栗実,1100,-0.2,,3,3,35.1,464,-2,
,"2025. 1.11",中京,1名3,未勝利,未勝利,5,9,マイユニバース,牡,3,横山典弘, 57 ,18,4,１, ,芝2200,良,,(栗),武幸四郎,2165,-0.1,6,9,8,35.1,462,0,
,"2025. 1.11",中京,1名3,1勝,１勝ｸﾗｽ,7,14,ダミエ,牡,5,武豊, 58 ,16,1,１, ,ダ1400,良,,(栗),武幸四郎,1255,-0.1,,7,5,37.8,466,-6,
,"2025. 1.11",中京,1名3,新馬,新馬・牝,8,16,リープアップ,牝,3,北村友一, 55 ,16,2,１, ,ダ1800,良,,(美),田中博康,1544,-0.4,2,2,2,38.4,502,,B
,"2025. 1.11",中京,1名3,未勝利,未勝利,4,7,ワイルドブッター,牡,3,吉村誠之,55△,16,1,１, ,ダ1200,良,,(栗),武英智,1136,-0.1,,2,2,38.7,516,+24,B
,"2025. 1.11",中京,1名3,未勝利,未勝利,1,1,エンマ,牡,3,藤岡佑介, 57 ,16,6,１, ,ダ1800,良,,(栗),武英智,1538,-0.7,13,1,1,38.9,466,+2,
,"2025. 1. 6",中京,1名2,2勝,２勝ｸﾗｽ,2,4,ナムラエイハブ,牡,4,松山弘平, 57 ,16,2,１, ,芝1600,重,,(栗),長谷川浩,1372,-0.1,1,1,1,36.9,516,+14,
,"2025. 1. 6",中京,1名2,ｵｰﾌﾟﾝ,万葉ＳＨ,1,1,ゴールデンスナップ,牝,5,浜中俊, 54 ,17,1,１, ,芝3000,稍,,(栗),田中克典,3102,-0.3,6,4,4,38.3,458,-10,
,"2025. 1. 6",中京,1名2,3勝,寿Ｓ･3勝,1,1,グランドカリナン,牡,5,坂井瑠星, 58 ,18,7,１, ,芝2000,稍,,(美),田島俊明,2020,-0.1,3,4,3,35.8,454,0,
,"2025. 1. 6",中京,1名2,2勝,天竜川特･2勝,8,15,スリリングチェイス,牡,5,西村淳也, 58 ,16,3,１, ,ダ1800,良,*,(栗),渡辺薫彦,1528,-0.6,2,2,2,38.1,510,-4,
,"2025. 1. 6",中京,1名2,1勝,１勝ｸﾗｽ,8,15,ルディック,牡,4,鮫島克駿, 57 ,16,2,１, ,ダ1400,良,,(栗),高野友和,1251,-0.0,,2,2,38.3,530,+18,B
,"2025. 1. 6",中京,1名2,1勝,１勝ｸﾗｽ,7,13,ティンティンデオ,牡,4,鮫島克駿, 57 ,16,6,１, ,ダ1800,良,,(栗),小崎憲,1540,-0.3,9,10,9,37.1,498,+16,
,"2025. 1. 6",中京,1名2,未勝利,未勝利,2,4,ザカリナン,牡,3,吉村誠之,55△,18,4,１, ,芝1400,良,,(栗),小栗実,1222,-0.1,,12,11,35.3,444,-2,
,"2025. 1. 6",中京,1名2,未勝利,未勝利,6,11,ミラージュナイト,牡,3,武豊, 57 ,18,2,１, ,芝2000,良,*,(栗),辻野泰之,2029,-0.2,1,1,1,35.2,488,+20,
,"2025. 1. 6",中京,1名2,1勝,１勝ｸﾗｽ*,1,1,ドンインザムード,牡,3,松山弘平, 57 ,12,8,１, ,ダ1800,良,,(栗),今野貞一,1533,-0.0,4,3,3,38.3,510,+2,
,"2025. 1. 6",中京,1名2,新馬,新馬,8,16,フィリップバローズ,牡,3,松山弘平, 57 ,16,4,１, ,ダ1400,良,,(美),森一誠,1262,-0.4,,2,1,38.7,456,,
,"2025. 1. 6",中京,1名2,未勝利,未勝利,5,9,カフェロワイヤル,牝,3,岩田望来, 55 ,16,1,１, ,ダ1200,良,,(栗),小林真也,1126,-0.1,,2,2,37.0,468,0,B
,"2025. 1. 6",中京,1名2,未勝利,未勝利・牝,1,2,コンテナライン,牝,3,団野大成, 55 ,16,1,１, ,ダ1800,良,,(栗),高柳大輔,1563,-0.1,8,12,12,38.3,480,+12,
,"2025. 1. 5",中京,1名1,1勝,１勝ｸﾗｽ,3,6,オーシャントライブ,セ,5,坂井瑠星, 58 ,16,5,１, ,芝1600,良,,(栗),高柳大輔,1348,-0.2,6,7,6,34.7,444,+4,
,"2025. 1. 5",中京,1名1,Ｇ３,京都金杯ＨG3,4,7,サクラトゥジュール,セ,8,キング, 58 ,16,6,１, ,芝1600,良,,(美),堀宣行,1335,-0.1,13,10,10,34.6,512,0,
,"2025. 1. 5",中京,1名1,3勝,門松Ｓ･3勝,5,10,サウンドアレグリア,牝,4,松山弘平, 56 ,16,2,１, ,ダ1200,良,,(栗),武英智,1116,-0.0,,2,2,35.9,500,0,
,"2025. 1. 5",中京,1名1,2勝,鶴舞特別･2勝,5,5,ハヤテノフクノスケ,牡,4,岩田望来, 57 ,11,2,１, ,芝2200,良,,(栗),中村直也,2121,-0.7,4,5,4,35.0,534,+18,
,"2025. 1. 5",中京,1名1,2勝,２勝ｸﾗｽ,5,9,ナッカーフェイス,牡,6,高倉稜, 58 ,16,12,１, ,ダ1200,良,,(栗),北出成人,1119,-0.0,,12,12,36.0,468,+6,
,"2025. 1. 5",中京,1名1,1勝,１勝ｸﾗｽ*,2,2,ミッキーゴールド,牡,3,浜中俊, 57 ,9,4,１, ,芝2000,良,,(栗),池江泰寿,2009,-0.1,4,4,3,34.5,498,+2,
,"2025. 1. 5",中京,1名1,1勝,１勝ｸﾗｽ・牝,2,4,サクソンジェンヌ,牝,4,団野大成, 55 ,16,1,１, ,ダ1800,良,,(栗),高橋義忠,1530,-0.2,4,3,3,36.1,458,+2,
,"2025. 1. 5",中京,1名1,新馬,新馬,2,4,ジーティーアダマン,牡,3,松山弘平, 57 ,18,2,１, ,芝2000,良,*,(栗),上村洋行,2017,-0.3,1,2,1,35.5,502,,
,"2025. 1. 5",中京,1名1,新馬,新馬,1,1,ソルナシエンテ,牡,3,高杉吏麒,55△,16,2,１, ,ダ1800,良,,(栗),藤岡健一,1550,-0.5,5,4,4,37.5,506,,
,"2025. 1. 5",中京,1名1,未勝利,未勝利,3,5,ハグ,牡,3,高杉吏麒,55△,16,1,１, ,ダ1900,良,,(栗),藤岡健一,2022,-0.0,2,3,2,38.8,510,-4,
,"2025. 1. 5",中京,1名1,未勝利,未勝利,2,4,セルズパワー,牡,3,幸英明, 57 ,16,3,１, ,ダ1400,良,,(栗),牧田和弥,1261,-0.2,,8,7,37.3,468,+4,
,"2025. 1. 5",中京,1名1,未勝利,未勝利,1,2,ルヴァンユニベール,牡,3,高倉稜, 57 ,16,3,１, ,ダ1800,良,,(栗),北出成人,1548,-0.3,3,4,3,37.6,528,-2,
,2024.12.15,中京,4名6,2勝,尾張特Ｈ･2勝,3,6,デイトナモード,牡,4,ドイル, 55 ,18,12,１, ,芝1200,良,,(栗),千田輝彦,1090,-0.1,,2,2,34.6,538,-4,
,2024.12.15,中京,4名6,ｵｰﾌﾟﾝ,コールド,8,16,フリームファクシ,牡,4,Ｍ．デム, 59 ,16,3,１, ,ダ1400,良,*,(栗),須貝尚介,1229,-0.7,,6,5,36.0,520,+2,
,2024.12.15,中京,4名6,2勝,一宮特別･2勝,7,8,ブロッケンボウ,牡,3,団野大成, 56 ,10,2,１, ,芝2200,良,,(栗),佐々木晶,2136,-0.3,1,1,1,35.5,472,+6,
,2024.12.15,中京,4名6,1勝,寒椿賞･1勝*,6,6,ポールセン,牡,2,斎藤新, 56 ,7,1,１, ,ダ1400,良,,(美),斎藤誠,1249,-0.7,,2,2,36.3,476,+6,
,2024.12.15,中京,4名6,1勝,１勝ｸﾗｽ・牝,5,10,サクラオーラ,牝,5,酒井学, 56 ,16,7,１, ,芝1600,良,,(栗),河嶋宏樹,1342,-0.1,7,6,6,35.8,442,+2,
,2024.12.15,中京,4名6,1勝,１勝ｸﾗｽ・若,3,5,レッドフランカー,セ,6,原優介,57☆,16,7,１, ,ダ1400,良,,(栗),音無秀孝,1245,-0.1,,4,3,37.9,468,-8,B
,2024.12.15,中京,4名6,1勝,１勝ｸﾗｽ,1,1,ワンパット,牡,3,太宰啓介, 57 ,15,3,１, ,ダ1900,良,,(栗),高橋亮,2005,-0.0,8,8,7,36.9,484,0,
,2024.12.15,中京,4名6,新馬,新馬,2,3,ホーリーブラッサム,牝,2,団野大成, 55 ,18,2,１, ,芝1400,良,,(栗),斉藤崇史,1230,-0.4,,1,1,35.6,488,,
,2024.12.15,中京,4名6,未勝利,未勝利*,3,5,オンザムーブ,牡,2,西村淳也, 56 ,16,3,１, ,芝1600,良,,(栗),矢作芳人,1346,-0.0,2,2,2,35.8,504,0,
,2024.12.15,中京,4名6,1勝,１勝ｸﾗｽ,6,11,ボックスオフィス,牡,3,川又賢治, 57 ,16,5,１, ,ダ1800,良,,(栗),吉村圭司,1531,-0.0,4,2,2,37.8,516,-8,B
,2024.12.15,中京,4名6,1勝,１勝ｸﾗｽ,2,4,メイショウキルギス,牡,3,高杉吏麒,55△,16,1,１, ,ダ1200,良,,(栗),高橋亮,1115,-0.4,,1,1,36.9,478,+2,
,2024.12.15,中京,4名6,未勝利,未勝利*,2,2,ヤングアメリカンズ,牡,2,小沢大仁,55☆,15,2,１, ,ダ1800,良,,(栗),奥村豊,1550,-0.1,3,5,4,37.5,492,+12,
,2024.12.14,中京,4名5,1勝,１勝ｸﾗｽ,3,6,スカイハイ,牡,3,古川吉洋, 57 ,18,1,１, ,芝1400,良,*,(栗),清水久詞,1212,-0.1,,4,4,35.2,540,-6,
,2024.12.14,中京,4名5,3勝,尾頭橋Ｓ･3勝,7,10,フタイテンロック,牡,5,小崎綾也, 58 ,13,8,１, ,ダ1800,良,,(美),佐藤吉勝,1513,-0.1,2,2,2,37.6,502,+6,
,2024.12.14,中京,4名5,2勝,ヤングジ･2勝,2,3,アイファースキャン,牡,4,望月洵輝, 58 ,16,15,１, ,ダ1400,良,,(美),根本康広,1250,-0.0,,5,4,37.4,488,0,
,2024.12.14,中京,4名5,ｵｰﾌﾟﾝ,中京２歳,3,3,アメリカンステージ,牡,2,岩田康誠, 57 ,11,1,１, ,芝1200,良,,(栗),矢作芳人,1091,-0.6,,1,1,34.0,506,0,
,2024.12.14,中京,4名5,1勝,ヤングジ･1勝,8,15,タガノデュード,牡,3,室陽一朗, 57 ,16,1,１, ,芝2000,良,,(栗),宮徹,2012,-0.1,2,1,2,35.2,490,+18,
,2024.12.14,中京,4名5,1勝,１勝ｸﾗｽ,7,13,アークドール,牡,3,丸山元気, 57 ,16,2,１, ,ダ1800,良,,(栗),松永幹夫,1543,-0.0,12,4,3,38.3,434,0,
,2024.12.14,中京,4名5,1勝,１勝ｸﾗｽ,4,8,ミッドナイトラスタ,牝,3,岩田康誠, 55 ,16,6,１, ,ダ1400,良,,(美),加藤征弘,1241,-0.2,,5,5,37.3,480,-16,
,2024.12.14,中京,4名5,未勝利,未勝利*,5,10,ノラリクラリ,牡,2,高杉吏麒,54△,18,4,１, ,芝2000,良,,(栗),藤岡健一,2026,-0.1,4,3,3,35.0,438,+12,
,2024.12.14,中京,4名5,未勝利,未勝利・牝*,6,12,コルドンブルー,牝,2,鮫島克駿, 55 ,18,1,１, ,芝1400,良,,(栗),松永幹夫,1223,-0.3,,8,8,35.1,438,0,
,2024.12.14,中京,4名5,1勝,１勝ｸﾗｽ,5,9,ビバップ,牡,3,鮫島克駿, 57 ,16,1,１, ,ダ1200,良,,(栗),清水久詞,1116,-0.3,,1,1,36.4,486,-4,B
,2024.12.14,中京,4名5,1勝,１勝ｸﾗｽ・牝,2,3,サイモンブーケ,牝,4,古川奈穂,53▲,16,2,１, ,ダ1800,良,,(栗),梅田智之,1529,-0.1,3,4,4,37.6,514,0,B
,2024.12.14,中京,4名5,未勝利,未勝利*,4,8,カペルブリュッケ,牡,2,高杉吏麒,54△,16,1,１, ,ダ1400,良,,(栗),浜田多実,1261,-0.2,,5,5,38.0,456,+4,
,"2024.12. 8",中京,4名4,1勝,１勝ｸﾗｽ,8,15,アルトゥーム,牡,3,高杉吏麒,55△,16,2,１, ,芝1600,良,,(栗),藤岡健一,1350,-0.3,3,3,2,35.6,426,+2,
,"2024.12. 8",中京,4名4,3勝,知立Ｓ･3勝,8,12,スリーアイランド,牝,4,ドイル, 56 ,13,2,１, ,芝1200,良,,(栗),中竹和也,1088,-0.0,,4,3,34.4,492,-4,
,"2024.12. 8",中京,4名4,2勝,名古屋日･2勝,4,7,ナヴォーナ,牡,4,川端海翼, 58 ,16,4,１, ,芝2000,良,,(栗),矢作芳人,2009,-0.1,7,4,4,35.8,484,+4,B
,"2024.12. 8",中京,4名4,1勝,大須特別･1勝,8,8,キングオブフジ,牡,3,中井裕二, 57 ,9,3,１, ,ダ1800,良,,(栗),角田晃一,1536,-0.5,4,5,5,37.7,502,+8,
,"2024.12. 8",中京,4名4,1勝,１勝ｸﾗｽ,1,2,エチャケナ,牝,3,伊藤工真, 55 ,16,7,１, ,ダ1400,良,,(美),金成貴史,1255,-0.0,,4,3,38.6,442,-6,
,"2024.12. 8",中京,4名4,1勝,１勝ｸﾗｽ・牝,4,7,スズカミエール,牝,3,川須栄彦, 55 ,18,4,１, ,芝2000,良,,(栗),吉村圭司,2014,-0.1,5,6,6,34.7,478,+8,
,"2024.12. 8",中京,4名4,1勝,１勝ｸﾗｽ・若,8,11,アスクデビューモア,牡,3,今村聖奈,54▲,11,2,１, ,ダ1800,良,,(栗),福永祐一,1537,-0.0,9,10,8,37.6,468,0,
,"2024.12. 8",中京,4名4,新馬,新馬,5,6,エムズ,牡,2,荻野極, 56 ,12,1,１, ,芝2000,良,,(栗),池江泰寿,2039,-0.1,5,4,5,34.6,438,,
,"2024.12. 8",中京,4名4,未勝利,未勝利*,5,8,デリュージョン,牡,2,西塚洸二,55☆,15,2,１, ,芝1400,良,,(栗),奥村豊,1227,-0.1,,3,3,35.6,464,-6,
,"2024.12. 8",中京,4名4,1勝,１勝ｸﾗｽ・牝,4,8,ゼンノツキヨミ,牝,3,荻野極, 55 ,16,2,１, ,ダ1200,良,,(栗),武幸四郎,1125,-0.0,,5,4,37.1,442,+8,
,"2024.12. 8",中京,4名4,未勝利,未勝利*,6,12,タイセイレグノ,牡,2,高杉吏麒,54△,16,1,１, ,ダ1800,良,,(栗),浜田多実,1559,-0.0,2,2,2,40.1,470,+6,
,"2024.12. 8",中京,4名4,未勝利,未勝利*,6,7,モズタチアガレ,牡,2,柴田裕一,53▲,12,1,１, ,ダ1200,良,,(栗),中尾秀正,1130,-0.2,,2,3,37.3,480,+10,
,"2024.12. 7",中京,4名3,1勝,１勝ｸﾗｽ,2,4,アイルドリアン,牝,3,ドイル, 55 ,18,2,１, ,芝1200,良,,(栗),音無秀孝,1098,-0.2,,1,1,34.0,492,-8,
,"2024.12. 7",中京,4名3,Ｇ３,中日新聞ＨG3,4,8,デシエルト,牡,5,岩田康誠, 58 ,18,3,１, ,芝2000,良,,(栗),安田翔伍,1584,-0.4,1,1,1,35.6,532,+4,
,"2024.12. 7",中京,4名3,2勝,鳴海特別･2勝,3,5,スナークラファエロ,セ,3,西村淳也, 57 ,16,2,１, ,ダ1800,良,,(栗),野中賢二,1520,-0.3,1,1,1,36.9,486,+12,B
,"2024.12. 7",中京,4名3,1勝,つわぶき･1勝,7,9,ルージュラナキラ,牝,2,岩田康誠, 55 ,12,7,１, ,芝1400,良,,(美),加藤征弘,1219,-0.0,,12,11,35.1,466,0,
,"2024.12. 7",中京,4名3,1勝,１勝ｸﾗｽ,3,4,カツラノキサノキ,牡,3,岩田康誠, 57 ,15,4,１, ,ダ1200,良,,(栗),庄野靖志,1121,-0.1,,9,9,35.9,492,+4,
,"2024.12. 7",中京,4名3,1勝,１勝ｸﾗｽ,8,17,ファミリータイム,牡,3,鮫島克駿, 56 ,18,5,１, ,芝2200,良,,(栗),石坂公一,2118,-0.1,12,10,6,35.2,472,0,
,"2024.12. 7",中京,4名3,1勝,１勝ｸﾗｽ,8,15,ジャスパーワールド,セ,4,高杉吏麒,56△,16,12,１, ,ダ1900,良,*,(栗),森秀行,1594,-0.6,1,4,4,37.2,532,+20,B
,"2024.12. 7",中京,4名3,新馬,新馬,4,7,トゥロン,牝,2,西村淳也, 55 ,16,4,１, ,ダ1400,良,,(栗),佐々木晶,1252,-0.0,,5,4,36.8,522,,
,"2024.12. 7",中京,4名3,未勝利,未勝利*,5,5,マテンロウムーブ,牡,2,横山典弘, 56 ,10,3,１, ,芝2000,良,,(栗),松永幹夫,2015,-0.0,9,7,6,34.2,492,+4,
,"2024.12. 7",中京,4名3,1勝,１勝ｸﾗｽ・牝,4,4,モモンウールー,牝,3,松山弘平, 55 ,8,1,１, ,ダ1800,良,,(栗),池添学,1535,-0.0,4,4,4,36.6,454,-4,
,"2024.12. 7",中京,4名3,1勝,１勝ｸﾗｽ,6,8,トクシーカイザー,牡,4,Ｍ．デム, 58 ,13,2,１, ,ダ1400,良,,(美),小島茂之,1240,-0.4,,1,1,36.7,482,0,
,"2024.12. 7",中京,4名3,未勝利,未勝利・牝*,3,3,プリンセッサ,牝,2,鮫島克駿, 55 ,10,1,１, ,ダ1800,良,,(栗),牧田和弥,1545,-1.3,2,1,1,37.4,496,-10,
,"2024.12. 1",中京,4名2,1勝,栄特別･1勝,2,3,オルトパラティウム,牡,3,ムーア, 56 ,16,1,１, ,芝2200,良,,(栗),安田翔伍,2126,-0.2,2,4,3,34.9,508,+4,
,"2024.12. 1",中京,4名2,Ｇ１,チャンピG1,1,2,レモンポップ,牡,6,坂井瑠星, 58 ,16,1,１, ,ダ1800,良,,(美),田中博康,1501,-0.0,1,1,1,36.9,516,+2,
,"2024.12. 1",中京,4名2,2勝,クロフネ･2勝,3,5,ライジン,牡,4,岩田望来, 58 ,16,3,１, ,ダ1200,良,,(栗),池添学,1109,-0.1,,2,2,36.3,492,+4,
,"2024.12. 1",中京,4名2,1勝,こうやま･1勝,4,4,カラマティアノス,牡,2,川田将雅, 56 ,7,2,１, ,芝1600,良,,(美),奥村武,1351,-0.0,6,4,4,34.2,462,+4,
,"2024.12. 1",中京,4名2,1勝,１勝ｸﾗｽ,5,10,グロリアラウス,セ,3,Ｃ．デム, 57 ,18,2,１, ,芝1400,良,,(栗),斉藤崇史,1207,-0.0,,2,2,34.3,490,+6,
,"2024.12. 1",中京,4名2,1勝,１勝ｸﾗｽ,7,10,ホークフィールド,牡,3,Ｃ．デム, 56 ,12,1,１, ,ダ1800,良,,(栗),武英智,1519,-0.0,3,4,3,36.8,484,+2,
,"2024.12. 1",中京,4名2,1勝,１勝ｸﾗｽ,1,2,ズバットマサムネ,牡,3,川又賢治, 57 ,16,3,１, ,ダ1200,良,,(栗),杉山佳明,1124,-0.2,,2,2,36.4,498,-2,
,"2024.12. 1",中京,4名2,未勝利,未勝利*,7,7,インターポーザー,牡,2,Ｃ．デム, 56 ,8,1,１, ,芝2000,良,,(栗),高野友和,2027,-0.3,7,7,3,34.2,486,+12,
,"2024.12. 1",中京,4名2,未勝利,未勝利*,3,4,ラージギャラリー,牝,2,ルメール, 55 ,15,4,１, ,芝1600,良,,(栗),高橋亮,1349,-0.5,1,1,1,34.4,470,+2,
,"2024.12. 1",中京,4名2,1勝,１勝ｸﾗｽ,5,5,セレクティオ,牡,4,菱田裕二, 58 ,9,7,１, ,ダ1900,良,,(栗),橋口慎介,1597,-0.2,5,7,6,37.7,488,+8,
,"2024.12. 1",中京,4名2,1勝,１勝ｸﾗｽ・牝,6,12,ディクレアブルーム,牝,4,永島まな,54◇,16,6,１, ,ダ1400,良,,(栗),辻野泰之,1252,-0.3,,2,1,37.2,484,0,
,"2024.12. 1",中京,4名2,未勝利,未勝利*,6,7,ミライヘノカギ,牡,2,川田将雅, 56 ,12,2,１, ,ダ1800,良,,(美),上原佑紀,1532,-0.2,2,2,2,37.0,526,+4,
,2024.11.30,中京,4名1,1勝,１勝ｸﾗｽ,2,4,サダムオプシス,牡,3,永島まな,54◇,17,8,１, ,芝2000,良,,(栗),平田修,2008,-0.1,1,1,1,34.2,470,-4,
,2024.11.30,中京,4名1,3勝,飛騨Ｓ･3勝,6,8,ベガリス,牝,4,藤懸貴志, 56 ,13,6,１, ,芝1400,良,,(栗),高橋義忠,1214,-0.0,,1,1,34.5,430,+6,
,2024.11.30,中京,4名1,2勝,中京日Ｈ･2勝,4,5,メルトユアハート,牝,3,横山和生, 53 ,13,5,１, ,芝1600,良,,(栗),長谷川浩,1339,-0.1,2,2,2,34.6,500,0,
,2024.11.30,中京,4名1,2勝,犬山特別･2勝,2,3,メイショウポペット,牝,4,横山和生, 56 ,16,6,１, ,ダ1800,良,,(栗),角田晃一,1530,-0.1,13,1,1,37.6,498,+2,
,2024.11.30,中京,4名1,1勝,１勝ｸﾗｽ,8,16,ダズリングブレイヴ,セ,4,亀田温心, 58 ,16,4,１, ,芝1600,良,,(栗),斉藤崇史,1335,-0.0,9,8,8,34.9,484,-4,
,2024.11.30,中京,4名1,1勝,１勝ｸﾗｽ・若,7,10,ユメハハテシナク,牡,4,高杉吏麒,56△,12,5,１, ,ダ1800,良,,(栗),石坂公一,1544,-0.1,2,3,2,37.2,488,-2,
,2024.11.30,中京,4名1,1勝,１勝ｸﾗｽ,5,10,アンシール,セ,3,鮫島克駿, 57 ,16,1,１, ,ダ1400,良,,(栗),小崎憲,1246,-0.1,,10,7,36.4,474,-4,
,2024.11.30,中京,4名1,新馬,新馬,7,7,フィングステン,牝,2,亀田温心, 55 ,8,3,１, ,ダ1800,良,,(栗),西園正都,1582,-0.2,2,2,2,37.6,464,,
,2024.11.30,中京,4名1,未勝利,未勝利*,3,6,タガノアンファン,牡,2,藤懸貴志, 56 ,17,1,１, ,芝1200,良,,(栗),石坂公一,1091,-0.0,,3,3,34.5,466,+2,
,2024.11.30,中京,4名1,1勝,１勝ｸﾗｽ・牝,6,8,ザブライド,牝,3,鮫島克駿, 54 ,13,1,１, ,ダ1800,良,,(栗),西村真幸,1542,-0.2,2,2,2,37.9,470,+2,B
,2024.11.30,中京,4名1,1勝,１勝ｸﾗｽ,3,5,イミュータブル,牡,4,鮫島克駿, 58 ,16,2,１, ,ダ1200,良,,(栗),浜田多実,1123,-0.3,,2,2,37.5,488,+4,
,2024.11.30,中京,4名1,未勝利,未勝利・牝*,4,8,フルドド,牝,2,長岡禎仁, 55 ,16,6,１, ,ダ1400,良,*,(栗),茶木太樹,1251,-0.1,,2,2,37.9,468,+10,
