Ｍ,日付(yyyy.mm.dd),場所,開催,クラス名,レース名,枠番,馬番,馬名,性別,年齢,騎手,斤量,頭数,人気,着順,芝(内・外),距離,馬場状態,多頭出し,所属,調教師,走破タイム,着差,2角,3角,4角,上り3F,馬体重,馬体重増減,ブリンカー
,"2023.11. 4",京都,3京1,3勝,貴船ＳＨ･3勝,8,16,パラシュラーマ,牡,3,坂井瑠星, 57 ,16,1,１, ,ダ1200,良,,(栗),浜田多実,1108,-0.4,,3,3,35.1,474,-6,
,"2023.11. 4",京都,3京1,2勝,衣笠特別･2勝,7,8,ラスマドレス,牝,4,北村友一, 56 ,10,2,１, 内,芝2000,良,*,(栗),安田隆行,1592,-0.4,7,8,8,33.4,466,+8,
,"2023.11. 4",京都,3京1,1勝,１勝ｸﾗｽ,5,5,ヘニータイフーン,牝,3,団野大成, 54 ,12,3,１, ,ダ1800,良,,(栗),中村直也,1528,-0.2,5,6,5,37.0,486,+2,
,"2023.11. 4",京都,3京1,1勝,１勝ｸﾗｽ,8,10,ジューンアヲニヨシ,牡,3,藤岡康太, 56 ,11,3,１, 外,芝2200,良,*,(栗),松下武士,2121,-0.1,8,8,9,33.7,482,-4,
,"2023.11. 4",京都,3京1,新馬,新馬,3,4,エイカイソウル,牡,2,松山弘平, 56 ,14,1,１, ,ダ1800,良,,(栗),藤原英昭,1543,-1.8,3,3,3,37.6,472,,
,"2023.11. 4",京都,3京1,新馬,新馬,4,4,キーパフォーマー,牝,2,松若風馬, 55 ,10,6,１, 内,芝1600,良,,(栗),佐々木晶,1366,-0.1,,9,3,33.9,450,,
,"2023.11. 4",京都,3京1,未勝利,未勝利*,4,4,キープカルム,牡,2,鮫島克駿, 56 ,8,2,１, 内,芝2000,良,,(栗),中竹和也,2010,-0.2,3,3,2,33.8,490,-2,
,"2023.11. 4",京都,3京1,未勝利,未勝利・牝*,7,10,イフェイオン,牝,2,西村淳也, 55 ,13,2,１, 内,芝1600,良,,(栗),杉山佳明,1333,-0.3,,5,5,34.3,484,+2,
,"2023.11. 4",京都,3京1,未勝利,未勝利*,8,11,ポッドロゴ,牡,2,松山弘平, 56 ,11,2,１, ,ダ1800,良,,(栗),西園正都,1544,-0.4,3,3,2,37.1,472,+10,
,"2023.11. 4",京都,3京1,未勝利,未勝利*,6,11,スターターン,牡,2,松山弘平, 56 ,16,3,１, ,ダ1400,良,,(栗),坂口智康,1260,-0.2,,3,4,38.4,468,-10,
,2023.10.29,京都,2京9,2勝,２勝ｸﾗｽ,7,13,ブレーヴジャッカル,セ,5,浜中俊, 58 ,16,6,１, ,ダ1400,良,,(栗),長谷川浩,1245,-0.3,,8,5,37.2,456,-6,B
,2023.10.29,京都,2京9,OP(L),カシオペ(L),6,11,アルナシーム,牡,4,鮫島克駿, 57 ,16,3,１, 外,芝1800,良,,(栗),橋口慎介,1447,-0.1,,5,5,34.4,440,-2,
,2023.10.29,京都,2京9,3勝,古都ＳＨ･3勝,4,8,ワープスピード,牡,4,荻野極, 56 ,17,3,１, 外,芝3000,良,,(美),高木登,3037,-0.2,7,7,5,35.3,500,-2,B
,2023.10.29,京都,2京9,2勝,堀川特別･2勝,7,7,アイスグリーン,牡,3,鮫島克駿, 56 ,9,2,１, 外,芝1800,良,,(栗),池添学,1479,-0.2,,3,3,33.1,480,+6,
,2023.10.29,京都,2京9,1勝,１勝ｸﾗｽ,7,14,カマチョクイン,牝,3,鮫島克駿, 54 ,16,3,１, ,ダ1400,良,,(栗),橋口慎介,1248,-0.1,,5,4,37.9,466,+6,
,2023.10.29,京都,2京9,1勝,１勝ｸﾗｽ,2,2,ササヤキ,牡,3,池添謙一, 56 ,11,1,１, ,ダ1800,良,,(栗),畑端省吾,1534,-0.8,1,1,1,39.5,540,+8,
,2023.10.29,京都,2京9,新馬,新馬,5,5,ビップジーニー,牡,2,和田竜二, 56 ,10,2,１, 内,芝1400,良,,(栗),松下武士,1224,-0.0,,4,4,34.6,476,,
,2023.10.29,京都,2京9,新馬,新馬,8,11,カーメルタザイト,牡,2,北村友一, 56 ,11,1,１, 外,芝1800,良,,(栗),安田翔伍,1476,-0.2,,3,3,35.4,462,,
,2023.10.29,京都,2京9,新馬,新馬,6,6,パシアンジャン,牡,2,和田竜二, 56 ,10,5,１, ,ダ1800,良,,(栗),鈴木孝志,1545,-0.6,3,3,2,37.3,444,,
,2023.10.29,京都,2京9,未勝利,未勝利*,8,13,ルージュプレジール,牝,2,浜中俊, 55 ,13,6,１, 内,芝1600,良,,(栗),田中克典,1345,-0.0,,6,6,35.6,456,-2,
,2023.10.29,京都,2京9,未勝利,未勝利*,6,7,バロンドール,牡,2,横山典弘, 56 ,12,1,１, ,ダ1800,良,,(栗),松永幹夫,1548,-1.0,6,4,4,39.3,524,+2,
,2023.10.29,京都,2京9,未勝利,未勝利・牝*,5,5,ディーノサンライズ,牝,2,坂井瑠星, 55 ,12,7,１, ,ダ1400,良,,(栗),高橋康之,1264,-0.5,,5,5,39.2,442,+6,
,2023.10.28,京都,2京8,2勝,２勝ｸﾗｽ,3,4,ブライアンセンス,牡,3,モレイラ, 56 ,14,1,１, ,ダ1800,良,,(美),斎藤誠,1522,-0.5,6,7,7,37.4,512,+4,
,2023.10.28,京都,2京8,Ｇ２,スワンＳG2,2,3,ウイングレイテスト,牡,6,松岡正海, 57 ,18,10,１, 外,芝1400,良,,(美),畠山吉宏,1199,-0.1,,2,2,34.4,500,+4,B
,2023.10.28,京都,2京8,3勝,御陵Ｓ･3勝,6,11,ミッキーヌチバナ,牡,5,Ｍ．デム, 58 ,16,4,１, ,ダ1800,良,,(栗),高橋亮,1516,-0.0,11,8,7,37.2,524,+12,
,2023.10.28,京都,2京8,2勝,２勝ｸﾗｽ,6,8,スズハローム,牡,3,鮫島克駿, 56 ,13,3,１, 外,芝1400,良,,(栗),牧田和弥,1204,-0.2,,12,12,33.2,452,-8,
,2023.10.28,京都,2京8,OP(L),萩Ｓ(L),5,5,ルシフェル,牝,2,川田将雅, 55 ,7,1,１, 外,芝1800,良,,(栗),斉藤崇史,1479,-0.2,,5,3,34.0,488,+6,
,2023.10.28,京都,2京8,1勝,１勝ｸﾗｽ,7,8,グランヴィノス,牡,3,川田将雅, 56 ,10,2,１, 外,芝1800,良,,(栗),友道康夫,1459,-0.3,,7,7,33.5,512,-4,
,2023.10.28,京都,2京8,1勝,１勝ｸﾗｽ・牝,6,6,クリノクリスタル,牝,3,田口貫太,52△,11,1,１, ,ダ1800,良,,(栗),大橋勇樹,1540,-0.1,5,7,7,38.7,466,+2,
,2023.10.28,京都,2京8,新馬,新馬,5,5,ブエナオンダ,牡,2,川田将雅, 56 ,11,2,１, 内,芝2000,良,,(栗),須貝尚介,2014,-0.7,4,3,3,34.4,456,,
,2023.10.28,京都,2京8,新馬,新馬,2,2,メイショウザンゲツ,牝,2,和田竜二, 55 ,11,7,１, ,ダ1400,良,,(栗),鈴木孝志,1268,-0.5,,1,1,38.6,428,,
,2023.10.28,京都,2京8,未勝利,未勝利*,6,6,ダノンデサイル,牡,2,横山典弘, 56 ,10,5,１, 外,芝1800,良,,(栗),安田翔伍,1479,-0.2,,2,2,35.0,508,+4,
,2023.10.28,京都,2京8,未勝利,未勝利*,6,7,トッピゴー,牡,2,武豊, 56 ,12,1,１, ,ダ1200,良,,(栗),角田晃一,1131,-0.6,,2,2,37.0,514,-10,
,2023.10.28,京都,2京8,未勝利,未勝利*,6,7,ブルーサン,牡,2,和田竜二, 56 ,12,1,１, ,ダ1800,良,,(栗),川村禎彦,1540,-0.2,1,1,1,39.7,508,+2,
,2023.10.22,京都,2京7,3勝,桂川ＳＨ･3勝,2,2,ペースセッティング,牡,3,団野大成, 56 ,14,2,１, ,ダ1400,良,,(栗),安田隆行,1233,-0.7,,3,2,35.8,490,-2,
,2023.10.22,京都,2京7,Ｇ１,菊花賞G1,8,17,ドゥレッツァ,牡,3,ルメール, 57 ,17,4,１, 外,芝3000,良,,(美),尾関知人,3031,-0.6,1,3,2,34.6,468,+12,
,2023.10.22,京都,2京7,3勝,三年坂Ｓ･3勝,8,13,ソーダズリング,牝,3,武豊, 54 ,13,2,１, 外,芝1600,良,,(栗),音無秀孝,1337,-0.0,,6,6,32.8,474,0,
,2023.10.22,京都,2京7,2勝,壬生特別･2勝,3,6,ミルトクレイモー,牡,3,岩田望来, 57 ,16,3,１, 内,芝1200,良,,(栗),中村直也,1077,-0.3,,6,4,33.3,508,+2,
,2023.10.22,京都,2京7,1勝,なでしこ･1勝,1,1,ナスティウェザー,牡,2,岩田望来, 56 ,8,2,１, ,ダ1400,良,,(美),加藤征弘,1247,-0.1,,7,7,36.9,448,-4,
,2023.10.22,京都,2京7,2勝,２勝ｸﾗｽ・牝,1,1,ガウラ,牝,3,和田竜二, 54 ,16,8,１, ,ダ1800,良,,(栗),鈴木孝志,1525,-0.1,4,4,6,36.9,480,+2,
,2023.10.22,京都,2京7,1勝,１勝ｸﾗｽ,8,15,ビヨンドザヴァレー,牝,3,松山弘平, 54 ,16,1,１, 外,芝1600,良,,(栗),橋口慎介,1328,-0.1,,5,4,35.2,458,+8,
,2023.10.22,京都,2京7,新馬,新馬,8,8,サンライズアース,牡,2,Ｍ．デム, 56 ,8,7,１, 内,芝2000,良,,(栗),石坂公一,2014,-0.1,1,1,1,35.2,538,,
,2023.10.22,京都,2京7,新馬,新馬,1,1,ミライテーラー,牝,2,中井裕二, 55 ,12,6,１, ,ダ1200,良,,(栗),飯田雄三,1126,-0.5,,1,1,36.5,470,,
,2023.10.22,京都,2京7,未勝利,未勝利*,6,6,オールデュスヴラン,牡,2,モレイラ, 56 ,10,4,１, 内,芝2000,良,,(栗),池江泰寿,2019,-0.0,5,5,5,35.2,470,-2,
,2023.10.22,京都,2京7,未勝利,未勝利*,1,2,ヒルノドゴール,牡,2,武豊, 56 ,16,2,１, ,ダ1400,良,,(栗),北出成人,1257,-0.3,,5,5,37.7,498,-4,
,2023.10.22,京都,2京7,未勝利,未勝利*,4,4,テンエースワン,牡,2,岩田望来, 56 ,11,3,１, ,ダ1800,良,,(栗),大久保龍,1550,-0.1,4,3,3,37.6,486,+8,
,2023.10.21,京都,2京6,2勝,２勝ｸﾗｽ,8,15,ステラフィオーレ,牝,4,松山弘平, 56 ,16,4,１, ,ダ1200,良,,(栗),小栗実,1110,-0.0,,1,1,36.5,482,+16,
,2023.10.21,京都,2京6,ｵｰﾌﾟﾝ,オータム,8,13,サンライズフレイム,牡,3,藤岡康太, 56 ,13,1,１, ,ダ1400,良,,(栗),石坂公一,1237,-0.3,,11,11,35.6,508,+2,
,2023.10.21,京都,2京6,2勝,鳴滝特Ｈ･2勝,4,4,ブレイヴロッカー,牡,3,藤岡康太, 55 ,12,1,１, 外,芝2400,良,,(栗),本田優,2252,-0.2,10,9,9,34.8,460,+6,
,2023.10.21,京都,2京6,2勝,北國新聞･2勝,8,16,イーサンバーニング,牡,4,武豊, 58 ,16,3,１, ,ダ1900,良,,(美),中野栄治,1596,-0.5,12,6,2,38.0,504,+6,
,2023.10.21,京都,2京6,1勝,１勝ｸﾗｽ,1,1,ロードトラスト,牡,3,川田将雅, 56 ,8,1,１, ,ダ1800,良,,(栗),長谷川浩,1542,-0.4,1,1,1,37.4,490,0,B
,2023.10.21,京都,2京6,1勝,１勝ｸﾗｽ,7,7,ハギノアルデバラン,牡,3,川田将雅, 56 ,7,1,１, 内,芝2000,良,,(栗),鮫島一歩,2008,-0.1,3,3,3,35.1,498,+4,
,2023.10.21,京都,2京6,1勝,１勝ｸﾗｽ,6,9,アイファーシアトル,牝,3,藤懸貴志, 55 ,14,2,１, ,ダ1200,良,,(栗),鮫島一歩,1124,-0.1,,1,1,37.3,472,0,
,2023.10.21,京都,2京6,新馬,新馬,6,9,ブルーアイドガール,牝,2,松山弘平, 55 ,14,2,１, 内,芝1600,良,,(栗),吉岡辰弥,1364,-0.2,,8,8,34.9,430,,
,2023.10.21,京都,2京6,新馬,新馬・牝,3,5,ケーブパール,牝,2,藤岡康太, 55 ,18,4,１, 内,芝1400,良,,(栗),友道康夫,1223,-0.1,,12,11,34.0,430,,
,2023.10.21,京都,2京6,新馬,新馬,8,16,キャストロペペ,牡,2,国分優作, 56 ,16,9,１, ,ダ1800,良,*,(栗),四位洋文,1558,-0.9,3,1,1,40.1,470,,
,2023.10.21,京都,2京6,未勝利,未勝利*,8,8,インザモーメント,牡,2,鮫島克駿, 56 ,9,2,１, 外,芝1800,良,,(栗),田中克典,1484,-0.1,,4,5,35.1,480,+4,
,2023.10.21,京都,2京6,未勝利,未勝利*,8,10,タイキヴァンクール,牡,2,浜中俊, 56 ,11,1,１, 内,芝1400,良,,(栗),中尾秀正,1227,-0.2,,4,4,34.9,510,-2,
,2023.10.15,京都,2京5,3勝,花背ＳＨ･3勝,3,3,テーオーリカード,牡,3,岩田望来, 55 ,14,1,１, ,ダ1800,重,,(栗),高柳大輔,1509,-1.3,1,1,1,37.4,488,+2,B
,2023.10.15,京都,2京5,Ｇ１,秋華賞G1,3,6,リバティアイランド,牝,3,川田将雅, 55 ,18,1,１, 内,芝2000,稍,,(栗),中内田充,2011,-0.1,7,7,3,33.6,476,+10,
,2023.10.15,京都,2京5,3勝,大原Ｓ･3勝,7,7,ゴールドエクリプス,牝,4,岩田望来, 56 ,7,1,１, 外,芝1800,稍,,(栗),大久保龍,1470,-0.1,,2,2,35.5,498,+2,
,2023.10.15,京都,2京5,2勝,２勝ｸﾗｽ,6,8,サイモンザナドゥ,牡,3,武豊, 56 ,12,1,１, ,ダ1800,重,,(栗),小林真也,1514,-1.0,6,5,3,37.6,478,-2,
,2023.10.15,京都,2京5,ｵｰﾌﾟﾝ,もみじＳ,2,2,ナナオ,牝,2,西村淳也, 56 ,6,2,１, 外,芝1400,重,,(栗),小栗実,1232,-0.2,,1,1,33.8,424,+12,
,2023.10.15,京都,2京5,1勝,１勝ｸﾗｽ,6,8,ペプチドタイガー,牡,3,川田将雅, 56 ,13,1,１, ,ダ1400,重,,(栗),吉村圭司,1240,-0.8,,2,1,37.9,460,-6,
,2023.10.15,京都,2京5,1勝,１勝ｸﾗｽ,1,1,オメガタキシード,セ,3,坂井瑠星, 56 ,8,4,１, ,ダ1800,重,,(栗),松永幹夫,1524,-0.0,6,7,6,36.6,444,-2,
,2023.10.15,京都,2京5,新馬,新馬,5,8,エルサビオ,牡,2,川田将雅, 56 ,15,2,１, 外,芝1800,重,,(栗),中内田充,1499,-0.0,,1,1,34.4,482,,
,2023.10.15,京都,2京5,新馬,新馬,7,8,シュークリーム,牝,2,松山弘平, 55 ,11,5,１, 内,芝1200,重,,(栗),西村真幸,1100,-1.1,,1,1,33.8,422,,
,2023.10.15,京都,2京5,未勝利,未勝利*,2,2,サトノシュトラーセ,牡,2,川田将雅, 56 ,5,1,１, 内,芝2000,重,,(栗),友道康夫,2027,-0.8,2,2,2,34.9,510,-4,
,2023.10.15,京都,2京5,未勝利,未勝利*,5,5,アンモシエラ,牝,2,松山弘平, 55 ,9,3,１, ,ダ1800,重,,(栗),松永幹夫,1554,-1.2,2,3,2,38.2,488,-8,
,2023.10.15,京都,2京5,未勝利,未勝利*,6,6,ダノンスウィッチ,牡,2,ルメール, 56 ,9,1,１, ,ダ1400,重,,(栗),音無秀孝,1264,-0.2,,5,5,37.6,474,+2,
,2023.10.14,京都,2京4,2勝,２勝ｸﾗｽ,6,10,タマモダイジョッキ,牡,5,武豊, 58 ,14,2,１, ,ダ1400,良,,(栗),緒方努,1240,-0.1,,12,11,36.2,490,+2,
,2023.10.14,京都,2京4,ｵｰﾌﾟﾝ,太秦Ｓ,3,3,ヴィクティファルス,セ,5,池添謙一, 58 ,12,7,１, ,ダ1800,良,,(栗),池添学,1513,-0.2,7,6,2,37.8,480,+10,
,2023.10.14,京都,2京4,2勝,北野特別･2勝,5,5,ヘネラルカレーラ,牝,5,坂井瑠星, 56 ,8,2,１, 内,芝2000,良,,(栗),角田晃一,2009,-0.6,1,1,1,33.4,470,-6,
,2023.10.14,京都,2京4,2勝,２勝ｸﾗｽ,7,9,ブリュットミレジメ,牡,4,団野大成, 58 ,11,4,１, 外,芝1400,良,,(栗),荒川義之,1206,-0.1,,10,10,33.8,508,0,
,2023.10.14,京都,2京4,1勝,紫菊賞･1勝*,3,3,ジュンゴールド,牡,2,坂井瑠星, 56 ,5,1,１, 外,芝1800,良,,(栗),友道康夫,1472,-0.6,,1,1,34.0,484,-6,
,2023.10.14,京都,2京4,1勝,１勝ｸﾗｽ,2,2,サンデーファンデー,牡,3,松若風馬, 56 ,9,1,１, ,ダ1800,良,,(栗),音無秀孝,1541,-0.0,2,2,2,37.7,498,-8,B
,2023.10.14,京都,2京4,1勝,１勝ｸﾗｽ,8,10,ケイアイサンデラ,牡,3,藤懸貴志, 55 ,10,4,１, 外,芝2400,良,,(栗),小林真也,2248,-0.4,1,1,1,33.9,436,+8,B
,2023.10.14,京都,2京4,新馬,新馬,2,2,タガノエルピーダ,牝,2,団野大成, 55 ,13,2,１, 内,芝1600,良,,(栗),斉藤崇史,1343,-0.1,,3,2,33.5,440,,
,2023.10.14,京都,2京4,新馬,新馬,2,2,フォーエバーヤング,牡,2,坂井瑠星, 56 ,14,2,１, ,ダ1800,良,,(栗),矢作芳人,1548,-0.7,4,5,4,37.7,526,,
,2023.10.14,京都,2京4,未勝利,未勝利*,7,9,バレルターン,牡,2,西村淳也, 56 ,11,1,１, 内,芝1600,良,,(栗),茶木太樹,1345,-0.1,,5,4,34.7,464,-6,
,2023.10.14,京都,2京4,未勝利,未勝利*,1,1,ヒロノラメール,牡,2,和田竜二, 56 ,8,1,１, ,ダ1800,良,*,(栗),川村禎彦,1553,-0.1,3,2,2,39.5,474,+4,
,2023.10.14,京都,2京4,未勝利,未勝利・牝*,6,7,ドレシャス,牝,2,田口貫太,52▲,12,1,１, ,ダ1200,良,,(栗),西園正都,1136,-0.6,,2,1,37.1,480,+4,
,"2023.10. 9",京都,2京3,2勝,２勝ｸﾗｽ・牝,4,5,レディフォース,牝,3,長岡禎仁, 54 ,13,1,１, ,ダ1400,重,,(栗),杉山佳明,1247,-0.1,,1,1,38.5,514,-2,
,"2023.10. 9",京都,2京3,Ｇ２,京都大賞G2,5,7,プラダリア,牡,4,池添謙一, 57 ,14,5,１, 外,芝2400,重,,(栗),池添学,2253,-0.0,3,3,2,35.6,470,+6,
,"2023.10. 9",京都,2京3,3勝,大山崎Ｓ･3勝,8,13,エーティーマクフィ,牡,4,藤岡佑介, 58 ,13,1,１, ,ダ1200,重,,(栗),武英智,1117,-0.0,,6,5,36.4,484,+6,
,"2023.10. 9",京都,2京3,1勝,りんどう･1勝,4,4,キャプテンネキ,牝,2,松山弘平, 55 ,10,5,１, 外,芝1400,重,,(栗),杉山晴紀,1229,-0.0,,2,2,35.5,528,0,
,"2023.10. 9",京都,2京3,1勝,１勝ｸﾗｽ,7,14,ギーロカスタル,牡,3,和田竜二, 57 ,16,4,１, ,ダ1200,重,,(栗),鈴木孝志,1128,-0.2,,5,5,37.7,466,+6,
,"2023.10. 9",京都,2京3,1勝,１勝ｸﾗｽ,3,3,エンツォウーノ,牡,3,岩田康誠, 56 ,13,4,１, ,ダ1900,重,,(栗),田中克典,1591,-0.6,13,2,1,37.6,512,-4,B
,"2023.10. 9",京都,2京3,1勝,１勝ｸﾗｽ・牝,2,2,スマートケープ,牝,3,松山弘平, 54 ,11,1,１, ,ダ1800,重,,(栗),辻野泰之,1529,-0.9,1,1,1,38.1,496,+8,
,"2023.10. 9",京都,2京3,新馬,新馬,3,3,オールナット,牡,2,北村友一, 56 ,10,2,１, 内,芝2000,重,,(栗),高野友和,2055,-0.3,1,1,1,34.4,518,,
,"2023.10. 9",京都,2京3,新馬,新馬,7,14,バンドシェル,牡,2,菅原明良, 56 ,17,4,１, 内,芝1400,重,,(栗),西村真幸,1227,-0.0,,8,9,35.6,458,,
,"2023.10. 9",京都,2京3,未勝利,未勝利*,6,6,ストラクチャー,牡,2,古川吉洋, 56 ,9,6,１, 外,芝1800,重,,(栗),浜田多実,1487,-0.1,,7,7,35.9,446,+2,
,"2023.10. 9",京都,2京3,未勝利,未勝利*,7,8,エコロガイア,牡,2,川田将雅, 56 ,10,1,１, ,ダ1200,重,,(栗),森秀行,1126,-1.3,,4,2,36.8,462,+4,
,"2023.10. 9",京都,2京3,未勝利,未勝利*,2,2,マイネルティグレ,牡,2,和田竜二, 56 ,12,5,１, 内,芝1400,重,,(栗),西園正都,1226,-0.2,,3,3,36.4,476,0,
,"2023.10. 8",京都,2京2,2勝,２勝ｸﾗｽ,3,3,アルムラトゥール,牡,3,鷲頭虎太,54▲,13,3,１, ,ダ1200,良,,(栗),川村禎彦,1116,-0.1,,1,1,37.0,498,0,B
,"2023.10. 8",京都,2京2,OP(L),オパーＨ(L),7,13,メイショウゲンセン,牝,6,藤岡康太, 53 ,18,2,１, 内,芝1200,良,,(栗),武幸四郎,1081,-0.1,,1,1,34.5,454,+24,
,"2023.10. 8",京都,2京2,3勝,トルマリ･3勝,8,14,サーマルソアリング,牝,3,北村友一, 54 ,15,1,１, ,ダ1800,良,,(栗),藤原英昭,1509,-0.2,3,3,2,36.3,480,-6,
,"2023.10. 8",京都,2京2,2勝,清滝特別･2勝,2,2,シェイクユアハート,牡,3,古川吉洋, 55 ,12,4,１, 外,芝2200,良,,(栗),宮徹,2120,-0.1,3,2,2,34.3,438,+2,
,"2023.10. 8",京都,2京2,1勝,１勝ｸﾗｽ,8,17,ケイデンシーマーク,牝,3,北村友一, 54 ,17,1,１, 外,芝1400,良,,(栗),安田隆行,1216,-0.2,,3,3,33.8,444,+2,
,"2023.10. 8",京都,2京2,1勝,１勝ｸﾗｽ,4,5,シゲルショウグン,牡,3,永島まな,53▲,13,3,１, ,ダ1800,良,,(栗),大橋勇樹,1516,-1.0,1,1,1,37.5,500,+2,
,"2023.10. 8",京都,2京2,1勝,１勝ｸﾗｽ,5,10,エミサキホコル,牡,3,松山弘平, 56 ,16,2,１, ,ダ1400,良,,(栗),杉山佳明,1243,-0.1,,7,7,36.1,484,+8,B
,"2023.10. 8",京都,2京2,新馬,新馬,3,3,ジャンタルマンタル,牡,2,鮫島克駿, 56 ,12,2,１, 外,芝1800,良,,(栗),高野友和,1474,-0.4,,4,3,34.6,496,,
,"2023.10. 8",京都,2京2,ｵｰﾌﾟﾝ,障害・オープ,4,4,ロックユー,セ,5,西谷誠, 60 ,11,2,１, ,ダ3170,良,,(栗),中内田充,3334,-1.3,2,2,1,13.5,458,+12,
,"2023.10. 8",京都,2京2,新馬,新馬,6,11,タガノミスト,牝,2,富田暁, 55 ,16,3,１, ,ダ1400,良,,(栗),川村禎彦,1259,-0.2,,1,1,37.9,454,,
,"2023.10. 8",京都,2京2,未勝利,未勝利・牝*,7,10,スウィープフィート,牝,2,永島まな,52▲,12,6,１, 内,芝1600,良,,(栗),庄野靖志,1348,-0.1,,9,5,35.5,464,+10,
,"2023.10. 8",京都,2京2,未勝利,未勝利*,7,9,クリスアーサー,牡,2,河原田菜,52★,12,3,１, 内,芝1200,良,*,(栗),渡辺薫彦,1091,-0.3,,2,1,35.5,514,+6,
,"2023.10. 7",京都,2京1,2勝,２勝ｸﾗｽ,2,3,ドゥラリアル,牡,3,西村淳也, 56 ,15,2,１, ,ダ1800,良,,(栗),上村洋行,1524,-0.4,9,8,6,36.8,498,+4,
,"2023.10. 7",京都,2京1,ｵｰﾌﾟﾝ,藤森Ｓ,2,3,サンライズアムール,牡,4,池添謙一, 57 ,16,1,１, ,ダ1200,良,,(栗),小林真也,1109,-0.4,,3,3,36.0,518,0,
,"2023.10. 7",京都,2京1,3勝,長岡京Ｈ･3勝,3,4,メイショウソラフネ,牡,4,角田大河, 56 ,15,2,１, 外,芝1400,良,,(栗),石橋守,1202,-0.0,,6,5,34.3,448,0,
,"2023.10. 7",京都,2京1,2勝,宝ケ池特･2勝,5,5,トゥードジボン,牡,4,藤岡佑介, 58 ,11,3,１, 外,芝1600,良,,(栗),四位洋文,1340,-0.2,,1,1,33.5,488,+8,
,"2023.10. 7",京都,2京1,1勝,１勝ｸﾗｽ,2,2,シュタールヴィント,牡,3,坂井瑠星, 56 ,11,1,１, 外,芝1800,良,,(栗),矢作芳人,1470,-0.0,,4,4,33.8,440,-2,
,"2023.10. 7",京都,2京1,1勝,１勝ｸﾗｽ・牝,8,15,カセノミオ,牝,3,田口貫太,51▲,16,2,１, ,ダ1400,良,,(栗),中尾秀正,1249,-0.5,,2,2,38.1,528,+14,
,"2023.10. 7",京都,2京1,新馬,新馬,7,14,バスタードサフラン,牝,2,藤岡康太, 55 ,16,6,１, ,ダ1800,良,,(栗),渡辺薫彦,1556,-0.1,5,3,2,39.2,464,,
,"2023.10. 7",京都,2京1,新馬,新馬・牝,4,7,プシプシーナ,牝,2,永島まな,52▲,18,4,１, 内,芝1600,良,,(栗),小栗実,1350,-0.1,,2,2,34.6,410,,
,"2023.10. 7",京都,2京1,未勝利,障害未勝利,8,10,ファジュル,セ,4,小野寺祐, 60 ,11,1,１, ,ダ2910,良,,(栗),藤沢則雄,3206,-1.3,3,2,2,13.8,454,-6,
,"2023.10. 7",京都,2京1,未勝利,未勝利*,2,2,エルフストラック,牝,2,岩田望来, 55 ,6,1,１, 内,芝2000,良,,(栗),中村直也,2023,-0.0,3,3,2,34.9,462,-4,
,"2023.10. 7",京都,2京1,未勝利,未勝利*,8,15,オペラプラージュ,牡,2,西村淳也, 56 ,16,1,１, ,ダ1800,良,*,(栗),新谷功一,1537,-0.3,3,3,3,38.1,492,,
,"2023.10. 7",京都,2京1,未勝利,未勝利*,8,12,モズナイスバディー,牡,2,角田大和,55☆,13,6,１, ,ダ1400,良,,(栗),飯田祐史,1261,-0.1,,3,3,38.7,484,-4,
,"2023. 5.28",京都,1京C,3勝,渡月橋Ｓ･3勝,5,8,ホウオウノーサイド,牡,4,斎藤新, 58 ,14,5,１, 外,芝1400,良,,(美),斎藤誠,1208,-0.1,,9,10,33.2,482,0,
,"2023. 5.28",京都,1京C,OP(L),白百合Ｓ(L),8,8,バルサムノート,牡,3,西村淳也, 56 ,8,3,１, 外,芝1800,良,,(栗),高野友和,1460,-0.0,,6,6,33.6,494,+4,
,"2023. 5.28",京都,1京C,OP(L),安土城Ｈ(L),6,12,ママコチャ,牝,4,鮫島克駿, 54 ,18,1,１, 外,芝1400,良,,(栗),池江泰寿,1190,-0.5,,4,4,33.0,484,0,
,"2023. 5.28",京都,1京C,2勝,與杼特別･2勝,7,13,ワセダハーツ,牡,5,松若風馬, 58 ,16,5,１, ,ダ1900,良,,(栗),橋口慎介,2002,-0.3,14,13,12,37.9,436,-2,
,"2023. 5.28",京都,1京C,2勝,２勝ｸﾗｽ,1,1,カフジエニアゴン,牝,4,富田暁, 56 ,16,1,１, ,ダ1200,良,,(栗),木原一良,1121,-0.4,,1,1,37.4,502,+2,
,"2023. 5.28",京都,1京C,1勝,１勝ｸﾗｽ*,2,2,クレメダンジュ,牝,3,和田竜二, 54 ,15,5,１, ,ダ1800,良,,(栗),鈴木孝志,1535,-0.0,9,6,5,38.0,452,-2,
,"2023. 5.28",京都,1京C,1勝,１勝ｸﾗｽ,7,7,ケンハービンジャー,牡,5,泉谷楓真,57☆,8,2,１, 外,芝2400,良,*,(栗),本田優,2288,-0.0,4,4,4,33.9,442,+2,
,"2023. 5.28",京都,1京C,未勝利,未勝利,4,7,モズロックンロール,牡,3,角田大和,55☆,17,1,１, 内,芝2000,良,,(栗),藤岡健一,2003,-0.2,3,3,3,33.6,514,-2,
